InsDel1a	InsDel1b	InsDel1c	InsDel2b	InsDel3a	InsDel3b	InsDel4	InsDel5a	InsDel5b	InsDel5c	InsDel6	InsDel7	InsDel8	InsDel9	InsDel10	InsDel11	InsDel12	InsDel13	InsDel14	InsDel17	InsDel18	InsDel19a	InsDel19b	InsDel19c	InsDel_A_alpha	InsDel_A_beta	InsDel_B	InsDel_C	InsDel_E	InsDel_F	InsDel_G	InsDel_H	InsDel_I	InsDel_J	InsDel_K	InsDel_L	InsDel_N	InsDel_O	InsDel_P	InsDel15	InsDel16	InsDel_M	InsDel23	InsDel2c	InsDel2a	InsDel_N_beta	InsDel_D	InsDel_N_alpha
Ins4:U1:R(5,9)	2.22920198487314e-05	2.27287775728883e-05	5.01211379695367e-05	3.47943115692099e-06	9.78256562055414e-05	5.90351614861865e-05	6.74529068772938e-05	0.000144449656248307	1.71385354548484e-05	5.46670268616325e-05	0.000206145311908954	2.6054121125261e-06	5.33875015391087e-05	2.49360393153921e-05	0.00161465213527744	1.44775480013962e-06	0.000220699770957289	0.000550758379263583	3.90447607879131e-05	1.07279806520869e-05	8.95594593051355e-05	0.00030226329629328	0.000159932281281739	0.00211070992830886	0.00012121291248081	0.000680695185717106	6.49250904015372e-05	5.74483083500778e-05	0.000163560930582579	4.88875236407086e-05	0.000215636939898064	0.000170432153821172	6.75415549416779e-06	0.000198159608996742	1.69006903086957e-07	0.00106093451747772	8.39320361964254e-06	7.34664424212094e-07	5.06394875287542e-05	0	0	0.00076700953819237	0	3.94559485417039e-05	1.74290346792069e-05	1.81146972358523e-05	1.20326550648529e-06	6.60254340341643e-06
Ins4:U2:R1	1.17908485385215e-05	6.30876363924549e-05	5.7379903134568e-06	1.73408543095739e-06	3.96752779417186e-05	1.43816142269551e-05	7.2394208424679e-05	5.14447604980681e-05	2.07341384965708e-07	1.56667698932727e-05	4.3090765628376e-05	7.562855878432e-06	1.36767769656156e-05	1.3571970019578e-05	0.000269402816790884	2.89550960027924e-07	1.70523199086574e-05	6.7520724324467e-05	8.30038276151337e-05	5.75511462065078e-06	5.06274534500007e-05	0.000205938221626889	4.5160300023661e-05	0.000357789098118594	0.000182245526783472	9.13771632393523e-05	6.30114105262942e-07	2.50069106935633e-05	0.00011197806160766	5.50764024010817e-05	8.65267895136849e-05	0.000158420985710629	0	2.2388093557447e-05	2.47920126297559e-05	2.58944372565873e-05	1.11794316132372e-05	0	1.86053588484552e-05	0	0	3.98987880891994e-05	0	6.87930864193541e-06	6.22006457726476e-06	0	0	2.41487172672288e-08
Ins4:U2:R2	3.64036068297556e-05	1.7886180148908e-05	5.42033107429158e-05	3.6303191100043e-05	0.00010597548483513	3.24693117893736e-05	0.000318272269221101	0.000565202288396686	0.000192215578077112	6.78782250198604e-05	5.76644807806424e-05	7.60471873689965e-06	6.17010213762369e-05	0.000179994088548666	0.000756445605575914	3.23331905364515e-06	0.000300946927699915	0.00019707187345702	7.07180625168648e-05	0.00463644326317457	0.000105179799162166	0.000344481169705428	0.000237108291874183	0.000752803470213453	7.31442201402378e-05	0.000413425115575015	0.000186723813192918	0.00183158724269072	0.000103000600709231	2.74458298757592e-05	0.000244102075132431	0.000206423513703289	3.37707774708389e-06	0.000221255194026765	3.7701539919398e-06	3.71541213648734e-05	3.2335038856637e-05	7.13872034847601e-06	0.00010371513292022	0	0	4.04942923890382e-05	0.000361049933205762	1.42237860524931e-05	2.81449386352921e-05	0.000200778450463405	5.96212638348568e-06	2.79841017743769e-07
Ins4:U2:R3	1.47053829608141e-05	2.12503884554712e-05	1.83287350944845e-05	8.34387859960666e-06	6.76581267670856e-05	8.04137918587423e-06	0.000316505546880136	0.000118916804211952	2.30486077775294e-05	6.16670729841587e-05	2.90946672351934e-05	7.9065719795348e-06	3.38384764345692e-05	4.93788242137731e-05	0.000310317226012149	1.49601329347761e-06	8.64027067190785e-05	3.04912892642526e-05	0.000245026100508646	0.00214654600370428	0.000136042616577695	0.000307279947068282	0.000190261689698056	0.000214734740188974	0.000105880907650037	0.000129587780966148	0.000238603207859567	3.17655352053372e-05	0.000180525028935798	4.89568021342949e-05	0.000156672585769876	0.000276594022138564	0	0.00029810919038279	4.6229888259786e-05	0.000181317784645523	1.44933169436718e-05	6.80326980006219e-05	7.38766350517144e-05	0	0	2.67976934927459e-05	0.000216629959923457	4.76103014577911e-06	1.38811676867179e-05	1.58611942304352e-05	5.32472087194212e-05	3.39502554521628e-07
Ins4:U2:R4	1.83072915259007e-05	6.4432155629161e-06	1.06701376556498e-05	3.45691056690856e-06	4.86403203730197e-05	1.36615875345926e-05	0.000150916734969579	3.36798653494815e-05	6.52366796599421e-06	8.00005271145842e-06	6.70646381340002e-06	1.92503049700977e-05	1.09715840027406e-05	2.97949156180274e-05	6.35856907532396e-05	4.82584933379874e-07	4.78300697909185e-05	5.46747514197383e-05	6.50546244593701e-05	0.00136429741448961	6.22071045340264e-05	0.000322612338176867	0.000109947109300155	0.000291286361895247	4.34874931713013e-05	4.85367894149917e-05	8.81459620584493e-05	3.10896727541598e-05	0.00015754092753865	3.59324453400768e-05	0.000247231434608513	0.000260073397930379	0	0.000422368762264675	1.04004248053512e-07	0.000631733510901672	6.73626095442521e-06	5.71929323452661e-05	2.57718820458838e-05	0	0	2.08426504943579e-05	0	1.43627807044718e-05	1.24019692491475e-05	1.43973803123866e-06	4.90086788722523e-05	3.89646655670638e-06
Ins4:U2:R(5,9)	3.84112837814808e-05	2.40441946616137e-05	7.47783441526976e-05	0.000109258642445322	0.000114734991775347	1.16993526297308e-05	0.000270819211344257	7.53361146240366e-06	6.27755542774223e-06	2.1511252846366e-05	0.000184629087633085	0.000440319053633591	0.00010488042542826	1.82632252324498e-05	0.000347463915093431	1.01342836009773e-06	8.76081016230835e-05	0.000129920489009317	8.1355737175122e-05	0.000710169969208461	0.0005289767451779	0.000781911598140181	0.000272364962341942	0.00109796736622251	0.000227684630171704	0.000441574335246646	0.000179955920951205	2.43310482423859e-05	0.000226433181824419	8.01783099105056e-05	0.000240972715656348	0.00108715821957739	0	0.00492101893417854	9.73739772401004e-06	0.0212775980671689	3.74242198998045e-05	0.00105348106113432	0.000371211443716641	0	0	4.28763095883934e-05	3.61049933205762e-05	0.000153392644661733	7.68891967206056e-05	2.89392159456332e-06	0.00082385746389984	5.36513472038802e-05
Ins4:U4:R1	0.000383522444677309	0.000149288198711143	0.00196195490175453	0.000105497703913245	0.00144413392932775	0.000342060248203212	0.000665847284769292	0.00217146199035129	0.00343397958929046	0.0032956217144853	0.000273757019761894	5.53768501735093e-05	0.000601523690981868	0.00122260260512897	0.0232311452565681	0.000388191320410771	0.00199216419381509	0.00438446272626114	0.00173999395600288	0.121489408018853	0.000220574069491083	0.00543379940888252	0.00239804285724383	0.00428622172361185	0.00133765688766927	0.00546298359079026	0.00134109285403463	0.00071371074844332	0.000549651799120695	0.00156257642283824	0.00308227465196558	0.00126235269619326	0.00310691152731718	0.000344096136100237	0.000108320424347732	0.00014373823441006	3.56439928100918e-05	0.000133417831755498	0.00192241048292753	0	0	0.00170492881043848	0.00115535978625844	2.26931935130655e-05	0.00046326627237757	0.00213471739507379	0.000107491718579353	3.31263580395162e-06
Ins4:U4:R2	0.000209710364713421	1.79152822968887e-05	0.000154488835647588	1.9581653015811e-05	0.00013697208440054	4.54195216008813e-05	0.000238673146249676	0.000273464912407641	0.000127100268983979	0.000427591706243131	0.000415353658843241	2.72383993582274e-05	6.92699062166154e-05	0.000162536939257435	0.00216805227101064	8.20394386745785e-07	0.000244984460289977	0.000361162525896328	5.55256651880299e-05	0.00317386190094006	0.000110878206406147	0.000884100639932312	0.000163912957366557	0.00152956293313698	0.000185272217566553	0.000248244193368602	4.284775915788e-05	0.00179846998258302	0.000129212384536417	0.000203459389247267	0.000448124276975034	0.000687923849362757	6.75415549416779e-06	0.000139642041115524	1.7303706769903e-05	0.000134662418504137	1.92422329752322e-05	7.19000824224176e-05	0.000303265837721029	0	0	0.00032157232191295	0.000144419973282305	2.30934981107643e-05	5.42513349567568e-05	4.1699435954939e-05	5.64559167367153e-05	7.84833311184935e-06
Ins4:U4:R3	3.83840610431523e-05	2.5889270843587e-05	0.000166123690025682	4.95227774373415e-05	0.000148179542133436	1.527516086545e-05	0.000177307149937736	5.11672177592726e-06	3.88116101418736e-05	2.93446377930023e-05	0.000104434776244528	1.66063349616146e-05	2.35926759096732e-05	0.000145744936073993	0.000469146118120105	9.65169866759748e-07	0.000132223785003322	8.1468492030102e-05	0.000376603648183033	1.95562147303667e-06	0.000182385599126607	0.000191856630845583	0.000206425742114909	0.000478094330107401	0.00019421185146346	0.000402077674159415	3.92070998830275e-05	3.92000221682884e-05	0.000242811793597305	8.01436706637125e-05	0.000235761128528872	0.00117620944139344	1.01312332412517e-05	0.000337531782230974	3.89365903650335e-05	0.000472112598656246	4.150740003909e-05	0.000455880067612969	0.000336468428413711	0	0	6.72919858817841e-05	3.61049933205762e-05	1.19387139739623e-05	5.53338712199617e-05	5.77099006835963e-05	0.000361369900217961	1.64722662018109e-05
Ins4:U4:R4	0.000139843206793385	5.97525302338723e-05	0.000445257809793616	0.000184601276331918	7.27618732310669e-05	1.51740760370177e-05	0.000634874433729258	1.30909458353293e-05	5.4613383659504e-05	0.000264723966459023	7.73173356077363e-05	3.90822833420617e-05	3.98426852058285e-05	0.000146464532344697	0.000389406868605784	5.79101920055849e-07	0.000338362385520231	0.000192216506537772	0.000671851559190943	5.02874093066573e-06	0.000130252791035683	0.000439837882828119	0.000172694475081226	0.000376723774685053	0.000238135188107525	0.00023249394468375	0.000116081020725106	5.88000332524326e-05	6.87421295215815e-05	0.000118223749304964	0.000433319999453566	0.00153650234026021	2.02624664825034e-05	0.000697243786813535	4.48128303800569e-05	0.00082638140015902	6.47193914830721e-05	0.00115006864052885	0.000701140296491873	0	0	2.73931977925847e-05	0	4.94987754626759e-05	0.000135560051245419	0.000329074036096592	0.000914460104469246	1.89297533119465e-05
Ins4:U4:R(5,9)	0.00100490866976312	6.31109181108394e-05	0.00146537910506582	0.000263704848750591	7.1718030062868e-05	1.65957503620277e-05	0.00138854714237009	8.88881917802441e-05	0.000228213751052255	0.000756638318739145	0.000143362813402392	0.000166224191124995	7.03067397563933e-05	0.000223056693864089	0.000477493567050932	1.59253028015358e-06	0.00156447400994207	0.000142554817715001	0.0010961299690114	4.74936643451764e-06	0.000344933427580317	0.000186248203571654	0.000288383787993496	0.000452662583213151	0.000499631586355178	0.000661215411286993	0.000491325639188915	4.25793344241753e-05	0.00071695083633155	5.99605361989135e-05	0.000488264330254786	0.00315021331202398	1.68853887354195e-05	0.00233244986368973	1.76157195140636e-05	0.00125561076865978	5.32243517431269e-05	0.00287633597512654	0.00150608641643136	0	0	0.000121482877167115	0.000108314979961729	0.000118560584875856	0.000905750459442499	0.00135618988883056	0.00231373864598397	3.87231783943915e-05
Ins(5,):U1:R1	1.06679105824718e-05	8.26501002650484e-07	9.61186194639971e-07	0	2.68743428060407e-05	4.21258859878448e-06	2.76602466507258e-05	3.64358539463929e-05	8.90050823267427e-07	0	5.50291043173229e-05	1.0906376284993e-06	5.40661562196906e-05	7.878191218885e-06	0.00031981231383619	1.9303397335195e-07	4.94854787924187e-05	4.90516555431732e-05	0	0.000242664687354236	3.80422010876254e-05	0.000196994326813548	0.00125287652821981	0.000177609517343839	0.000189243235873955	0.000208936656304965	0.000166490149146142	0.000125034553467816	0.00139629541923406	0.000168127357518271	9.49038441111984e-05	0.000191462234126999	0	2.26105522163498e-05	0	1.60244874588958e-05	4.76864153947963e-06	4.15847787289865e-08	1.87670245712032e-05	0	0	0.00044067318188071	0	1.36029432736546e-06	8.32488462149256e-06	1.24231575939657e-06	3.25206893644674e-08	1.43471790822947e-07
Ins(5,):U1:R2	7.28208250286755e-06	3.3176448697942e-07	9.55007770982965e-07	0	4.06613864214109e-05	3.73851697025452e-06	7.97785557091791e-06	0.000190785254500298	8.15879921328475e-07	0	9.20965490300614e-05	2.02704367317041e-07	3.42343583315754e-05	1.01597598101246e-05	8.84331554695149e-05	4.82584933379874e-08	1.9205958803813e-05	4.86159174863176e-05	0	0.000227075590469173	0.000102784639753733	0.000183464164133516	0.000392037040932775	0.000129953912947212	5.73182593736662e-05	0.000133476170891227	5.58001046549516e-05	2.83862229494502e-05	0.00070123277352109	6.01452788484769e-05	0.000139136136705828	0.000483607558135002	0	3.20923966941739e-06	0	5.02006067296381e-06	3.57031693338496e-06	1.52477522006284e-06	1.94761193469965e-05	0	0	0.000122078381466953	0	1.74206630480045e-06	4.69165994591233e-06	0	2.11384480869038e-06	7.10256390212611e-09
Ins(5,):U1:R3	1.22179052460495e-05	1.21646978559121e-06	3.20924977383924e-06	0	5.9258884283149e-05	6.08454988681099e-06	5.91161858308675e-05	0.00019433715359718	1.05019254336289e-06	1.7966785047817e-05	3.38266814538408e-05	2.87531738422542e-07	3.14726108119852e-05	9.93341795643123e-06	0.000107694000667883	3.86067946703899e-07	4.65764590907533e-05	0.00014161486847807	0	1.39687248074048e-06	6.57419453912553e-05	0.000119780943169349	0.000275369798147699	0.000239128456597744	0.000113120752003166	0.000131146162920557	2.41076989161711e-05	2.83862229494502e-05	0.000163320730959879	0.000177526139814807	6.75339846934603e-05	0.00029324107969528	9.4558176918349e-05	1.87011148008777e-05	0	2.66885711483556e-05	3.72318961975918e-06	1.52477522006284e-07	3.18731201352858e-05	0	0	1.90561375948415e-05	0.000144419973282305	4.818481268597e-08	7.09673819301422e-06	0	3.14366663856518e-07	5.68205112170089e-09
Ins(5,):U1:R4	1.30345873959038e-05	5.56433069390044e-06	3.28162559382132e-06	2.21827811622471e-06	2.70152154459968e-05	4.56881802090676e-05	0.000120951467764626	0.000166623917165385	8.14194219011681e-06	9.7889533872151e-06	7.72784575566442e-05	1.72078381385445e-06	2.50442428653623e-05	9.72309085653689e-06	0.000160723578959959	2.41292466689937e-07	2.53454368482118e-05	0.000705864527959153	3.20628503784091e-06	4.0788676437622e-06	3.86577509610394e-05	0.000218459674365567	0.000111905058639512	0.00108426036125762	0.000203500160138577	0.000108194071417271	5.13426307992027e-07	7.43448696295125e-05	6.99431276350837e-05	6.31935325662726e-05	7.87274628194482e-05	0.000195550245729535	0	6.05051083582999e-05	2.60010620133779e-08	6.01272803767417e-06	4.07331738532593e-06	6.51494866754121e-07	2.01148961051717e-05	0	0	0.00018817935874906	0.000180524966602881	7.67065152720114e-06	7.84688159618128e-06	2.96133407763135e-06	2.92686204280206e-07	3.75015374032258e-07
Ins(5,):U1:R(5,9)	1.555949637587e-05	1.25837687868334e-05	2.25415373966118e-05	6.30576520348141e-07	7.81173429369368e-05	1.90617877273113e-05	0.00028827939697957	9.54045065113427e-05	5.80724448135661e-06	0.000107700709628009	0.000355403704059109	5.50496588849595e-06	7.75645745348385e-05	2.62866168857796e-05	0.00040932814750685	5.79101920055849e-07	0.000121632381780131	0.000419634423240093	7.16769515001444e-05	3.63186844992525e-06	6.17804858098781e-05	0.000409011707020332	9.61840000966646e-05	0.00110952327186809	0.000160525993724086	0.000298846217121233	3.46329382300076e-05	5.60965834477231e-05	0.000291181992618606	0.00025413660730562	0.000469572425384185	0.000406567504429487	0.000206001742572117	0.000764787341264989	1.21424959602475e-05	0.000146489341106543	9.8430284517077e-06	3.4792598203252e-06	9.57153083551305e-05	0	0	5.53818998850081e-05	0.000794309853052677	1.52041616644499e-05	2.0350275857002e-05	6.10082971765678e-06	2.94854250237837e-06	2.17338455405059e-07
Ins(5,):U2:R1	1.6641600224427e-05	5.06377374863325e-07	6.01072358631607e-07	0	5.10097519893295e-05	7.07810023257846e-06	3.32916741125502e-05	4.95473185056021e-06	1.46487531329431e-06	4.90003228576828e-06	6.26603103459867e-05	7.60912535358045e-06	1.87761128294323e-05	9.60458167842384e-06	0.00010722844904139	4.82584933379874e-08	2.97973620270036e-05	4.3144292458088e-05	0	1.78799677534782e-06	0.000139997981605871	0.000115638507676854	0.000169341721916875	0.000228129085369078	3.56665241878212e-05	4.9716923322214e-05	6.15178067212265e-05	5.60965834477231e-05	6.68655699692343e-05	0.000116988282836008	3.68903338238203e-05	0.000379637201192165	0	1.10682299962293e-05	0	1.06924456141659e-05	5.78943657430102e-06	5.54463716386486e-08	1.92158769640362e-05	0	0	2.62021891929071e-05	0	1.76801197316982e-06	8.42831804923848e-06	0	0	1.2784615023827e-08
Ins(5,):U2:R2	1.06611048978897e-05	2.85201050210378e-07	5.03982844021509e-07	0	1.00481451876844e-05	2.78496810739608e-06	5.98063117453068e-05	9.30081355487461e-05	1.05676678239839e-05	0	5.05692364563206e-06	2.02318788357471e-05	2.38471714148914e-06	9.24264824256505e-06	7.98150369884015e-05	3.37809453365912e-07	1.99774115423762e-05	8.07982853997955e-06	0	9.49873286903527e-07	6.4187834324715e-05	5.67970944311881e-05	5.61473839365061e-05	2.23051490464202e-05	3.08625605769157e-05	2.37464124023782e-05	5.68036197114815e-05	8.78621186530602e-05	5.27388296591648e-05	1.41789983539892e-05	1.62606332776448e-05	3.7930004559608e-05	0	1.76690524980991e-05	0	4.81869100755114e-05	3.79222889747656e-06	0	1.47930708091811e-05	0	0	2.67976934927459e-05	0.00028883994656461	6.76440639629963e-06	5.51711895180701e-06	0	0	1.576769186272e-07
Ins(5,):U2:R3	1.21243270830454e-05	7.91578425073703e-07	3.29927823284133e-06	0	6.61408591531328e-06	3.71905678937985e-06	0.000149867743579631	5.26953227219018e-05	1.90315791566084e-06	2.56223910453099e-05	2.4098837669849e-05	1.23737796397011e-05	1.60803456260098e-05	2.53716406187266e-05	8.96349282727857e-05	3.86067946703899e-07	5.63964095753807e-05	1.02585188242575e-05	1.64809044001168e-06	4.24649234145106e-06	4.69402487627189e-05	5.69584880218048e-05	8.11681794428599e-05	0.000128440639588862	2.21360057111379e-05	7.82822158457503e-05	0.000186327074682197	1.7572423730612e-05	0.000174925375231594	3.15217145817512e-06	6.45851651871516e-05	0.000214304525761785	2.36395442295873e-05	7.90639954920102e-05	7.80031860401338e-08	6.29351109226367e-05	3.05252235050454e-06	5.54463716386486e-08	1.29122281323319e-05	0	0	0.000491886551666846	0.000469364913167491	2.35734929755976e-05	6.04231975482759e-06	0	1.51763217034181e-07	2.38646147111437e-07
