MutationType	SP135192	SP135335	SP135278	SP135287	SP135345	SP85122	SP84384	SP135184	SP135226	SP135436	SP135262	SP135431	SP135425	SP135222	SP135230	SP135205	SP135180	SP135213	SP135217	SP135405	SP135238	SP135270	SP135411	SP135188	SP135194	SP135186	SP135420	SP135258	SP135234	SP135293	SP135393	SP135299	SP135415	SP135310	SP135323	SP135390	SP135209	SP135240	SP135182	SP85251	SP84408	SP84491	SP84743	SP83967	SP105253	SP84998	SP84062	SP84982	SP84790	SP105673	SP85339	SP84719	SP105425	SP84056	SP105261	SP85379	SP105086	SP84392	SP105018	SP84858	SP84086	SP105213	SP105577	SP85431	SP84962	SP105006	SP84439	SP105159	SP85230	SP84922	SP85130	SP104984	SP85222	SP105375	SP85287	CPCT02060042T	CPCT02130027T	CPCT02290024T	CPCT02230080T	CPCT02070282T	CPCT02060201T	CPCT02010752T	CPCT02130046T	CPCT02190033T	WIDE01010213T	CPCT02440010T	WIDE01010272T	DRUP01070085T	CPCT02380045T	CPCT02150013T	CPCT02010769T	CPCT02450014T	CPCT02130122T	CPCT02230107T	DRUP01090017T	CPCT02020781T	CPCT02310016T	CPCT02300050T	CPCT02020808T	CPCT02050414T	CPCT02230042T	CPCT02040170T	CPCT02330059T	CPCT02330063T	CPCT02020512T	CPCT02110031T	CPCT02030347T	CPCT02050179T	CPCT02010591T	CPCT02170007T	CPCT02210025T	CPCT02030376T	CPCT02050110T	CPCT02030318T	CPCT02100056T	CPCT02030326T	CPCT02120007T	WIDE01010573T	WIDE01010693T
G[Del(C):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Del(C):R(9,)]T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
T[Del(C):R1]A	0	0	0	2	0	23	18	0	1	5	0	1	1	0	2	1	0	1	0	5	0	6	0	2	1	2	1	0	3	0	1	1	3	0	0	0	2	3	1	1	4	7	16	2	4	1	1	2	6	5	3	2	2	1	3	2	8	9	14	8	1	1	2	3	2	3	17	0	5	1	0	0	2	7	0	1	4	5	5	3	1	1	3	3	5	8	3	21	3	2	2	17	1	5	5	9	2	8	5	9	1	3	6	7	1	1	33	5	2	9	8	6	6	12	3	2	4	5	0
T[Del(C):R1]G	0	0	0	0	0	6	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	4	1	0	0	0	0	2	0	0	0	0	1	1	0	1	0	2	3	0	0	0	0	0	0	1	3	0	1	0	1	0	0	1	0	0	0	2	0	0	2	1	0	1	2	2	1	4	1	0	2	5	2	0	2	0	0	0	0	0	0	0	3	0	0	0	11	0	0	1	0	1	0	0	0	0	0	3	1
T[Del(C):R1]T	0	0	1	11	1	33	30	0	1	5	1	8	8	2	3	1	0	4	0	4	0	6	3	1	2	6	4	1	6	0	2	13	2	0	5	0	0	1	4	2	3	24	16	3	10	4	0	19	11	15	3	6	6	7	3	7	7	24	68	6	4	1	1	7	2	8	31	3	20	16	9	5	7	9	7	4	11	12	6	17	8	3	6	5	11	23	3	90	11	5	12	106	8	9	39	20	8	27	7	7	2	6	27	16	7	3	174	16	11	19	13	11	10	22	10	11	8	30	6
T[Del(C):R2]A	0	1	0	8	1	10	24	0	0	4	0	1	3	1	1	0	0	3	0	0	0	6	0	1	1	2	1	0	2	0	2	1	1	0	5	1	1	2	1	2	1	7	3	1	1	0	1	9	0	4	1	2	3	1	1	2	5	9	11	1	2	3	2	1	2	3	17	1	3	4	0	1	0	0	1	1	1	1	1	4	1	0	1	0	4	6	1	15	5	3	0	13	2	4	8	3	2	3	3	4	1	1	1	1	5	1	33	3	1	8	2	0	0	1	2	3	4	4	1
T[Del(C):R2]G	0	0	0	0	0	9	3	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	0	0	0	1	0	0	0	1	1	0	0	2	0	2	0	0	1	0	0	0	0	4	2	0	0	0	1	0	0	0	0	0	0	1	0	0	1	2	0	1	3	1	1	1	1	0	0	0	0	0	1	1	0
T[Del(C):R2]T	0	0	0	9	2	15	25	0	0	2	0	2	0	3	2	0	0	3	0	0	0	2	1	1	4	3	4	0	4	0	2	7	2	0	1	0	2	4	7	1	3	10	11	6	7	3	2	8	5	10	5	0	3	6	1	4	4	12	47	4	1	1	3	2	2	5	21	5	7	6	6	2	0	7	5	1	3	1	6	4	2	2	6	5	6	12	2	35	4	2	9	30	2	5	17	6	4	11	3	6	1	4	5	11	2	6	34	6	4	10	8	11	5	8	4	4	6	15	2
T[Del(C):R3]A	0	0	0	5	0	16	31	0	1	0	0	2	0	0	0	1	0	1	0	0	0	3	1	1	0	0	0	0	1	0	1	1	1	0	1	0	0	1	4	0	0	4	8	0	3	0	0	11	1	2	2	1	4	5	2	0	7	20	6	2	2	1	1	1	1	1	29	2	4	1	3	1	1	2	1	2	1	1	0	1	1	0	3	1	2	1	0	20	0	3	0	10	3	4	5	2	3	2	1	2	0	2	10	4	1	2	14	0	1	7	5	1	2	4	1	1	1	7	2
T[Del(C):R3]G	0	0	0	4	1	9	8	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	2	1	0	1	0	1	0	0	0	0	3	0	0	0	0	1	0	0	1	9	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	2	0	0	0	0	9	0	0	0	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	8	0	1	0	0	0	1	0	0	0	1	1	0
T[Del(C):R3]T	0	0	0	11	1	23	30	0	1	1	0	4	1	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	3	0	2	2	1	0	1	0	0	1	0	1	0	2	3	0	1	1	0	13	3	1	2	0	2	0	0	3	2	25	7	0	2	1	0	2	0	0	46	0	1	1	1	0	2	3	1	0	0	1	2	1	1	0	0	3	2	2	0	27	1	2	1	19	1	0	5	5	0	2	4	3	0	1	4	1	0	4	31	1	3	3	0	1	1	3	2	1	3	3	2
T[Del(C):R4]A	0	0	0	48	0	74	145	0	0	1	0	2	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	2	2	1	2	1	1	49	2	4	1	0	2	4	0	2	1	109	3	1	0	1	0	0	1	2	275	0	0	2	1	2	0	4	1	0	0	1	0	2	1	1	2	0	0	5	0	85	2	2	2	21	2	1	6	3	0	1	2	4	0	1	3	0	2	1	89	2	1	1	1	1	0	0	0	0	3	2	0
T[Del(C):R4]G	0	0	0	9	0	36	42	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	10	0	2	1	1	0	0	0	0	0	26	0	0	0	2	0	0	0	0	72	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	39	1	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	1	0	0	0	1	1	0	1
T[Del(C):R4]T	0	0	0	26	0	65	67	0	0	2	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	0	0	0	1	0	1	0	0	0	2	0	1	4	0	0	0	1	0	24	0	2	0	1	1	0	1	2	1	65	7	0	1	0	1	0	1	0	97	0	1	0	2	1	0	1	1	0	0	0	2	2	0	1	0	1	0	2	0	32	2	0	1	18	2	2	2	1	1	0	1	0	0	0	0	0	2	2	54	3	0	1	0	0	0	2	0	1	1	3	0
T[Del(C):R5]A	0	0	0	139	0	202	277	0	0	1	0	1	1	0	0	0	0	1	0	0	0	2	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	2	2	1	2	0	1	83	0	1	0	6	1	1	1	1	1	290	2	3	0	0	1	0	0	0	412	1	0	2	0	0	0	1	0	1	2	0	0	0	1	1	1	0	1	0	2	145	0	0	0	31	2	4	0	2	0	1	0	0	0	0	1	2	0	1	202	3	0	1	1	0	4	1	0	3	1	2	0
T[Del(C):R5]G	0	0	0	26	0	62	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	25	0	0	0	2	0	0	0	0	0	68	1	0	1	0	0	0	0	0	80	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	1	0	0	0
T[Del(C):R5]T	0	0	0	133	0	235	426	0	0	0	0	1	1	1	0	0	0	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	4	3	0	2	0	0	111	0	0	1	3	2	2	1	0	1	302	3	3	0	0	0	0	0	0	388	1	0	2	0	2	1	2	0	0	0	1	0	0	0	0	0	0	1	0	2	166	1	0	0	73	0	1	0	0	1	0	0	0	0	0	3	0	0	0	272	0	0	0	1	0	0	0	1	1	1	0	3
T[Del(C):R6]A	0	0	0	189	0	333	457	0	1	0	0	3	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	1	1	0	1	4	0	0	0	0	152	1	0	3	8	2	0	0	1	1	446	0	2	0	0	2	0	0	0	537	0	1	2	2	0	2	3	0	0	1	4	0	1	1	0	1	1	2	1	0	227	0	0	0	89	1	1	1	2	3	1	2	3	1	1	2	1	1	0	330	4	3	2	1	0	0	1	0	2	0	1	2
T[Del(C):R6]G	0	0	0	36	0	100	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	36	0	0	0	1	0	0	0	0	1	102	0	0	0	0	0	0	0	0	128	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	44	1	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	1	0
T[Del(C):R6]T	0	0	0	118	0	177	267	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	0	2	0	0	2	3	2	2	1	0	80	1	0	1	4	1	0	0	1	0	237	0	2	0	1	3	0	0	1	246	2	0	1	1	0	0	1	0	1	1	2	1	1	1	1	0	2	0	1	1	117	1	0	0	122	0	3	1	1	0	2	0	1	1	0	1	1	0	0	172	0	1	0	0	0	0	3	0	0	1	1	0
T[Del(C):R7]A	0	0	0	156	0	348	376	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	115	2	0	1	2	2	0	0	0	1	403	0	0	0	0	0	0	0	0	364	1	0	1	2	0	0	1	0	0	0	0	0	1	0	0	2	0	1	0	0	268	0	0	0	103	0	0	1	0	0	0	2	1	0	0	3	1	0	0	296	1	1	1	0	1	2	2	0	0	1	1	0
T[Del(C):R7]G	0	0	0	27	0	87	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	1	0	0	0	1	0	0	0	0	88	0	0	0	0	0	0	0	0	82	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	18	0	0	0	0	0	1	0	0	0	0	0	0	0	0	74	1	0	0	1	0	0	0	0	0	0	0	1
T[Del(C):R7]T	0	0	0	58	0	143	194	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0	1	2	0	2	0	0	69	0	0	1	0	4	0	0	0	0	138	2	2	0	1	0	0	1	0	157	0	0	0	0	0	1	0	0	0	1	1	2	1	2	0	1	2	0	1	1	80	0	0	0	105	0	2	1	1	0	1	0	0	0	0	2	0	0	1	142	2	0	0	0	0	1	1	1	1	1	0	1
T[Del(C):R8]A	0	0	0	74	0	158	163	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	36	0	0	0	1	0	0	0	0	0	158	0	0	0	0	0	0	0	1	142	0	0	0	2	0	0	0	1	0	1	3	1	1	0	0	0	2	0	1	1	177	2	1	0	60	0	1	1	1	1	0	1	2	0	0	1	0	1	0	176	0	0	0	1	0	0	0	0	1	1	0	1
T[Del(C):R8]G	0	0	0	5	0	23	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	1	0	0	0	0	0	24	0	0	0	0	0	0	0	0	11	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	1	0	0	18	0	0	0	0	0	0	1	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	1	0	0
T[Del(C):R8]T	0	0	0	24	0	40	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	15	0	0	0	0	1	0	0	0	0	46	0	1	0	0	0	0	0	0	41	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	47	1	0	0	32	0	0	1	0	0	0	0	0	0	0	2	0	0	0	57	0	0	0	0	0	0	1	0	0	0	1	0
T[Del(C):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
T[Del(C):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
T[Del(C):R(9,)]T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Del(T):R1]A	0	1	0	20	2	21	32	0	0	3	1	7	4	1	2	0	0	4	0	3	1	3	0	1	1	0	4	0	4	0	4	8	1	0	0	1	1	3	6	3	2	12	9	3	6	5	1	18	4	5	4	3	3	5	2	8	20	25	19	6	1	7	3	3	2	7	41	7	8	16	8	1	3	12	3	0	2	5	3	3	5	2	4	12	16	9	1	85	6	1	9	110	4	3	15	12	4	10	6	8	2	8	7	8	5	4	127	11	5	12	9	5	15	17	2	6	8	12	4
A[Del(T):R1]C	0	1	0	3	1	4	10	0	0	0	1	5	2	0	2	0	0	2	0	2	0	1	0	1	1	1	4	0	1	0	1	4	1	0	1	1	0	1	2	3	0	6	3	0	3	1	0	4	4	7	0	1	3	5	0	3	14	8	10	0	1	5	1	1	1	6	12	4	1	10	2	0	0	3	1	0	0	3	0	0	1	0	3	4	2	3	1	17	4	0	3	8	0	0	3	7	3	5	0	2	0	2	5	4	0	1	25	1	2	1	2	0	3	3	0	8	0	6	2
A[Del(T):R1]G	0	0	0	2	0	8	9	0	1	2	0	1	1	0	0	0	0	1	0	1	0	3	0	2	0	0	1	0	1	0	2	2	1	0	0	0	0	1	5	3	2	5	3	2	3	0	0	3	1	3	3	2	0	2	0	4	3	12	5	2	2	2	0	1	5	6	8	3	5	1	4	1	0	3	3	3	0	1	3	3	0	1	0	1	2	3	0	21	2	7	3	23	2	1	3	4	0	2	4	0	0	2	2	6	0	2	24	7	2	2	0	4	2	2	2	1	1	2	0
A[Del(T):R2]A	0	0	0	26	2	35	49	0	1	3	0	1	1	0	0	0	0	0	0	4	0	3	0	0	1	2	4	0	5	0	1	0	2	0	0	0	0	1	6	2	2	10	5	1	1	1	0	21	6	4	3	0	0	2	2	2	5	65	10	5	0	3	1	1	2	4	75	0	4	4	2	1	1	7	5	1	2	5	4	2	3	1	2	3	2	5	0	78	5	3	3	52	1	3	6	3	5	3	0	3	0	2	10	8	1	2	94	3	4	1	1	9	3	12	5	7	2	8	2
A[Del(T):R2]C	0	0	0	12	1	13	14	0	0	1	0	1	1	0	1	0	0	0	0	0	0	2	0	2	1	0	3	0	1	0	0	0	0	0	1	0	0	1	3	0	1	5	7	0	2	1	1	7	3	3	0	1	2	0	0	3	3	11	3	2	1	2	3	1	4	3	23	0	3	4	0	3	0	7	1	1	1	1	3	1	0	2	2	0	2	4	0	19	1	1	4	14	0	1	5	1	2	2	1	4	0	0	5	3	0	0	26	1	2	3	3	1	1	2	1	0	0	0	1
A[Del(T):R2]G	0	0	0	15	1	11	19	1	1	0	0	1	1	0	1	1	1	0	0	0	0	0	0	2	0	1	1	0	1	0	3	0	0	0	0	1	0	0	0	1	0	3	4	0	3	2	0	9	2	3	1	1	2	2	1	4	5	20	8	1	1	2	0	3	1	2	16	0	1	2	1	0	1	3	0	0	0	0	1	0	1	1	0	0	5	2	0	16	2	1	3	12	0	2	2	1	2	1	4	2	0	2	2	3	2	0	38	1	4	3	1	1	2	8	1	2	1	1	2
A[Del(T):R3]A	0	0	0	46	2	59	69	1	0	2	0	5	6	1	2	0	0	0	0	3	0	2	2	1	1	1	1	0	4	0	2	4	2	0	2	0	0	2	6	0	2	10	9	1	7	2	0	36	1	3	5	0	1	5	1	5	3	67	18	4	0	2	0	2	4	7	96	0	4	8	3	0	0	11	7	1	4	8	3	5	2	2	4	7	5	7	0	90	2	2	5	64	5	10	9	8	3	7	3	2	0	2	12	8	3	4	144	4	3	6	2	7	6	8	5	5	11	4	2
A[Del(T):R3]C	0	1	1	12	2	23	41	0	0	2	1	2	1	1	1	0	0	0	0	3	0	0	1	0	0	1	0	0	4	0	1	2	0	0	0	0	0	0	6	2	0	4	4	1	2	2	1	18	3	0	3	1	1	2	2	1	5	31	8	2	1	0	1	2	2	1	49	0	1	3	0	2	0	3	1	0	1	3	2	1	0	1	1	1	1	3	0	25	2	1	1	18	1	0	3	5	0	3	2	1	1	0	7	4	3	0	43	1	2	2	2	2	0	2	2	1	0	0	1
A[Del(T):R3]G	0	0	0	18	2	36	33	1	0	0	2	0	1	0	1	0	0	0	0	1	0	0	1	1	1	2	2	0	5	0	0	1	0	0	0	1	1	1	6	3	0	6	3	2	2	1	0	26	3	5	1	1	1	4	1	0	3	30	8	1	0	1	0	0	2	2	40	2	0	5	0	1	0	4	2	1	1	2	2	0	0	0	0	1	3	5	1	24	2	0	0	27	0	1	5	4	1	2	3	1	0	1	3	3	1	1	53	0	1	4	2	0	1	1	2	1	0	3	0
A[Del(T):R4]A	0	0	1	129	5	179	171	0	2	4	0	2	1	2	0	0	0	0	0	5	0	1	2	2	1	1	3	0	3	0	3	6	0	0	0	0	1	2	11	0	0	13	13	5	4	1	0	102	9	4	7	2	6	0	0	6	7	203	15	4	1	4	3	3	2	1	230	0	3	10	6	3	2	10	2	1	3	2	4	2	3	1	4	4	7	6	3	124	7	5	2	94	3	6	7	14	3	8	1	7	0	3	9	8	1	0	369	9	1	4	5	3	16	5	3	5	4	7	2
A[Del(T):R4]C	0	0	0	83	2	148	156	0	0	2	0	2	2	1	2	0	0	2	0	3	0	1	2	2	3	2	2	0	3	0	1	2	1	0	0	0	0	3	4	0	0	9	8	0	1	0	0	78	7	3	2	3	3	1	2	5	1	115	3	1	2	0	0	3	4	2	173	0	3	13	7	0	0	11	1	1	0	6	4	3	2	1	1	4	0	3	0	94	6	0	3	73	0	1	4	5	4	8	0	3	0	1	7	1	2	1	257	1	1	5	3	1	5	1	2	2	5	1	2
A[Del(T):R4]G	0	0	0	68	1	99	117	0	0	1	0	4	1	0	1	0	0	1	0	5	0	1	0	0	1	1	3	0	3	0	3	4	0	0	0	0	0	1	5	0	0	10	2	2	1	1	1	61	2	1	3	1	2	3	0	0	4	123	17	7	2	0	0	0	1	1	151	0	2	9	2	5	0	4	4	1	0	6	4	4	4	1	1	2	1	6	1	71	2	3	1	52	2	1	6	2	3	8	1	5	0	0	7	4	2	0	193	2	1	0	6	3	2	6	2	3	2	6	3
A[Del(T):R5]A	0	1	0	651	4	995	1041	0	1	16	1	11	10	4	2	2	0	2	0	6	0	4	6	2	3	5	7	0	9	0	5	5	5	0	3	0	1	5	29	2	2	14	11	5	9	5	1	497	11	4	5	4	13	6	2	12	11	1091	14	11	0	4	2	1	10	6	1238	4	4	29	10	4	3	25	3	1	2	13	8	9	9	1	5	11	9	10	3	559	10	3	7	521	9	5	14	13	8	8	6	11	1	3	15	10	8	5	1620	10	3	7	11	7	13	7	5	9	10	10	6
A[Del(T):R5]C	0	0	0	258	1	350	536	0	0	6	0	6	6	1	3	1	0	1	0	4	0	2	3	3	1	4	1	0	2	0	3	2	1	0	0	0	0	7	13	0	1	11	10	2	10	5	0	268	5	3	6	4	7	5	5	5	7	378	10	9	1	3	0	0	1	2	539	1	2	16	3	1	0	9	4	1	1	11	3	3	4	0	2	6	10	9	1	218	4	1	2	257	1	5	11	5	3	10	1	6	0	2	6	2	3	3	731	11	2	4	4	5	8	5	3	6	7	3	1
A[Del(T):R5]G	0	0	0	380	1	546	549	0	1	6	3	6	4	1	1	0	0	1	0	2	0	4	2	1	2	1	3	2	4	0	2	2	0	0	0	0	0	3	12	2	1	11	6	0	9	2	4	301	3	2	6	6	5	3	3	6	2	675	23	7	1	6	3	1	6	2	687	3	3	10	5	1	1	6	6	2	3	5	8	5	4	5	2	3	4	4	0	284	5	1	1	254	3	9	6	5	2	5	1	4	0	3	8	5	4	3	920	8	5	5	6	5	2	10	2	5	7	1	1
A[Del(T):R6]A	0	0	3	1370	6	2231	2138	0	4	14	3	22	14	6	6	4	0	2	0	11	0	6	7	1	14	7	13	2	17	0	4	5	3	0	0	2	0	10	62	1	2	28	32	2	26	11	3	1028	15	10	15	19	18	5	6	26	12	2078	25	27	3	10	10	2	4	11	2221	12	5	37	16	12	3	36	4	1	4	23	19	13	16	5	12	18	12	10	10	1234	10	3	10	1227	4	29	14	15	3	25	27	25	0	10	28	32	4	12	3328	26	6	9	24	10	20	26	7	11	10	12	16
A[Del(T):R6]C	0	0	0	419	4	548	1002	0	0	11	0	18	4	4	3	0	0	7	0	5	0	4	3	1	2	1	8	0	4	0	1	6	1	0	0	0	0	1	29	2	0	18	18	3	12	12	1	370	12	2	5	8	13	5	3	9	9	646	8	20	0	10	2	3	3	5	859	7	2	26	9	3	2	25	6	0	3	8	8	3	6	2	9	8	8	14	2	404	11	1	8	662	3	10	13	6	2	11	6	13	2	3	14	11	3	3	948	11	3	10	8	5	10	15	5	10	8	10	8
A[Del(T):R6]G	0	0	0	701	4	970	1362	0	3	13	0	13	4	0	3	2	0	2	0	6	0	4	3	1	2	7	5	0	10	0	2	4	1	0	0	1	2	2	27	5	0	18	11	3	8	9	0	548	9	3	15	11	10	5	1	9	7	1092	13	8	3	6	6	0	1	7	1274	6	1	20	9	5	1	14	5	0	4	11	9	5	9	5	1	11	5	8	1	598	7	1	5	800	3	12	10	4	4	9	6	7	0	3	10	5	1	3	1586	11	1	8	6	3	6	11	4	9	6	6	7
A[Del(T):R7]A	0	2	0	1857	2	2952	2809	0	5	21	2	20	14	10	8	0	0	5	0	14	0	8	5	2	10	3	14	2	18	0	11	12	3	0	2	1	2	5	75	1	5	39	50	5	37	12	1	1408	10	12	31	10	31	10	10	27	16	2755	14	33	4	19	18	2	9	17	2569	9	3	48	29	10	1	35	8	1	5	33	22	18	18	5	14	30	18	30	14	1731	16	8	10	1600	2	31	35	25	9	34	35	25	0	4	42	32	10	13	4273	36	5	14	13	13	17	29	17	14	26	22	9
A[Del(T):R7]C	0	0	0	1129	4	1366	2399	0	2	14	1	22	10	6	7	1	0	1	0	9	0	7	5	0	2	2	9	2	10	0	8	6	3	0	1	0	1	13	51	1	1	29	43	10	25	7	0	995	20	11	18	14	16	9	8	24	18	1624	15	26	4	12	10	1	10	10	1756	12	2	42	19	6	3	30	11	0	2	18	18	11	16	3	9	18	19	14	8	1018	14	7	9	1430	4	21	22	20	11	27	16	18	1	2	36	25	6	3	2341	30	8	10	18	19	10	23	10	16	14	20	10
A[Del(T):R7]G	0	0	0	1361	1	2327	2566	0	1	17	0	14	7	3	1	1	0	2	0	3	0	4	4	2	4	2	10	1	17	0	4	3	0	0	1	0	0	6	48	3	1	24	27	4	14	10	0	1137	9	6	18	12	22	4	5	23	9	2459	13	26	2	9	6	3	6	7	2308	2	1	33	14	5	1	23	10	0	4	18	21	10	12	2	14	19	17	15	4	1335	11	6	6	1533	2	15	17	11	7	19	14	20	1	2	31	16	6	5	3375	24	6	10	12	6	19	22	3	10	14	12	7
A[Del(T):R8]A	0	1	0	2204	3	4055	3065	0	3	24	0	29	9	6	3	0	0	3	0	8	0	20	4	3	4	4	13	2	18	0	12	9	1	0	0	0	0	12	63	3	2	47	40	6	26	25	0	1849	16	3	37	15	40	15	4	48	17	3547	3	42	4	33	17	2	11	16	2723	6	2	51	33	19	6	26	15	0	3	50	28	43	24	5	27	35	41	48	17	2719	20	10	23	2555	9	43	53	30	13	57	41	40	1	8	75	43	11	14	6261	78	11	24	23	24	29	57	22	16	29	32	19
A[Del(T):R8]C	0	0	0	1522	1	2034	2784	0	1	15	1	25	6	3	5	1	0	4	0	13	0	8	2	1	3	5	6	0	16	0	4	6	0	0	0	0	0	9	53	2	3	46	37	4	32	12	0	1576	14	3	25	8	29	6	8	26	20	2295	3	28	6	20	10	6	2	14	1937	7	0	50	26	11	4	25	8	0	6	39	33	18	20	8	29	25	25	33	9	1762	15	3	14	2807	7	46	39	28	11	42	26	31	2	2	43	31	8	7	3632	55	13	14	18	15	21	40	11	22	19	18	13
