CV476.H.All.1	CV476.P.All.18	CV476.PH.All.4	CV476.PH.All.12	CV476.PH.All.6	CV476.H.MSI.4	CV476.H.All.8	CV476.P.Kidney.2	CV476.H.All.10	CV476.H.Lung.3	CV476.H.All.12	CV476.H.All.13	CV476.H.MSI.9	CV476.PH.Breast.5	CV476.PH.MSI.9	CV476.PH.All.29	CV476.H.MSI.6	CV476.PH.All.23	CV476.H.All.21	CV476.H.Colon.7	CV476.H.All.23	CV476.PH.All.32	CV476.PH.Prostate.7	CV476.PH.All.11	CV476.H.All.30	CV476.PH.All.34	CV476.H.All.32	CV476.H.Ovary.1	CV476.PH.Biliary.3	CV476.H.Kidney.1	CV476.H.Bladder.3	CV476.PH.Other.4	CV476.H.Bladder.9	CV476.H.Colon.13	CV476.PH.Other.3	CV476.PH.Breast.10	CV476.H.Prostate.2	CV476.PH.Liver.4	CV476.H.MSI.3	CV476.H.CNS.2	CV476.PH.CNS.2	CV476.PH.Colon.14	CV476.H.Colon.12	CV476.PH.MSI.8	CV476.PH.Lung.9	CV476.PH.MSI.16	CV476.PH.Prostate.13	CV476.PH.Skin.7	CV476.P.All.2	CV476.P.All.3	CV476.P.Other.12	CV476.P.All.10	CV476.P.All.11	CV476.P.Other.13	CV476.P.All.13	CV476.P.Other.8	CV476.P.Other.20	CV476.P.Other.25	CV476.P.Other.6	CV476.P.Other.10	CV476.P.Head.3	CV476.PH.Ovary.1	CV476.PH.Pancreas.6	CV476.P.Colon.6	CV476.PH.All.2	CV476.P.Other.7	CV476.P.Ovary.2	CV476.P.Uterus.5	CV476.PH.All.30	CV476.PH.Ovary.2
Del(5,):R1	0.000333761217308515	0.00282194444039209	0.00477565767996262	0.000411466837074512	0.204727657005069	0.031172527471652	0.176147387032839	0.0529227077604757	0.0147613538965795	0.0432019920300251	0.00883129715395692	0.0125940649231194	0.00676642806522186	0.0102597284834742	0.00623840859671531	0.00566526009032985	0.000259651345569282	0.126730852234548	0.0161109506711993	0.00879685119675887	0.000749681173221865	0.0179513077072335	0.0687620311127425	0.0419006260642046	0.00108830907264999	0.00218794791397142	0.0494021559117861	0.0800685616382134	0.00411457194153294	0.00160535374447523	0.170251208049208	0.00917997479682342	0.0314632264049804	0.00282863009564922	0.0991515671504766	0.0313523010200121	0.00756860026699376	0.131925313920184	0.000487214033253103	0.0017663909121444	0.00594983163137317	0.000424424407286912	0.111530438527101	0.000414289652323632	0.0207121644257524	0.00599424118882996	0.000879599134492366	0.00145217148374055	0.0486430619545166	0.0483162658593701	0.00973250060328777	0.00115260585488449	0.0471552599793894	0.000446678973674379	0.0117503333087565	0.0182309752292183	0.00197338301149565	0.0312932324075355	0.000285477902664456	0.00430434245643566	0.0189696433759358	0.0247196700699681	0.0433161348469217	0.000725393138806149	0.00598310570778433	8.47886737071279e-05	0.00107468929828611	0.0377961551571299	0.00656232454524615	0.100078723831399
Del(2,8):U(1,2):R(2,4)	0.00971521135374258	0.00805441407263552	0.00602458141842844	0.00354944890821891	0.010856579782525	0.00859673694215199	0.018023962350425	0.0313716375230217	0.328473388117821	0.0374487752085713	0.0167032956241295	0.00897378203229092	0.1909530150921	0.0149096039253929	0.0344843471691428	0.0270260092551309	0.000825482340489562	0.0343919627990211	0.0211817507957026	0.0230652926666429	0.00335296106981187	0.03341060903248	0.0085085796186008	0.0200762838405865	0.00125888518196751	0.0225753182347852	0.0127343184176122	0.0107210538515719	0.0226627402662707	0.0163974609261427	0.0266649530215172	0.0251844649236739	0.00584549785260814	0.0423710018889325	0.0298804969464909	0.0382619609097778	0.0312249605689804	0.0181336180439264	0.000891460917684427	0.00325766845021935	0.197229941025887	0.00836956023947963	0.0265961556452982	0.00152293703042481	0.207165783364371	0.00682239847465143	0.00611602999308877	0.0108458559927161	0.0197121616303827	0.0110092170457522	0.40685389974793	0.00190847863603738	0.0519689764032425	0.00104663511790535	0.0252666873085652	0.0115714546280235	0.00430858235891985	0.0261875095599255	0.0131835268812527	0.0257633823112756	0.0375973004301725	0.0414987000546992	0.0460702833888763	0.00209067865247553	0.0143924159214513	0.00347163769755006	0.00262835207797268	0.047072503596874	0.00905834422304909	0.0261705071260113
Del(2,):U(1,2):R(5,)	0.0419589854159286	0.00212408639102405	0.00231079853589642	0.0163648103611141	0.00277761412498811	0.0041709189668922	0.00880325062435478	0.00644646474539412	0.0422996099824034	0.0156688079972333	0.00670667328250105	0.00665885232068819	0.0362747470687827	0.00620667871420867	0.00781604174937301	0.0059300245878977	0.00483651475731481	0.00783985084262466	0.0112122390904827	0.00703929303925581	0.0118090105088348	0.0125101024701616	0.00507444892691085	0.003433117461537	0.00189048358131009	0.00580572717964641	0.00978034410775763	0.00506564517096736	0.00275815768412625	0.025485096475947	0.00561670327769425	0.00475190020191771	0.00766366514477807	0.251631869354706	0.00765333151354567	0.0230311282725547	0.010755303565794	0.00472158503648494	0.00104039160277407	0.0177145377202683	0.0417637313940189	0.0553615723091379	0.0108187072109667	0.00332376621768706	0.0377734896957478	0.338162820911378	0.0378248115925144	0.0193139652323442	0.00459992105217574	0.00624390766871803	0.0274712259727386	0.000210503547940301	0.00988194320897669	0.000434406905229193	0.00804621798075184	0.155905691788415	0.000805070767938465	0.00539056877929741	0.00555439097914944	0.00494814942049406	0.00716705040142383	0.0131504213374309	0.00941839044043006	0.000931370242081832	0.00233022907964909	0.0100157716429765	0.00452898438978101	0.0104963448892665	0.00937562218976244	0.0157493338564786
Del(3,):U(3,):R2	0.00311147109757298	0.006758195363875	0.00357879847152159	0.00214586405577792	0.00682696556929171	0.00575381033984144	0.0154400344564789	0.0130379064167347	0.0359205027851573	0.0435674752043834	0.00615713437623779	0.0127463157339604	0.167274259223226	0.00829833247055886	0.00325239943016108	0.00701777940545988	0.000502242313085269	0.0134339335578195	0.00477062002512286	0.0217301369369957	0.000889947713190419	0.00232354267235004	0.0138148035691044	0.0146703829057292	0.000838484735398041	0.0239579777781232	0.104993305256836	0.013298915622954	0.0262945448113136	0.010159310849798	0.0139195244721922	0.0254589415579993	0.0185947166407277	0.0109119346946036	0.0159095170953019	0.0366679899301834	0.00216180867179407	0.0188809862368169	0.000382852328359237	0.00177750046275976	0.189588441371858	0.00390051913818739	0.0148645836667473	0.000820278345137211	0.0138341546625387	0.00603419878494865	0.00284553662439156	0.0068885779772264	0.013710301500882	0.00628712305804325	0.0401833769612953	0.00149847447663785	0.0635148745919156	0.000421430461143831	0.0272146357048716	0.0128959982033357	0.00600604249151875	0.0270594990309998	0.00682470432674488	0.0239375914292587	0.0307380678284697	0.0422935935646994	0.0487722697811535	0.0013086436526398	0.0143956932895675	0.00119890576444744	0.00183083919150818	0.0526094521805813	0.00289805304213986	0.025156227327678
Del(3,):U(3,):R(3,)	0.00448822985966534	0.00160724638255042	0.00124805244970668	0.00220117418631396	0.00186655412068795	0.00269291102714063	0.0058771223662892	0.00318840743210768	0.0116857057271379	0.0169076834732074	0.00487173835041392	0.00983706981996305	0.0776533965704941	0.00883899423588225	0.00112549194863575	0.00299066868141483	0.000953625385936186	0.00216846969981701	0.00380987136438696	0.0084438188635818	0.00330946308442739	0.00084418084323236	0.00252609324524946	0.00310123381679517	0.000590121359182651	0.0090564119649507	0.0110250591617047	0.00232156043359093	0.0089135093406998	0.00761670634927574	0.00240026287099195	0.0109939497211197	0.00493344821933273	0.030084118942388	0.00385805552126449	0.0159460623305162	0.00152660136371369	0.0033498586813319	0.000364357963376315	0.00263553361575911	0.0845771794575894	0.00728644056566639	0.00482914979092993	0.000819969819646812	0.00971829441140947	0.014663646876498	0.00538241266606407	0.00562302698209132	0.00427104094377375	0.00124222647981834	0.0105942151568539	0.000399290773878507	0.0203636249506727	0.000315941823603376	0.0110524864522324	0.255477025350763	0.00162415900833425	0.00303167490002162	0.00301428648287553	0.00818341891537019	0.00889756167143297	0.0166234444416586	0.0174466307242709	0.000568880018256277	0.00412582100067081	0.00120570954287115	0.00113052379452623	0.0245502913344812	0.00209058997591279	0.0113301724810599
Ins(2,4):R0	0.00352979901178366	0.00370306445109736	0.0489834636347069	0.00137056848442227	0.00316393278078136	0.0466312620349059	0.0269637897097001	0.0059626412157482	0.00571174185685866	0.0349134267775306	0.128565421657124	0.0091561824783892	0.00632502091768519	0.0311834592792714	0.00720396803905286	0.0121517333421649	0.00875130089040541	0.00250701018457147	0.00571288833897923	0.0298951144533861	0.0277187995728141	0.00611312090564873	0.0140814084742139	0.0449637891853032	0.0427278009732067	0.00316365842622976	0.0110330306986197	0.0139097999842923	0.0111361307279427	0.0063260739205315	0.00429675539877139	0.0175871924751533	0.0283407791041436	0.0334259351303007	0.0102427662850313	0.0658773172952507	0.00818184660190112	0.00519049223090063	0.00733380626625948	0.0190302180329452	0.00181817541789396	0.00200652309186923	0.00673459928667012	0.00279488370295645	0.00532511573140061	0.00594879887964678	0.00974300514262742	0.00169601306103522	0.00416469314529878	0.0118917623630752	0.00091455111353754	0.000396202230304877	0.00838306521538792	0.00996453804068692	0.00363968917920027	0.0136620532313191	0.000472113510735251	0.000367457735471601	0.000131693492863651	0.00367119504241129	0.00458777209925744	0.00608727263005205	0.00818908045193867	0.000945475436202391	0.00204046434418292	0.000511712760658317	0.00379779922538923	0.00655546995284408	0.202147521304881	0.0626011290041587
Ins(5,):R0	0.00394919016076728	0.00134772858524827	0.0175103102991869	0.000805962643859023	0.00155676884680393	0.0679803585555483	0.349979176081528	0.00360450758600749	0.00607361629864083	0.051009413319309	0.0316092518027386	0.00558606819285219	0.0083763949054949	0.0314851143853271	0.00603003963438	0.014331621638868	0.00811304376224002	0.00104726359045234	0.0103950432349606	0.029739610368676	0.023153233464097	0.000533250601564542	0.0194739936124571	0.00390177530753517	0.0428499872023377	0.000379566602404831	0.00657128061662265	0.0222231444912582	0.00506695422942736	0.0066067146350869	0.00977993958111633	0.0172825867947057	0.0633628472489509	0.0114322068101261	0.0166037033400966	0.104630011500758	0.0105537424321841	0.00628670151604523	0.005594558959629	0.0189431103126974	0.000410985306231534	0.000715306895013045	0.0131487129005059	0.000305625350787393	0.00475554291324347	0.0033771218038028	0.0114654049182016	0.00044902261932202	0.00216013477133125	0.00522375395821623	0.000440805190383359	0.00077377668218129	0.00634382104230818	0.00213887855851202	0.00226298903969144	0.00960462485061772	0.000275545000948618	0.00106822627378459	3.59323594854892e-05	0.00144862685355362	0.00304598627477964	0.00331261367657798	0.00507019747509391	0.000192151949581757	0.000169686272291544	0.000103978776283178	0.000822893463082094	0.00504948385604944	0.275142514473504	0.244493217842909
Ins(2,4):R1	0.000337176444867025	0.00407666089200125	0.0037114220251058	0.000571278541109085	0.0049815876209847	0.0175131432923599	0.010297116809284	0.0169556155665915	0.00564983260787298	0.0201877083352285	0.0348774961119967	0.00821994420669426	0.00361189323093252	0.0145724964601679	0.00480277375832141	0.0103854572722736	0.00209368588092476	0.00744449691479064	0.00495679355653476	0.011772428174201	0.00239788980782353	0.00302900271424987	0.00222472098322571	0.270924511347572	0.00278690789342638	0.00563564707334464	0.0120924749115131	0.00390022130260169	0.00899667959344694	0.00151766635507112	0.00381323331879396	0.0113770016816696	0.00411751028657506	0.00376290562278219	0.0113853742801126	0.0295111791054985	0.00322907505880466	0.00869147257351097	0.00105955454763425	0.00494571215839721	0.00223797476395769	0.000677002413650394	0.00934581584429635	0.000968404680713611	0.0079284313362691	0.00202996279834325	0.00119081106469481	0.000329194870581757	0.0081127421765844	0.0132092918292901	0.00388616183278358	0.000584892939256408	0.0182633325424883	0.00117323406109033	0.0041035692948436	0.00506933713086047	0.00111276418518009	0.00425291401116183	0.000233418687556744	0.00759447479900164	0.0136252545227603	0.0110286918360587	0.0139594726019016	0.000634306305300338	0.00503604454541454	0.000103868198622372	0.00162348362317254	0.0115906155501068	0.0276741471344638	0.0194355946215961
Ins(5,):R1	5.60788572797834e-05	0.0063030637717586	0.0134549956275128	8.51286515249217e-05	0.0124397242752086	0.0185567991790969	0.0093045656086478	0.0100424520370088	0.0027903747137631	0.0221655331260664	0.00360642832369226	0.00376090040189173	0.00246078938154292	0.00911169923954779	0.00253462401381306	0.00440016947882638	0.000238142978726791	0.0031669959360802	0.000580987141398198	0.013181624056385	0.000275620406198973	0.0059132903049262	0.014968301571252	0.00582238101988567	0.00154167022553212	0.0065574329454603	0.00617335843815487	0.00720247013582988	0.0100237562287629	0.000455959490915093	0.00328282551317948	0.0124760575455449	0.0162564900685891	0.00113755970870833	0.0121779219761762	0.0215243014000393	0.000704042963488277	0.0223333917597306	0.000266844684792686	0.0013776395477009	0.00241954944211084	0.000239160405613246	0.00897493249523858	0.000391574057138551	0.000935726772686721	0.00133355898027458	0.000325722028714665	0.000214786686890904	0.0145042863605467	0.0208315794604756	0.00292018188289729	0.00133318913695524	0.0233881618447884	0.000992704261598405	0.00784465513832753	0.00341793395663545	0.000265975691766585	0.00411276030349923	5.16532953018046e-05	0.00868802764787965	0.014989350941564	0.0120308198032609	0.0210294528387859	0.000519887682564802	0.00851129917015036	5.49847418357745e-05	0.000837753090681252	0.0178192273092501	0.00583498443703366	0.0110130653784317
Ins(2,):R(2,4)	0.00482526549369487	0.008184417663742	0.00641465404478674	0.00190297845719155	0.00301615944195621	0.0143041006116142	0.0100073815660191	0.0190480097208689	0.00524878020044273	0.0165094360870784	0.0131472374284747	0.0185272416980895	0.00610147391581872	0.0146547756985399	0.005851552113451	0.0105385873111301	0.0318313587189418	0.0056819417991187	0.0128773859175516	0.015259463461936	0.0177554355498427	0.00533987063341636	0.00546670989347971	0.0989353071583706	0.00704667831088246	0.00767492250687852	0.0254878532454688	0.00542450769346925	0.0111487651459057	0.00790760795690007	0.00463124988215767	0.0127506972856218	0.00698347684539522	0.0121815720327178	0.00994717984017571	0.0248722549136565	0.00592400019532347	0.00983758433236653	0.00633281570192728	0.0199945104449397	0.00349802771532529	0.00391121830110701	0.0104786975418708	0.0106339626918831	0.00494112779430641	0.0114364348319719	0.00481214232434593	0.00600942837263904	0.00526280388683978	0.00601060480875096	0.00374279300249993	0.00120897177510326	0.0122033331927445	0.00554411550754248	0.00410250660226552	0.00831125612994689	0.00416187214526256	0.00560355486858266	0.00328197790987799	0.00832449917974573	0.0123601420865913	0.00863595584154996	0.00980303179916934	0.00794403943311151	0.0072092460159151	0.00186011301794717	0.0155786700081607	0.0118890497238731	0.0324824428625804	0.0188728156708621
Ins(2,):R(5,)	0.0230111063885432	0.0312503489510772	0.00647061088978748	0.0093220151241474	0.00240761336034656	0.00649018525290331	0.00652118916432747	0.00271606332739513	0.00660567299314132	0.0181301579263146	0.00671177234741753	0.00902899173415273	0.00527463562680249	0.00587761491268319	0.00134598641633602	0.0124046572536541	0.220048501806176	0.00124409809182912	0.00924133272351289	0.0448151858959209	0.116600756531027	0.00249551764416548	0.00509689525921252	0.00697245147479717	0.0101082825123784	0.0244116660037209	0.0151158054435122	0.00509778093356637	0.0285877849272803	0.0356925383190065	0.00302077355209774	0.0469018629601332	0.00865457917733664	0.0411950007069654	0.00426026069789216	0.0332175616205839	0.0022059889825304	0.00304708141096488	0.0449225414976236	0.125093180664894	0.00382332854764626	0.0157995488894875	0.0100546856974098	0.0755752934359147	0.00725865382857708	0.0911667630102079	0.0151615977936212	0.0278534515034204	0.00216334344405677	0.0065835894946753	0.00109908803909793	0.00169618952384358	0.00793031323167197	0.00709592212624172	0.00383415534084779	0.0203269136619158	0.00461296124673062	0.00505968932450722	0.00898177697450007	0.0224991799268341	0.0227771687664205	0.00696883636227097	0.00436038809181366	0.00433123788908062	0.0206954060625129	0.0136427433095438	0.0786188658136954	0.00687769301131444	0.0398286209247886	0.0227039838373622
Del(2,5):M1	0.00433822753828196	0.00371934948922783	0.00219193631804078	0.00124466027044431	0.0144117809794156	0.00998157270178609	0.0221026270588394	0.0381707551152984	0.234827176673345	0.032974518946661	0.0123756059169603	0.00862434679021747	0.067780771948651	0.0105811384023604	0.0112192211626039	0.0395043115283463	0.000722388495066303	0.0697017765858015	0.0119257255454858	0.013658658243868	0.00443160482625817	0.00482970941543742	0.014165235576593	0.0559759619283853	0.000926320563571777	0.0095620963192736	0.0112177238920709	0.0170118269825221	0.0122348208192578	0.00579278127069543	0.0519830552750379	0.0132465539424612	0.00539957110796561	0.0288286698845221	0.0468139047256103	0.0380066873329962	0.0087744606947854	0.0307523489157872	0.000804708161179286	0.00244631199122335	0.0624039204849173	0.00380608394976669	0.0538702711737921	0.0012186562012482	0.226072368517848	0.0235940148679052	0.0068007602993411	0.00454256190337922	0.0179625166229754	0.013980803603577	0.216579155266973	0.000556565203667009	0.0427282214060496	0.000729095870975153	0.0254527012806367	0.0115963590605871	0.00213148714499888	0.0255935582459952	0.00327303287498842	0.0109303718656778	0.0192674855382058	0.033313624766543	0.0398286821562801	0.000376182726791072	0.00756463285726466	0.000650902391197847	0.001698447117628	0.0318291129164573	0.00954333180772832	0.028401809521659
Del(3,5):M2	0.00220258985150647	0.00288885362873963	0.00260608332303635	0.00120496418905731	0.00532248814640572	0.00439634067158858	0.0131094566153478	0.0170419807823918	0.0268210645312557	0.029948601166431	0.00483434520769308	0.00533168670437925	0.094321406321285	0.00867112262012529	0.00215276484511197	0.00484525132840322	0.000332048215730266	0.0302150564283799	0.00818153659478166	0.0120660592900721	0.00114229746039736	0.00197931213524458	0.0201785943919139	0.025078157506992	0.00071326968460595	0.0117315378239962	0.0103780938468631	0.0163766036766011	0.0144294724097089	0.00689234579005544	0.0282945211128859	0.0143941735955223	0.0215423935749791	0.00745811388475306	0.023199141112163	0.0239656480264829	0.00163710750435242	0.02421440330856	0.000444497200014578	0.00224131038310208	0.115351467751843	0.0024701666952183	0.0277836627989557	0.000853983943053911	0.00606299676001122	0.00748348693022965	0.00193122646261144	0.00411518355056724	0.0103803425546835	0.00385691666483335	0.0271059060512783	0.000745207654125201	0.0420309759066466	0.000487188958408715	0.0184759994829326	0.0106098865102349	0.00236712103694834	0.0152381767461442	0.00398152572705354	0.0134172224951224	0.0203443961843527	0.0319834820422183	0.0334338936393031	0.00041258798225375	0.00771873411909701	0.000624524740669408	0.0015806651626746	0.0331659075595683	0.00370788824707396	0.0135705894555536
Del(4,5):M(3,4)	0.00088964287126939	0.00103645319810846	0.00113914973259017	0.000555408523941205	0.00180234569141376	0.00214276097173127	0.00751264972073961	0.00719470626330571	0.0263171699639992	0.0178625464844324	0.00326963373699986	0.00493591215152451	0.0399288454432343	0.00240220295750986	0.00128848144276844	0.0016531963316858	0.000130015882831547	0.0107429309486075	0.00271387086605613	0.00581333148015082	0.000557819310295846	0.000479628419824741	0.0128055976378823	0.00667971838253996	0.000700940598785215	0.00536769551957663	0.00396370231908953	0.0108172070794046	0.00906486676660866	0.00284042552178679	0.00859797565334041	0.00686214724071289	0.0161623328336188	0.00341232739530266	0.00889719252039441	0.0139223003204535	0.000550094696085414	0.0138772891533178	0.00029508766717501	0.000603563645371869	0.0605483058637733	0.000432045244625295	0.0110605162594607	0.000404213859334609	0.0179394259865202	0.00402583096970569	0.00128294397755062	0.0014562361575276	0.00563974331840547	0.000929227485644594	0.0123112625835633	0.000766296615713901	0.0264617536712801	0.000297217171168731	0.0120734773943081	0.00395457573305001	0.00204435928666979	0.00400983323599837	0.000768932619832305	0.0052722543180337	0.00834472545893693	0.0171968385115347	0.0210028356496916	0.000232507248956986	0.00386115992665589	0.000199243057209602	0.000636080775438577	0.0183515103678326	0.00223295361553523	0.00835961190205572
Del(6,):M1	0.00165024691696158	0.00241947549810886	0.00493304761652551	0.000313038367803729	0.238884316211962	0.0231165795492841	0.0530683602609254	0.0364181560331566	0.00996142464458625	0.0365744725272261	0.00327799728263006	0.00348111954223741	0.0068024235698003	0.00382997098150875	0.00494317391540632	0.00276306392550961	0.000273843941376913	0.0985054971457489	0.0130747245293829	0.00855821996659526	0.00211175058888721	0.0145805363753366	0.0897948366241699	0.0285876461166857	0.00073076558384867	0.00271840346682354	0.00592362212465797	0.106917223464014	0.00639083952336344	0.00151604850655813	0.156966385105529	0.0127264855644336	0.033128259607064	0.0190115866599311	0.0832759200284621	0.0282964837447326	0.00544226133506403	0.115104673541279	0.00040320787516262	0.00180209623402263	0.00348441097886625	0.00112879971187472	0.0970774736848829	0.000331707121454544	0.00952747079796817	0.0119316579993586	0.00238422593964595	0.00210213564662384	0.0379460435062889	0.0305006193116515	0.00350513797224357	0.000342538785713035	0.0368537241804425	0.00012858209602904	0.0104396747423736	0.0149784873561703	0.000823489618782259	0.013436872019944	0.000157585679649882	0.00462156165910195	0.0141267986781259	0.0235239244336743	0.0329865681521962	0.000149408937095212	0.00459902364938032	9.41357383293747e-05	0.000607733817938318	0.0322724807350163	0.0133018001736841	0.0343247941079905
Del(6,):M2	0.000103664637361368	0.00208740306479681	0.003756563160606	0.000253345223246505	0.15898012774827	0.00790342279296656	0.0213359125508176	0.0217560599684066	0.00877560343493999	0.0248762159637601	0.00433710544079804	0.0041731069906825	0.00276965197715159	0.00271868746117913	0.00311735105070598	0.0013255193530231	0.000153338560890684	0.0603076192017376	0.00875409258161556	0.00648502865847666	0.000377282790356472	0.0122476745402592	0.198881238460257	0.0262801759661099	0.000493305965613467	0.00398744306672488	0.00364341597840275	0.171875788909118	0.00442436731735946	0.000645117094555138	0.0996390775516918	0.00883993723675514	0.17724070817076	0.00186524749015775	0.0574420833589345	0.0150341876607674	0.0039490258868939	0.115264843453284	0.000133435894691152	0.000514521426260689	0.00167368519835369	0.000232420007950499	0.0610572519779296	0.000335942039764837	0.00274453845430198	0.00116671366498379	0.000321055603122723	0.000840736737615313	0.0244087658622827	0.0151958528093615	0.00280869017198066	0.000536248377971715	0.026180876567831	0.000323094590520865	0.00923272246934485	0.00584824320055814	0.00106641475571209	0.0150144386954769	8.5486288291113e-05	0.00545889739792613	0.0124410075886061	0.0176781654328247	0.0219242275316739	0.000199211916126949	0.00410948855461736	4.91517702282589e-05	0.000783124553024273	0.033068227044362	0.00200161417269882	0.0135736653687307
Del(6,):M3	0.000233537032976545	0.00113157270775851	0.00226464871610198	0.000169450828469947	0.0752495050678537	0.00145593979619233	0.00750058243911325	0.0102836450583646	0.0044927545546223	0.0122640161844423	0.00234739095619324	0.00445889838855531	0.00168696891329788	0.00165575450965171	0.00175516382819882	0.00193667452226032	0.000148158994998003	0.0259035462526553	0.00443750882791478	0.00393771869831538	0.000385289675938878	0.00754950388632917	0.145082720269798	0.0130656927430637	0.00011766081323719	0.00302594594723721	0.00366844737451271	0.125680421279297	0.00308921535546403	0.000396970245133732	0.0482821353564356	0.00597957064049592	0.141110835238109	0.00319309898498899	0.0260253208871456	0.00735818711595245	0.00212774148147692	0.0748892541733289	0.000127563233607176	0.000454524325798128	0.00184917464157625	0.000192292523755812	0.0256397520031511	0.000200213557447289	0.00266495430710742	0.00273573705095782	0.000370053071838109	0.00019882907868987	0.0128007095300201	0.00675114858508502	0.002458323403668	0.000366523256902014	0.0159993646677634	5.02203060596011e-05	0.00531617390796246	0.00551876907936556	0.000586297430151403	0.0142992981886835	0.000129021187474756	0.00344184156476448	0.00777069428970425	0.00935871654195696	0.0140233408947241	9.99449543694022e-05	0.00226723982542966	5.160724475498e-05	0.000298648019238671	0.0229646963392153	0.00129800133775673	0.0049861272715143
Del(6,):M(4,)	0.000407854449298035	0.00223530606006048	0.00446486395290993	0.00042532066779265	0.060317497356483	0.0126706198120941	0.0108207433780114	0.007849140386225	0.0066193212493341	0.0209091452545689	0.00467178216190344	0.0054419122197732	0.00362358571329115	0.00426227361205962	0.00287225930488702	0.00627693984249462	0.000465283037817152	0.0193162002025272	0.00584921886840813	0.00944995020629549	0.000751473253285143	0.00849813853328033	0.152369043213077	0.00801221570759682	0.000887444746720847	0.0066951995011838	0.284984716792282	0.134823282861348	0.00809148468067841	0.00103090551746639	0.0330042898922234	0.0118460976158108	0.164402509766927	0.00578257376642881	0.0211459214330468	0.0213873201467305	0.00229516160637248	0.0762785430821274	0.000229801745647604	0.000844795653634279	0.00418661434419764	0.000467945118844634	0.0259488789197961	0.000258916215359639	0.00370144308128417	0.00661800264734548	0.00118295821594719	0.000536954576624549	0.011443267264537	0.02654659305221	0.00354605580554294	0.000952477883011857	0.0202246420919647	0.000163008455442581	0.00586969855820254	0.013218758763081	0.000840425748534288	0.010561559814593	0.000193704085713079	0.00782747609189946	0.0118941279575278	0.0148383863860903	0.0153833626084119	0.000288530073254006	0.00403501422853616	4.58084221309486e-05	0.000640890748178229	0.0241257886966654	0.00421772148307407	0.00913627483561996
Complex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
