Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
CPCT02130079T	2.57E+00	3.90E+00	3.10E+00	6.23E-01	4.09E+00	2.10E+00	1.57E+00	1.24E+00	1.19E+00	1.81E+00	1.39E+00	8.27E-01	5.36E-01	1.34E+00	3.24E-01	5.84E-01
CPCT02130082T	1.98E+00	7.37E+00	2.48E+00	7.31E-01	8.35E+00	3.70E+00	1.30E+00	1.68E+00	1.62E+00	2.17E+00	1.74E+00	8.58E-01	7.54E-01	1.86E+00	5.98E-01	9.42E-01
CPCT02210054T	3.26E+00	5.63E+00	4.65E+00	7.65E-01	6.71E+00	2.95E+00	1.50E+00	1.50E+00	1.31E+00	2.12E+00	1.13E+00	1.66E+00	5.55E-01	1.70E+00	3.96E-01	9.42E-01
CPCT02120131T	3.96E+00	5.70E+00	6.15E+00	3.65E-01	6.45E+00	2.70E+00	1.02E+00	1.03E+00	1.54E+00	1.29E+00	1.64E+00	1.08E+00	6.40E-02	8.85E-01	6.79E-01	5.20E-01
CPCT02370030T	2.10E+00	5.76E+00	3.01E+00	1.05E+00	6.85E+00	2.33E+00	1.68E+00	1.72E+00	1.68E+00	2.26E+00	1.83E+00	1.37E+00	5.52E-01	1.35E+00	4.49E-01	6.70E-01
CPCT02090047T	2.73E+00	8.48E+00	3.89E+00	1.55E+01	1.03E+01	9.25E+00	2.36E+00	2.76E+00	1.14E+01	8.23E+00	3.93E+00	2.76E+00	6.65E-01	5.42E+00	4.99E+00	4.33E+00
CPCT02130118T	3.85E+00	8.27E+00	5.31E+00	6.34E-01	9.60E+00	3.13E+00	2.39E+00	9.18E-01	1.05E+00	1.52E+00	1.12E+00	1.00E+00	3.13E-01	1.75E+00	3.17E-01	1.05E+00
CPCT02080238T	3.92E+00	7.05E+00	4.74E+00	7.77E-01	8.25E+00	2.22E+00	2.40E+00	1.50E+00	1.42E+00	2.25E+00	1.25E+00	1.53E+00	5.14E-01	2.78E+00	4.66E-01	1.05E+00
CPCT02130120T	3.83E+00	1.02E+01	5.90E+00	1.03E+00	1.18E+01	4.71E+00	2.23E+00	1.95E+00	1.43E+00	2.17E+00	1.66E+00	1.39E+00	5.94E-01	2.05E+00	3.69E-01	7.26E-01
CPCT02030501T	1.23E+00	4.92E+00	1.39E+00	7.34E-01	5.89E+00	1.53E+00	8.11E-01	1.67E+00	1.25E+00	1.61E+00	1.06E+00	9.16E-01	2.82E-01	1.75E+00	1.71E-01	4.52E-01
CPCT02190041T	7.54E+00	1.20E+01	1.10E+01	1.02E+00	1.36E+01	5.25E+00	3.90E+00	2.50E+00	8.29E-01	2.95E+00	1.49E+00	1.61E+00	4.90E-01	2.40E+00	8.75E-01	1.60E+00
CPCT02130133T	2.49E+00	4.31E+00	2.85E+00	8.10E-01	5.03E+00	2.47E+00	1.35E+00	1.62E+00	1.38E+00	2.56E+00	1.30E+00	2.21E+00	4.88E-01	2.31E+00	7.54E-01	1.08E+00
CPCT02130129T	1.80E+00	3.87E+00	2.11E+00	4.07E-01	4.72E+00	1.46E+00	8.74E-01	9.89E-01	5.80E-01	1.27E+00	9.57E-01	1.10E+00	2.68E-01	1.21E+00	5.71E-01	3.22E-01
CPCT02290049T	4.35E+00	1.01E+01	5.99E+00	7.27E-01	1.29E+01	4.60E+00	2.72E+00	1.65E+00	1.15E+00	2.48E+00	1.68E+00	1.54E+00	4.12E-01	2.19E+00	3.98E-01	1.35E+00
CPCT02380050T	2.06E+00	5.57E+00	2.86E+00	5.67E-01	6.83E+00	2.34E+00	1.60E+00	1.49E+00	2.01E+00	2.39E+00	1.59E+00	7.94E-01	3.98E-01	2.11E+00	4.08E-01	7.09E-01
CPCT02090060T	2.97E+00	5.53E+00	4.66E+00	8.68E-01	6.70E+00	2.96E+00	7.55E-01	1.90E+00	1.47E+00	2.57E+00	1.20E+00	1.49E+00	4.91E-01	1.48E+00	3.24E-01	1.08E+00
CPCT02210068T	1.92E+00	5.34E+00	2.29E+00	3.50E+00	6.20E+00	2.91E+00	1.39E+00	2.42E+00	3.02E+00	2.72E+00	1.57E+00	1.52E+00	5.74E-01	1.95E+00	9.80E-01	1.43E+00
CPCT02410012T	1.47E+00	6.49E+00	1.60E+00	8.92E-01	7.34E+00	2.00E+00	1.28E+00	9.82E-01	9.83E-01	1.12E+00	1.41E+00	7.80E-01	4.70E-01	1.45E+00	4.99E-01	8.76E-01
DRUP01090022T	3.15E+00	8.31E+00	4.87E+00	8.39E+00	9.75E+00	4.96E+00	2.31E+00	2.95E+00	5.90E+00	5.30E+00	2.03E+00	1.91E+00	5.31E-01	3.59E+00	2.23E+00	2.05E+00
CPCT02050246T	2.30E+00	9.93E+00	2.84E+00	6.19E-01	1.12E+01	4.00E+00	1.74E+00	1.36E+00	1.53E+00	1.77E+00	2.25E+00	1.26E+00	5.86E-01	2.23E+00	2.91E-01	8.69E-01
CPCT02050244T	4.50E+00	9.52E+00	5.98E+00	6.75E-01	1.06E+01	4.48E+00	1.62E+00	1.38E+00	1.73E+00	2.74E+00	1.78E+00	1.22E+00	6.37E-01	2.39E+00	3.66E-01	3.90E+00
CPCT02060111T	1.46E+00	6.04E+00	1.56E+00	5.83E+00	6.62E+00	2.46E+00	7.83E-01	2.11E+00	5.31E+00	3.91E+00	1.93E+00	8.61E-01	4.58E-01	2.07E+00	1.35E+00	1.01E+00
CPCT02050070T	1.27E+00	2.41E+00	1.70E+00	5.22E-01	3.37E+00	1.14E+00	9.97E-01	6.77E-01	1.54E+00	1.33E+00	1.39E+00	8.73E-01	2.87E-01	1.66E+00	4.61E-01	6.84E-01
CPCT02250001T	2.45E+00	4.19E+00	3.17E+00	2.35E+00	5.20E+00	2.68E+00	1.08E+00	1.47E+00	1.65E+00	2.21E+00	1.64E+00	1.35E+00	4.51E-01	2.05E+00	6.26E-01	1.12E+00
CPCT02070231T	2.52E+00	5.64E+00	3.25E+00	6.25E-01	6.78E+00	2.32E+00	8.42E-01	1.73E+00	1.34E+00	2.41E+00	1.29E+00	1.33E+00	6.11E-01	1.12E+00	1.04E-01	6.13E-01
CPCT02210016T	3.19E+03	3.77E+02	3.52E+03	5.27E+00	8.41E+02	8.74E+02	2.45E+02	5.28E+01	1.40E+01	3.11E+02	1.74E+01	7.68E+01	7.89E+00	2.24E+02	1.16E+02	4.12E+01
CPCT02070132T	2.70E+00	6.11E+00	3.90E+00	5.66E-01	6.95E+00	3.30E+00	9.47E-01	1.14E+00	5.49E-01	1.61E+00	7.41E-01	1.12E+00	5.71E-01	1.34E+00	3.47E-01	1.73E+00
CPCT02180029T	4.51E-01	3.01E+00	1.17E+00	5.98E-01	3.86E+00	1.64E+00	8.65E-01	1.77E+00	1.24E+00	1.96E+00	1.38E+00	1.14E+00	5.10E-01	1.95E+00	5.08E-01	8.44E-01
CPCT02050195T	1.67E+00	3.28E+00	1.93E+00	7.96E-01	4.15E+00	1.97E+00	9.85E-01	2.28E+00	2.98E+00	3.67E+00	9.60E-01	1.31E+00	1.00E-01	1.27E+00	3.57E-01	1.04E+00
CPCT02060107T	4.50E+00	1.44E+01	6.44E+00	6.50E-01	1.73E+01	4.41E+00	2.99E+00	2.31E+00	1.01E+00	2.83E+00	1.33E+00	1.29E+00	5.77E-01	3.07E+00	6.66E-01	1.35E+00
CPCT02070177T	1.33E+00	4.38E+00	2.18E+00	1.68E-01	5.18E+00	1.84E+00	1.04E+00	1.36E+00	7.90E-01	1.97E+00	1.14E+00	9.65E-01	5.83E-01	1.19E+00	6.71E-01	8.66E-01
CPCT02030366T	3.42E+00	9.25E+00	5.47E+00	6.03E-01	1.02E+01	3.84E+00	2.36E+00	1.65E+00	6.27E-01	2.18E+00	1.19E+00	1.31E+00	4.18E-01	1.53E+00	6.51E-01	1.14E+00
CPCT02050223T	3.10E+00	5.93E+00	3.88E+00	5.34E-01	6.70E+00	2.48E+00	4.18E-01	1.21E+00	1.36E+00	1.54E+00	1.52E+00	1.13E+00	2.41E-01	1.43E+00	2.17E-01	5.44E-01
CPCT02060116T	3.28E+00	4.93E+00	4.64E+00	3.09E-01	6.36E+00	1.49E+00	8.51E-01	1.07E+00	7.33E-01	9.72E-01	9.37E-01	5.90E-01	3.34E-01	1.11E+00	1.83E-01	5.49E-01
CPCT02050239T	3.86E+00	6.52E+00	5.32E+00	6.40E-01	7.96E+00	3.56E+00	2.19E+00	1.67E+00	1.91E+00	2.85E+00	1.40E+00	1.51E+00	5.33E-01	2.42E+00	2.66E-01	1.05E+00
CPCT02210031T	1.64E+00	3.51E+00	1.94E+00	2.86E+00	4.55E+00	2.18E+00	7.42E-01	2.13E+00	2.05E+00	2.62E+00	1.33E+00	1.13E+00	2.77E-01	1.41E+00	7.54E-01	8.81E-01
CPCT02230035T	3.50E+00	8.57E+00	4.96E+00	6.51E-01	1.02E+01	4.09E+00	1.78E+00	1.49E+00	1.56E+00	1.79E+00	1.88E+00	1.42E+00	4.74E-01	1.44E+00	6.61E-01	7.11E-01
CPCT02050089T	3.38E+01	3.32E+01	4.38E+01	9.17E-01	4.15E+01	1.44E+01	8.76E+00	3.49E+00	1.10E+00	4.64E+00	1.72E+00	8.78E-01	6.17E-01	3.06E+00	1.32E+00	4.02E+00
CPCT02180009T	4.27E+00	3.09E+00	4.41E+00	1.44E+01	4.99E+00	8.12E+00	4.28E-01	5.93E+00	9.35E+00	9.40E+00	1.24E+00	3.17E+00	6.82E-01	5.95E+00	3.51E+00	3.84E+00
CPCT02330014T	1.34E+00	3.49E+00	1.69E+00	3.49E-01	3.69E+00	1.47E+00	5.20E-01	7.60E-01	6.65E-01	7.78E-01	6.07E-01	4.56E-01	5.14E-01	1.17E+00	3.11E-01	4.22E-01
CPCT02230001T	6.05E-01	1.96E+00	8.25E-01	2.35E-01	2.33E+00	9.98E-01	5.39E-01	8.47E-01	7.97E-01	9.16E-01	5.78E-01	2.08E-01	1.79E-01	1.10E+00	1.25E-01	4.29E-01
CPCT02040083T	1.66E+00	5.21E+00	2.77E+00	5.28E-01	6.09E+00	2.77E+00	1.59E+00	1.65E+00	1.28E+00	2.16E+00	1.30E+00	1.10E+00	5.28E-01	1.89E+00	5.39E-01	6.42E-01
CPCT02180020T	7.60E+00	1.22E+01	1.03E+01	9.23E+00	1.50E+01	1.02E+01	3.40E+00	2.61E+00	6.21E+00	7.19E+00	2.56E+00	1.76E+00	6.36E-01	6.11E+00	2.95E+00	4.70E+00
CPCT02050135T	3.29E+00	1.05E+01	4.62E+00	1.21E+01	1.20E+01	6.27E+00	2.88E+00	1.42E+00	9.64E+00	7.05E+00	2.63E+00	2.80E+00	8.25E-01	4.64E+00	3.15E+00	2.93E+00
CPCT02020483T	5.16E+00	6.83E+00	6.46E+00	5.95E-01	7.21E+00	3.27E+00	1.87E+00	1.46E+00	1.11E+00	2.00E+00	1.25E+00	1.47E+00	5.70E-01	1.56E+00	3.85E-01	1.14E+00
CPCT02080091T	3.70E+00	1.02E+01	4.70E+00	4.92E-01	1.17E+01	4.77E+00	1.88E+00	1.83E+00	1.18E+00	2.12E+00	9.15E-01	1.37E+00	4.46E-01	2.85E+00	4.99E-01	1.43E+00
CPCT02260012T	2.77E+00	8.42E+00	3.92E+00	8.55E-01	1.00E+01	3.72E+00	3.14E+00	1.01E+00	1.84E+00	1.40E+00	2.33E+00	8.08E-01	6.54E-01	3.93E+00	3.42E-01	8.44E-01
CPCT02210036T	4.07E+00	1.31E+01	6.30E+00	9.96E-01	1.55E+01	3.22E+00	3.42E+00	1.09E+00	2.31E+00	1.83E+00	2.93E+00	9.12E-01	5.08E-01	2.60E+00	5.78E-01	8.83E-01
CPCT02130014T	3.63E+00	4.63E+00	4.42E+00	4.45E-01	5.22E+00	2.29E+00	1.09E+00	2.10E+00	1.07E+00	2.12E+00	8.58E-01	1.05E+00	3.69E-01	1.68E+00	4.72E-01	9.65E-01
CPCT02130010T	3.32E+00	7.06E+00	4.45E+00	8.29E-01	8.62E+00	4.25E+00	2.32E+00	1.86E+00	2.02E+00	2.98E+00	1.54E+00	1.66E+00	7.67E-01	2.44E+00	7.31E-01	1.19E+00
CPCT02250002T	2.52E+00	5.07E+00	3.87E+00	5.72E-01	6.25E+00	2.55E+00	1.33E+00	1.18E+00	1.19E+00	1.58E+00	1.24E+00	8.30E-01	4.18E-01	1.39E+00	3.15E-01	5.82E-01
CPCT02090027T	1.82E+00	2.74E+00	1.99E+00	4.00E-01	3.32E+00	1.51E+00	4.57E-01	1.17E+00	1.04E+00	1.50E+00	6.88E-01	7.59E-01	2.08E-01	9.10E-01	2.47E-01	6.86E-01
DRUP01070119T	1.02E+02	4.31E+01	1.17E+02	8.10E-01	6.40E+01	4.84E+01	1.52E+01	5.00E+00	1.25E-01	1.51E+01	6.13E+00	2.05E+00	1.02E+00	9.00E+00	2.81E+00	4.48E+00
CPCT02050447T	2.74E+00	8.12E+00	3.54E+00	8.20E-01	1.01E+01	4.16E+00	1.46E+00	1.57E+00	5.97E-01	2.44E+00	1.07E+00	1.38E+00	5.18E-01	2.12E+00	6.76E-01	9.90E-01
CPCT02330135T	2.05E+00	4.63E+00	3.07E+00	6.37E-01	5.50E+00	3.15E+00	9.75E-01	1.60E+00	1.03E+00	2.53E+00	1.05E+00	1.15E+00	4.36E-01	1.87E+00	7.70E-01	1.09E+00
CPCT02200008T	2.36E+00	4.55E+00	3.40E+00	5.95E-01	5.45E+00	1.47E+00	1.31E+00	1.00E+00	5.59E-01	1.09E+00	4.68E-01	1.04E+00	4.98E-01	1.16E+00	6.24E-01	8.35E-01
CPCT02200009T	1.71E+00	2.90E+00	2.46E+00	5.74E-01	3.48E+00	2.46E+00	1.20E+00	1.34E+00	1.14E+00	1.83E+00	1.03E+00	1.44E+00	2.64E-01	1.35E+00	4.70E-01	1.55E+00
