MutationType	CPCT02030245T	CPCT02030257T	CPCT02070015T	CPCT02040043T	CPCT02100032T	CPCT02160007T	CPCT02030286T	CPCT02100140T	CPCT02100141T	CPCT02330072TII	CPCT02330132T	CPCT02130030T	CPCT02060183T	CPCT02130033T	CPCT02300031T	CPCT02180054T	CPCT02090037T	CPCT02130041T	CPCT02060200T	WIDE01010009T	CPCT02330094T	CPCT02110061T	WIDE01010016T	CPCT02230070T	CPCT02340070T	CPCT02340073T	CPCT02050330T	CPCT02340077T	WIDE01010064T	CPCT02050314T	CPCT02220037T	WIDE01010073T	CPCT02210045T	CPCT02100163T	CPCT02130049T	CPCT02050343T	CPCT02020712T	CPCT02130070T	CPCT02130071T	DRUP01020027T	CPCT02050349T	CPCT02040242T	CPCT02300039T	CPCT02010815T	CPCT02010813T	WIDE01010355T	CPCT02330072T	CPCT02130091T	CPCT02230097T	CPCT02050357T	CPCT02010833T	CPCT02060213T	CPCT02130107T	CPCT02070342T	CPCT02050362T	CPCT02150012T	DRUP01210002T	CPCT02130105T	CPCT02100176T	CPCT02230106T	CPCT02060199T	DRUP01330005T	CPCT02120150T	CPCT02060248T	CPCT02060255T	DRUP01010088T	CPCT02440014T	CPCT02050384T	CPCT02030519T	CPCT02050380T	CPCT02130140T	CPCT02220056T	DRUP01210003T	DRUP01050030T	CPCT02210067T	CPCT02150021T	CPCT02080255T	CPCT02330124T	CPCT02100186T	CPCT02050403T	DRUP01330013T	DRUP01050033T	DRUP01440001T	CPCT02040156T	DRUP01340013T	CPCT02080141T	CPCT02010662T	CPCT02120069T	CPCT02100126T	CPCT02380021T	CPCT02020622T	CPCT02340034T	CPCT02210033T	CPCT02050163T	CPCT02030277T	CPCT02100064T	CPCT02010569T	CPCT02110032T	CPCT02340011T	CPCT02330033T	CPCT02040119T	CPCT02020536T	CPCT02340012T	CPCT02020527T	CPCT02020526T	CPCT02100098T	CPCT02230029T	CPCT02230030T	CPCT02230034T	CPCT02070034T	CPCT02030363T	CPCT02230039T	CPCT02080130T	CPCT02340019T	CPCT02050233T	CPCT02100044T	CPCT02050100T	CPCT02030243T	CPCT02050041T	CPCT02030310T	CPCT02220007T	CPCT02030307T	CPCT02030304T	CPCT02110018T	CPCT02100061T	CPCT02070120T	CPCT02120011T	CPCT02120012T	CPCT02050147T	CPCT02030335T	CPCT02040108T	CPCT02400002T	CPCT02340041T	CPCT02380030T	CPCT02040196T	CPCT02230068T	CPCT02100127T	CPCT02100133T	CPCT02090026T	CPCT02050287T	CPCT02050292T	DRUP01050016T	CPCT02250004T	WIDE01010644T	WIDE01010539T	WIDE01010590T	WIDE01010691T	WIDE01010704T	WIDE01010725T
T[Del(C):R(9,)]T	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Del(T):R1]A	3	10	9	6	3	6	8	10	14	13	6	1	9	9	7	12	8	7	5	1	6	6	3	6	4	1	6	6	17	8	12	8	4	3	20	11	12	9	6	2	23	6	3	21	5	11	5	24	7	11	13	4	4	6	8	16	5	5	6	15	1	8	3	6	8	4	7	7	6	23	68	9	7	6	10	7	20	14	7	4	8	8	12	5	12	7	128	7	10	8	15	6	11	6	29	4	8	8	3	3	5	7	6	4	9	5	6	14	5	9	5	21	5	11	6	5	5	8	22	9	4	11	3	6	9	8	13	7	10	11	3	11	14	4	12	4	9	3	5	8	6	11	10	3	10	11	9	5	9
A[Del(T):R1]C	4	2	1	2	1	4	4	1	3	3	3	4	0	2	1	1	3	0	1	1	3	4	2	2	3	0	1	0	2	2	3	4	1	3	15	0	5	4	1	6	4	6	3	4	2	4	2	13	2	6	2	2	4	1	4	8	0	3	2	3	1	5	5	2	3	1	7	7	0	4	23	2	2	3	4	4	9	0	8	1	3	2	8	2	7	4	1	3	5	3	4	2	7	2	4	1	8	4	3	3	2	3	3	2	10	4	3	2	3	1	2	8	5	3	3	5	7	9	2	7	3	8	3	0	1	2	5	2	3	4	1	2	8	1	4	3	6	3	1	1	3	7	5	1	4	2	4	5	7
A[Del(T):R1]G	1	4	1	1	2	4	3	8	2	5	5	2	2	0	0	1	0	5	5	4	1	2	3	7	3	1	4	1	3	5	4	1	2	3	5	3	7	5	1	8	7	0	5	2	4	2	2	11	5	0	2	2	0	0	2	2	2	0	6	5	0	2	7	4	2	1	5	1	2	6	9	0	3	6	1	4	3	3	2	3	2	4	6	2	6	1	0	2	2	1	2	1	0	5	9	6	3	5	1	2	5	2	1	1	3	2	2	1	1	2	2	5	3	5	7	1	2	15	2	1	2	3	2	1	3	0	3	1	1	4	5	4	6	2	4	2	2	1	4	1	2	5	1	2	3	5	2	4	4
A[Del(T):R2]A	2	5	12	4	5	7	3	4	2	8	4	6	8	3	3	6	4	11	3	1	0	5	5	10	6	1	3	5	5	2	5	1	10	4	9	2	7	6	2	6	5	5	1	5	4	3	6	8	3	1	4	1	2	0	5	8	7	3	11	5	2	10	3	6	7	3	8	3	3	6	71	5	3	3	5	9	8	2	9	4	7	3	10	3	10	6	12	5	9	5	14	3	5	3	15	3	6	2	2	4	4	5	1	0	3	4	0	2	3	6	2	15	6	6	4	6	7	14	14	9	4	7	2	6	5	2	6	7	5	5	0	5	10	5	7	4	7	3	8	5	5	7	6	1	13	10	6	3	10
A[Del(T):R2]C	5	1	2	0	1	4	3	3	2	2	5	2	6	1	1	1	1	3	0	2	1	2	2	3	4	0	4	3	5	2	3	4	1	1	7	3	4	0	1	7	3	3	2	5	2	1	2	3	0	0	3	0	0	0	0	3	1	2	7	1	1	5	2	1	1	2	3	2	1	4	19	2	2	2	2	3	2	0	7	1	4	4	4	0	2	5	2	1	2	1	4	4	2	2	9	2	4	2	2	4	3	5	1	1	6	2	5	2	0	1	3	4	4	3	1	4	2	15	6	2	4	6	4	3	1	4	1	3	3	5	0	1	3	1	7	2	3	2	3	0	2	6	1	1	1	5	2	1	3
A[Del(T):R2]G	0	1	4	1	3	2	3	1	1	4	1	2	1	2	0	0	4	1	0	2	0	1	1	3	4	1	2	0	6	2	0	3	1	1	5	0	1	3	0	5	5	3	4	1	3	2	3	8	1	2	3	1	1	0	4	7	0	0	6	5	0	2	4	0	2	1	4	1	2	7	16	1	0	2	0	1	3	1	3	1	1	2	6	1	1	3	1	1	3	4	8	1	0	1	2	1	4	4	0	1	0	3	2	0	4	3	0	2	0	0	1	2	5	2	3	2	0	8	3	4	1	2	1	1	1	1	1	3	3	3	1	0	3	0	6	0	4	5	3	1	0	2	2	0	2	7	2	0	4
A[Del(T):R3]A	4	13	10	1	2	0	0	3	4	10	9	2	10	3	7	1	7	5	2	1	3	2	0	5	5	0	2	2	6	3	6	4	8	6	10	3	2	2	3	10	10	5	4	7	3	10	6	13	0	2	3	2	4	1	8	14	6	0	4	10	0	11	5	0	10	2	5	5	8	9	80	5	2	4	2	11	4	4	2	0	5	2	5	6	5	9	9	8	3	5	13	4	6	10	15	1	8	3	1	6	7	5	2	3	8	6	3	6	4	7	3	11	2	6	5	10	1	13	11	3	4	6	3	1	5	1	8	11	14	3	1	7	6	5	11	1	10	5	5	7	9	7	8	4	9	11	6	1	4
A[Del(T):R3]C	1	0	4	3	1	3	1	2	2	4	3	0	8	1	1	1	4	5	0	1	1	0	4	5	2	0	0	3	2	1	4	0	4	3	7	3	3	2	0	5	3	1	1	5	2	1	2	7	2	5	6	2	3	1	1	4	4	1	1	2	0	8	6	2	3	0	6	1	1	8	25	0	1	1	3	4	3	1	4	0	6	0	7	1	1	0	1	5	4	2	2	4	2	3	5	3	3	1	1	0	2	3	5	1	3	2	3	0	1	2	2	7	5	2	6	2	1	8	14	4	2	4	1	0	3	2	2	2	4	4	3	0	3	1	2	0	1	2	0	3	2	5	5	0	3	4	3	0	4
A[Del(T):R3]G	1	2	2	4	1	4	2	1	3	5	1	2	7	0	1	0	0	4	2	3	3	1	1	3	2	4	0	2	3	2	1	0	2	3	9	3	3	7	0	5	1	0	1	4	3	2	3	6	0	1	3	2	0	0	3	14	2	0	3	5	1	2	3	0	1	1	2	1	2	1	27	2	3	1	2	3	2	1	3	1	2	0	3	0	3	3	1	3	3	0	3	1	0	1	11	2	5	0	2	3	0	3	1	2	1	1	2	1	4	4	1	6	2	5	3	5	1	8	2	2	2	2	0	2	1	1	3	0	3	3	1	5	4	1	5	3	1	0	2	3	1	4	3	3	1	0	0	1	3
A[Del(T):R4]A	2	18	7	6	6	2	9	6	11	12	2	3	13	3	3	10	8	4	3	3	1	0	5	9	3	2	9	3	9	3	6	4	8	5	15	1	8	2	8	4	6	4	2	15	4	7	10	21	2	3	9	1	3	3	6	12	7	3	10	5	0	9	2	3	5	0	8	4	6	13	133	6	4	2	7	5	8	6	13	2	7	10	9	4	13	3	5	6	7	7	19	3	12	3	6	5	18	3	3	6	2	4	4	3	4	2	4	11	4	8	3	10	3	9	11	10	5	7	19	12	4	9	3	4	4	8	10	6	14	10	7	6	15	2	11	6	9	4	7	8	7	10	9	2	12	11	5	8	9
A[Del(T):R4]C	1	8	4	1	6	3	4	3	5	3	3	0	8	3	3	3	4	4	3	5	0	1	4	6	2	0	0	2	7	1	3	2	5	1	8	2	5	2	1	1	5	1	1	9	1	5	1	9	0	4	3	1	1	0	6	3	5	1	7	4	0	7	3	1	1	2	2	1	3	3	101	7	4	1	6	2	6	1	6	1	5	1	2	1	2	5	2	3	4	5	4	3	3	3	9	3	3	5	1	3	0	3	2	1	2	1	1	4	2	2	2	3	0	7	5	4	5	7	9	7	4	5	3	2	2	2	10	3	2	6	5	4	2	1	6	3	2	0	5	6	4	5	5	0	4	3	3	3	2
A[Del(T):R4]G	2	7	3	2	2	1	2	5	4	8	5	0	6	6	0	2	3	8	4	2	1	3	5	7	1	2	6	2	4	1	5	1	3	3	9	3	6	4	1	3	9	0	1	7	3	4	6	11	0	5	1	2	1	0	4	7	2	0	8	4	1	8	7	1	3	2	4	1	2	4	56	3	2	2	2	3	5	1	1	1	6	6	4	3	5	3	3	4	1	6	9	2	4	3	5	1	5	3	2	0	1	0	2	1	3	1	2	2	2	5	1	13	4	2	5	3	2	8	6	2	4	6	2	1	1	2	2	5	5	4	2	8	6	2	4	1	7	1	7	2	5	4	8	1	4	12	8	1	7
A[Del(T):R5]A	1	13	19	2	3	4	9	6	10	23	17	2	23	6	3	16	12	11	8	8	4	3	11	15	12	1	2	5	14	1	4	4	16	9	26	5	6	8	6	8	7	13	5	26	2	5	19	26	3	5	11	3	7	3	17	22	14	4	5	7	1	17	6	8	8	8	22	5	18	24	632	6	16	3	9	14	18	9	12	2	13	2	21	11	20	8	32	4	8	14	21	6	10	8	25	6	18	4	6	4	6	4	7	1	12	8	11	9	8	11	5	25	16	10	12	17	12	7	24	10	6	17	1	5	10	5	13	10	14	17	11	12	23	7	9	10	17	0	20	9	13	13	21	6	18	21	7	6	6
A[Del(T):R5]C	0	6	12	4	2	4	2	8	11	6	7	1	11	4	4	10	5	4	4	1	1	3	3	8	4	1	3	2	6	4	5	2	11	2	10	2	3	6	3	4	1	4	1	8	1	4	6	9	3	3	6	6	2	3	4	11	10	1	6	5	1	6	12	4	5	3	14	2	9	12	267	4	8	5	10	5	8	6	7	4	4	4	15	4	13	5	14	4	8	9	11	8	7	6	9	6	9	3	2	5	3	4	5	2	5	4	3	6	5	4	0	16	7	6	5	7	3	6	10	7	5	5	1	2	2	6	8	9	9	10	8	5	13	5	11	6	10	2	14	5	7	8	11	0	12	12	6	5	6
A[Del(T):R5]G	1	3	6	2	4	1	3	5	9	11	10	3	11	3	5	6	3	7	3	5	1	2	4	6	4	1	3	3	9	3	5	4	9	4	15	2	3	3	1	4	1	5	2	13	2	3	9	22	5	2	6	2	4	2	6	8	9	2	4	5	1	7	2	1	4	4	8	5	4	19	312	2	3	5	8	3	5	1	5	2	6	3	8	2	12	5	10	2	7	7	16	2	4	7	21	2	8	0	3	1	5	5	2	1	5	2	5	7	4	4	2	21	4	4	7	4	6	5	13	10	3	11	1	3	2	4	6	7	12	7	3	6	12	5	10	8	8	1	11	9	6	6	13	4	15	8	4	4	5
A[Del(T):R6]A	1	34	30	5	7	1	20	14	29	26	39	6	22	16	13	23	16	18	8	17	7	3	14	29	28	1	12	12	48	3	13	2	21	10	39	3	4	15	8	10	4	18	8	43	12	12	14	21	4	7	25	9	11	8	19	24	21	3	14	19	4	31	21	16	12	6	36	11	42	57	1161	10	16	3	33	19	20	14	19	7	24	11	38	8	46	17	15	14	33	29	29	28	20	7	37	12	40	8	9	7	5	13	10	3	19	9	13	24	19	13	12	50	20	28	15	18	19	4	37	19	12	23	3	21	16	16	21	19	26	30	17	16	49	8	17	11	25	2	29	20	20	15	22	4	37	32	15	14	15
A[Del(T):R6]C	0	9	21	1	4	2	6	10	18	15	17	2	17	9	6	5	6	9	7	4	3	1	1	12	11	2	11	0	21	2	8	1	13	1	23	4	9	2	5	4	3	9	6	14	1	7	13	16	5	3	5	3	3	5	15	17	10	5	6	6	2	14	17	8	11	3	16	5	15	27	357	4	15	3	15	7	8	6	9	3	15	11	17	4	22	12	4	3	14	7	14	4	12	5	23	7	15	2	5	9	3	6	9	1	9	4	6	12	12	6	6	27	7	14	11	9	6	2	19	8	4	8	3	9	9	4	7	14	23	14	11	12	25	3	12	10	12	0	7	8	5	14	12	4	11	14	12	6	6
A[Del(T):R6]G	1	9	16	3	3	4	5	7	16	11	15	1	13	9	2	4	6	5	2	7	1	8	7	15	9	1	3	2	18	2	6	2	13	4	18	2	4	3	6	5	2	9	6	17	2	6	6	14	2	0	14	2	7	2	13	12	14	2	2	8	0	13	8	0	6	2	10	2	14	16	517	7	7	2	14	9	13	9	13	2	11	5	11	10	20	7	12	8	15	6	10	8	11	1	24	8	13	1	4	7	3	4	7	0	6	6	3	3	12	5	4	25	5	15	9	13	5	4	20	7	3	14	2	5	10	6	13	9	16	15	5	5	21	5	13	3	16	0	11	8	4	14	12	2	13	15	6	10	7
A[Del(T):R7]A	3	46	39	7	6	5	16	22	39	42	53	6	43	18	21	36	20	24	13	26	7	8	9	45	23	1	11	5	59	4	27	12	43	17	53	4	15	13	13	16	2	17	12	41	13	16	27	25	9	7	28	17	17	11	20	58	41	4	11	20	1	46	23	16	26	8	30	18	48	79	1427	13	22	5	28	22	31	21	24	5	28	8	31	21	56	33	21	15	44	25	47	20	30	19	58	19	56	2	4	10	6	15	16	4	17	9	26	23	18	17	17	50	18	42	15	30	9	1	63	27	16	23	5	17	16	13	44	27	36	35	15	28	63	16	37	14	36	2	33	19	19	18	46	4	37	29	19	22	16
A[Del(T):R7]C	1	31	34	7	1	7	20	18	37	31	31	6	37	17	16	22	11	23	14	18	2	8	8	33	23	0	12	8	33	1	13	5	35	14	55	7	11	13	5	9	4	14	12	39	14	17	24	17	4	8	17	11	11	4	23	44	33	2	14	18	3	39	18	9	14	4	15	8	31	51	951	14	27	4	27	18	27	13	13	6	33	13	17	11	34	20	13	10	34	18	39	16	23	12	35	16	25	2	8	4	7	8	18	3	12	8	15	15	15	17	15	33	16	34	19	12	14	2	45	21	11	17	6	12	13	23	20	29	46	32	16	7	38	11	36	10	30	0	18	11	19	21	26	2	42	35	10	18	11
A[Del(T):R7]G	2	15	25	6	1	2	19	15	21	39	33	7	29	5	14	9	10	8	7	19	0	6	6	24	16	2	9	11	32	6	16	2	18	9	49	5	11	9	7	8	2	17	7	28	7	8	33	14	6	5	16	5	11	5	19	32	19	1	9	6	1	37	23	6	11	1	18	3	30	45	1225	10	21	4	17	16	26	13	14	4	29	7	18	15	37	23	12	6	25	13	32	16	23	13	25	12	36	5	7	12	6	12	12	1	17	8	13	14	14	9	7	31	12	17	15	20	8	1	39	13	8	15	2	9	10	18	22	18	32	18	10	14	41	5	35	6	19	1	17	8	16	14	22	6	28	31	16	16	9
A[Del(T):R8]A	5	54	54	8	3	7	36	44	84	65	90	6	61	35	28	56	28	38	28	26	6	18	25	67	45	4	15	12	66	5	35	5	54	28	84	9	22	14	15	16	3	34	20	69	20	23	55	32	13	15	39	26	24	6	50	51	44	4	24	31	3	77	64	20	24	10	72	23	79	99	2376	42	45	8	36	51	49	27	54	17	59	15	73	29	76	41	22	29	60	48	56	32	43	34	74	32	91	7	22	22	8	20	39	4	42	12	35	54	43	44	34	99	32	46	38	44	15	2	74	38	24	23	8	34	29	39	63	47	85	61	20	25	86	10	82	21	59	2	40	31	31	40	59	14	73	66	26	28	18
A[Del(T):R8]C	3	38	51	8	3	7	29	36	50	42	69	11	51	19	26	38	31	26	22	23	7	12	14	52	34	2	5	10	67	7	20	5	47	12	75	4	18	8	16	12	4	24	13	55	18	21	37	29	8	9	37	18	10	10	31	46	45	2	16	19	4	48	44	13	25	6	44	18	56	73	1626	22	41	9	29	46	31	22	34	6	40	4	44	27	36	41	28	20	47	30	46	28	37	25	72	21	52	3	17	14	5	12	14	3	19	12	22	29	21	31	21	61	28	44	35	28	20	3	68	21	26	42	6	28	25	22	42	37	61	45	17	18	47	17	58	27	41	0	41	21	31	34	49	11	41	48	19	24	22
A[Del(T):R8]G	3	24	28	4	3	2	14	19	36	33	46	8	42	16	18	22	11	21	16	19	4	10	5	35	30	1	5	6	46	2	13	8	33	6	51	2	9	9	6	8	1	14	11	44	11	14	28	11	8	8	17	10	14	4	28	30	31	2	18	10	1	32	26	14	9	3	41	13	36	43	1474	20	17	3	21	27	26	13	27	3	20	3	42	17	38	20	10	7	25	22	37	7	16	19	55	12	45	1	8	4	2	11	12	2	10	10	10	22	21	25	8	25	12	31	17	32	21	0	30	22	8	21	7	12	13	17	24	31	32	26	15	18	46	4	45	13	29	0	24	17	16	19	23	3	28	34	11	11	10
A[Del(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Del(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A[Del(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C[Del(T):R1]A	2	6	3	3	3	6	1	4	5	4	4	2	5	3	1	4	6	3	4	3	1	1	2	6	2	1	1	3	3	2	5	2	5	1	7	2	7	3	1	2	17	1	3	6	2	4	3	8	2	4	4	4	5	1	1	8	5	1	4	3	0	5	5	0	2	3	8	1	4	7	17	3	4	3	4	2	1	4	2	0	3	2	8	5	5	6	12	3	3	4	5	4	0	3	5	3	4	2	3	5	3	2	0	0	1	4	4	2	1	3	1	12	2	8	7	0	2	5	11	5	4	2	1	2	4	5	5	3	9	6	3	2	7	4	4	3	6	3	3	5	2	9	2	5	6	4	1	3	5
C[Del(T):R1]C	0	8	8	1	3	4	3	2	6	8	7	3	10	5	3	4	11	6	3	1	2	4	15	3	2	1	2	2	18	3	6	5	7	2	20	2	8	2	0	10	13	1	4	6	2	6	5	11	1	4	3	7	5	0	5	11	4	1	6	5	0	5	9	2	5	5	11	4	3	7	30	4	10	5	5	7	9	2	4	3	4	2	15	5	5	7	9	6	5	6	11	3	14	4	14	3	2	4	2	3	4	4	7	1	6	1	4	6	2	2	2	37	8	7	14	6	11	5	10	2	1	8	4	4	3	6	4	3	10	13	0	5	7	0	10	3	6	1	17	6	8	12	13	1	14	8	4	2	10
C[Del(T):R1]G	2	2	5	3	1	4	2	2	4	2	4	3	8	0	3	3	5	5	2	1	1	4	3	3	1	1	1	1	7	4	1	4	0	1	14	2	5	5	2	12	9	1	3	4	5	2	0	12	2	3	3	0	1	1	6	6	0	0	5	2	3	4	2	0	7	0	3	5	1	5	10	2	3	4	2	5	4	7	2	1	3	1	5	3	4	1	5	4	3	5	5	5	7	2	13	6	4	3	1	3	7	9	3	2	3	5	4	4	1	1	0	10	4	2	8	0	7	7	6	4	4	6	2	4	2	1	4	4	2	2	4	3	6	2	5	4	6	3	7	4	2	8	5	2	2	8	2	1	4
C[Del(T):R2]A	2	2	6	0	0	1	3	0	3	2	2	1	6	2	1	2	3	3	3	1	3	2	1	3	1	0	1	1	4	3	2	1	3	4	11	5	3	2	1	3	16	1	2	2	1	3	2	6	1	2	0	2	0	2	7	9	3	1	5	3	3	3	7	1	3	1	2	1	1	3	14	2	2	4	2	2	2	3	2	3	2	1	2	2	4	5	10	3	2	2	6	2	3	4	6	2	1	2	3	1	3	4	3	1	1	0	2	2	0	3	0	8	3	3	6	0	1	5	5	5	1	4	0	2	3	3	4	4	5	7	1	6	3	3	10	1	4	5	3	2	2	5	3	2	3	5	4	1	4
C[Del(T):R2]C	2	3	1	3	2	6	0	3	1	1	5	2	4	1	2	2	2	2	1	1	2	3	2	4	2	1	3	1	4	2	1	3	0	1	3	2	4	3	3	5	9	6	1	3	1	1	4	8	1	3	1	0	2	1	3	7	0	2	5	3	0	5	6	2	2	0	2	2	3	2	16	0	2	1	3	4	4	2	5	1	4	2	2	2	8	4	1	0	1	2	3	2	2	1	5	1	1	2	1	1	2	3	0	2	2	0	0	3	2	4	1	8	2	2	3	2	1	7	7	4	2	1	1	3	0	0	3	3	2	5	3	1	7	1	3	2	9	3	1	2	2	3	3	2	3	6	2	1	7
C[Del(T):R2]G	0	1	0	0	0	1	1	3	2	0	2	2	1	0	1	3	2	3	2	0	2	3	2	1	2	2	0	1	6	0	2	5	4	2	10	1	1	3	2	3	23	0	0	2	1	1	0	2	0	4	2	2	2	1	2	6	3	0	2	3	0	1	1	1	0	1	5	1	0	1	14	0	4	3	1	1	6	2	2	1	1	0	6	0	5	5	2	2	3	3	3	2	1	4	10	4	1	0	0	4	4	5	1	2	0	5	1	3	1	2	0	2	3	6	9	0	3	8	6	6	2	2	1	3	0	1	1	2	1	2	1	2	5	2	5	3	1	3	1	0	2	5	2	2	3	4	2	5	2
C[Del(T):R3]A	0	6	3	1	1	2	5	0	3	3	5	3	5	2	3	1	4	4	3	0	4	2	3	3	1	1	2	2	8	2	1	2	4	1	4	1	5	4	4	2	6	1	4	6	3	1	1	8	5	6	7	2	5	2	3	9	4	0	7	7	0	7	6	0	0	2	3	2	2	4	19	1	6	2	4	2	2	2	0	1	7	2	4	2	1	2	9	6	5	1	3	0	3	2	8	0	6	1	0	1	1	3	2	1	4	0	1	5	3	1	1	3	3	4	4	2	3	3	8	2	3	3	0	3	1	1	4	2	5	2	3	4	2	1	4	1	7	3	5	5	6	8	5	3	1	4	1	4	4
C[Del(T):R3]C	2	5	2	2	0	2	1	1	2	4	4	1	7	0	4	3	3	2	2	3	1	2	0	4	3	0	0	3	4	1	2	1	3	2	12	2	7	3	0	5	5	4	2	2	2	3	4	9	2	4	2	1	1	1	1	7	1	3	3	3	0	11	1	2	2	1	4	2	2	2	24	1	4	1	1	3	2	1	5	0	7	0	5	2	7	5	0	6	8	2	3	2	1	2	3	3	2	2	2	1	1	4	0	1	3	3	2	1	1	3	0	7	2	1	2	2	3	9	6	4	2	6	1	1	3	1	0	4	4	2	3	1	7	1	4	1	3	2	3	1	5	3	1	0	3	4	2	3	4
C[Del(T):R3]G	0	3	2	1	1	2	1	1	2	2	3	1	4	0	4	2	2	2	2	0	0	3	3	1	0	1	3	2	9	2	2	0	5	2	8	1	5	2	3	4	9	1	1	8	0	2	1	7	4	5	1	3	4	0	2	6	4	1	1	2	0	3	6	2	5	2	5	1	2	6	16	2	4	2	3	3	6	2	4	1	2	3	4	0	4	2	0	2	4	3	3	2	2	2	9	1	2	1	2	1	1	5	1	2	6	1	4	3	1	3	3	5	3	2	5	0	0	8	5	3	2	5	0	0	1	3	4	3	2	2	1	6	5	1	3	0	6	1	3	3	4	4	1	1	3	2	3	0	7
C[Del(T):R4]A	0	1	6	1	3	3	1	2	2	6	6	2	3	3	3	4	4	3	5	2	2	3	0	2	2	2	1	3	6	2	3	3	5	3	5	1	6	2	1	2	11	2	3	12	6	10	3	19	1	2	3	2	2	3	5	7	4	0	3	2	0	5	0	2	1	0	4	2	5	10	116	1	2	1	2	3	5	2	7	5	6	1	4	3	2	3	2	1	7	3	4	2	2	6	10	0	6	4	0	5	4	4	1	0	4	3	0	4	4	2	0	16	5	3	3	3	1	7	2	4	1	6	1	2	4	7	7	3	5	5	2	4	5	1	4	0	6	1	3	4	7	3	3	5	4	3	5	4	3
C[Del(T):R4]C	0	4	8	0	2	1	1	6	6	4	3	2	2	0	4	4	6	2	2	0	1	4	3	4	3	1	2	1	5	0	1	4	2	6	15	1	5	3	1	10	8	2	1	8	3	2	3	11	4	3	4	1	3	3	1	8	3	1	1	3	1	10	2	5	5	1	5	0	3	10	131	3	3	2	1	3	4	3	2	1	9	3	5	2	7	4	4	3	2	1	6	3	4	1	6	5	5	0	2	1	2	4	2	0	6	1	5	4	2	2	1	8	5	3	1	2	3	4	3	6	2	8	0	3	3	2	3	3	0	4	3	1	9	0	1	0	6	5	6	5	3	0	2	3	3	6	6	1	3
C[Del(T):R4]G	1	7	4	1	1	3	5	4	3	4	1	2	5	3	3	1	7	4	5	0	1	3	3	10	1	1	2	2	1	2	3	5	4	2	9	3	2	2	3	8	16	0	2	3	0	4	2	19	0	2	3	3	1	1	1	10	4	3	10	3	1	3	2	6	2	2	12	2	5	5	102	3	3	1	6	3	5	3	7	2	5	2	12	0	5	2	0	2	3	1	6	2	3	5	11	2	3	1	2	0	2	4	2	0	1	2	2	4	2	5	2	10	5	3	6	0	3	2	4	4	3	2	2	3	2	3	0	2	6	7	3	6	6	3	5	2	9	1	3	2	2	6	3	1	3	9	3	1	5
