Sample Names	MutationType	ID1	ID2	ID3	ID4	ID6	ID8	ID9	ID13	ID14	ID15	ID16	ID19	ID23	ID24
SP116539	2:Del:R:0	0.0	0.0013384192212455694	0.0	0.0	0.024289135809764176	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9743724449689901	0.0
SP116539	2:Del:R:1	0.0	0.012378587629899728	0.0	0.0	0.01418806780160634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9734333445684941	0.0
SP116539	2:Del:R:2	0.0	0.015227496780206913	0.0	0.0	0.028658986497377373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9561135167224156	0.0
SP116539	2:Del:R:3	0.0	0.021101442672183186	0.0	0.0	0.025018806005076877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.95387975132274	0.0
SP116539	2:Del:R:4	0.0	0.08582839595477681	0.0	0.0	0.03771534053679193	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8764562635084312	0.0
SP116539	2:Del:R:5	0.0	1.6546934653781054e-15	0.0	0.0	0.1273706495646241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8726293504353744	0.0
SP116539	3:Del:R:0	0.0	0.00047126517167530435	0.0	0.0	0.06604291265250849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9334858221758161	0.0
SP116539	3:Del:R:1	0.0	0.1722184429591365	0.0	0.0	0.31057459305551777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5172069639853458	0.0
SP116539	3:Del:R:2	0.0	0.4036889524348921	0.0	0.0	0.1575031866207705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4388078609443375	0.0
SP116539	3:Del:R:3	0.0	0.40221682644739293	0.0	0.0	0.07826130684393463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5195218667086725	0.0
SP116539	3:Del:R:4	0.0	1.0011768661734936e-14	0.0	0.0	0.30724613315399824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6927538668459917	0.0
SP116539	3:Del:R:5	0.0	7.897999173542639e-15	0.0	0.0	0.5019261787013917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4980738212986004	0.0
SP116539	4:Del:R:0	0.0	0.0006671244034474344	0.0	0.0	0.2127353129713978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7865975626251548	0.0
SP116539	4:Del:R:1	0.0	0.11905526997712401	0.0	0.0	0.26322425874912686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6177204712737492	0.0
SP116539	4:Del:R:2	0.0	0.2540993395097162	0.0	0.0	0.36986738746986036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37603327302042333	0.0
SP116539	4:Del:R:3	0.0	0.006919229652753653	0.0	0.0	0.46214648399392777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5309342863533185	0.0
SP116539	4:Del:R:4	0.0	1.2528016238846208e-14	0.0	0.0	0.5845138918255943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41548610817439324	0.0
SP116539	4:Del:R:5	0.0	0.5632346157312274	0.0	0.0	0.25340422703234206	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1833611572364306	0.0
SP116539	5:Del:R:0	0.0	0.0003303884376861877	0.0	0.0	0.2765149700788932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7231546414834207	0.0
SP116539	5:Del:R:1	0.0	0.19022714104549351	0.0	0.0	0.7987937145585585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010979144395948047	0.0
SP116539	5:Del:R:2	0.0	0.3704575212126012	0.0	0.0	0.5754916990117095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05405077977568926	0.0
SP116539	5:Del:R:3	0.0	0.3316976351705633	0.0	0.0	0.5878690807604703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08043328406896637	0.0
SP116539	5:Del:R:4	0.0	0.26068222621184917	0.0	0.0	0.27289048473967686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.46642728904847397	0.0
SP116539	5:Del:R:5	0.0	0.43831840110268777	0.0	0.0	0.39627842866988283	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16540317022742937	0.0
SP116539	2:Ins:R:0	0.0	0.01474954796166512	0.0	0.0	0.1480339432543329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8372165087840019	0.0
SP116539	2:Ins:R:1	0.0	0.01604999831621684	0.0	0.0	0.020533587929224387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9634164137545587	0.0
SP116539	2:Ins:R:2	0.0	0.10265132257780613	0.0	0.0	0.13061243024281222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7667362471793817	0.0
SP116539	2:Ins:R:3	0.0	0.15800259880600775	0.0	0.0	0.3446525588626246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4973448423313677	0.0
SP116539	2:Ins:R:4	0.0	0.5813120947805401	0.0	0.0	0.09283178265009069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3258561225693692	0.0
SP116539	2:Ins:R:5	0.0	0.9153564279349973	0.0	0.0	0.08377409808132047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008694739836822675	0.0
SP116539	3:Ins:R:0	0.0	0.009703725777410297	0.0	0.0	0.34113716585732334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6491591083652662	0.0
SP116539	3:Ins:R:1	0.0	0.13113956924490947	0.0	0.0	0.05140899824459685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8174514325104937	0.0
SP116539	3:Ins:R:2	0.0	0.12341405908835447	0.0	0.0	0.7309505952112858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14563534570035974	0.0
SP116539	3:Ins:R:3	0.0	0.0046326242077624575	0.0	0.0	0.6384865738266958	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3568808019655416	0.0
SP116539	3:Ins:R:4	0.0	0.2951379566555736	0.0	0.0	0.5409624185965197	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16389962474790676	0.0
SP116539	3:Ins:R:5	0.0	0.9508683327409657	0.0	0.0	0.016827659777354762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.032304007481679525	0.0
SP116539	4:Ins:R:0	0.0	0.0033174514732216167	0.0	0.0	0.4831094656961366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5135730828306417	0.0
SP116539	4:Ins:R:1	0.0	0.1364703977684542	0.0	0.0	0.0899961487151481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7735334535163976	0.0
SP116539	4:Ins:R:2	0.0	0.0042180890327956425	0.0	0.0	0.3046376505935577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6911442603736466	0.0
SP116539	4:Ins:R:3	0.0	0.1873452682993581	0.0	0.0	0.7792124374615134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03344229423912846	0.0
SP116539	4:Ins:R:4	0.0	0.5019641653052256	0.0	0.0	0.18786209580295946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3101737388918149	0.0
