rowname	InsDel1a	InsDel1b	InsDel1c	InsDel1d	InsDel2a	InsDel2b	InsDel2c	InsDel3a	InsDel3b	InsDel4a	InsDel4b	InsDel5a	InsDel5b	InsDel6	InsDel7	InsDel8	InsDel9	InsDel11	InsDel12	InsDel13	InsDel14	InsDel15	InsDel16	InsDel17	InsDel18	InsDel19a	InsDel19b	InsDel19c	InsDel_A_alpha	InsDel_A_beta	InsDel_B	InsDel_D	InsDel_E	InsDel_F	InsDel_G	InsDel_H	InsDel_J	InsDel_K_beta	InsDel_N	InsDel_O
C[Ins(T):R1]C	0.000419864	0.00039231	0.000705834	0.000884461	0.00011167	0.00018655	0.00002645	0.00107875	0.001097908	0.000522785	0.00141623	0.00167324	0.001087518	0.000572793	0.0000969359375	0.000620354	0.000611874	0.01987836	0.000675816	0.00335505	0.00031113	0	0.011981567	0.000905801	0.000180839	0.00197541	0.001515259	0.00431788	0.000279805	0.006079738	0.00062688	0.000286083	0.009881211	0.00004694	0.00146536	0.000806748	0.000037805	0.000313488	4.11150362705603E-05	0.000282703
C[Ins(T):R1]G	0.000772869	0.00016011	0.000376584	0.001309176	0.000335073	0.00014473	0.00000974	0.00354845	0.016117741	0.001684128	0.00462067	0.00320531	0.002851135	0.000582727	0.00005778375	0.000844575	0.00076369	0.02915989	0.00103915	0.000934725	0.00046791	0	0.011981567	0.007342033	0.000359915	0.002886853	0.001589408	0.0018318	0.001018268	0.001049446	0.001330755	0.000486088	0.000563213	0.00120313	0.003543436	0.000894997	0.000014295	0.000170801	2.1807420481334E-05	0.000296857
C[Ins(T):R2]A	0.000472066	0.00021154	0.000434406	0.001869334	0.000144975	0.0000731	0.00000424	0.00164326	0.000699648	0.001169758	0.00186768	0.00247527	0.001508599	0.000805817	0.000321311	0.000481641	0.000423458	0.00733772	0.001082304	0.001303	0.00055755	0	0.004608295	0.001404275	0.000233176	0.001428544	0.00063812	0.0011631	0.000930275	0.001526338	0.00135016	0.000497535	0.000539492	0.00004477	0.000857894	0.000397844	0.00004702	0.000208628	2.01885118317519E-05	0.000285413
C[Ins(T):R2]C	0.000753778	0.00041762	0.000274985	0.000974491	0.000220423	0.00016371	0.00000219	0.00117427	0.000704825	0.000403265	0.00051024	0.00227533	0.001040527	0.000193625	0.00077649	0.000425669	0.000520831	0.01704463	0.001581134	0.00416221	0.00033371	0	0.011059908	0.000449567	0.000263511	0.00193342	0.001155194	0.00531464	0.001074563	0.00294032	0.001019555	0.000442095	0.007847256	0.00024193	0.001360831	0.002574902	0.000139225	0.000318961	5.913801199777E-05	0.000468283
C[Ins(T):R2]G	0.000352382	0.00022432	0.000246522	0.000693167	0.000153145	0.00029695	0	0.0021601	0.011232789	0.000246003	0.00147499	0.00191701	0.002153477	0.00026417	0.001934047	0.000408557	0.00027156	0.01698657	0.001520396	0.000779735	0.00030317	0	0.008294931	0.000443938	0.000290093	0.000777644	0.000120967	0.00128443	0.001298323	0.000621638	0.000944015	0.00033312	0.001101837	0.00000621	0.003104141	0.001158804	0.00032234	0.000353654	8.89901631531811E-05	0.000444823
C[Ins(T):R3]A	0.000838245	0.00259015	0.000874733	0.000579318	0.000086215	0.00030925	0.00001297	0.00153135	0.000849501	0.001064338	0.0024371	0.00222324	0.001430409	0.000137075	0.000217254	0.000993548	0.00035911	0.00875336	0.002716666	0.001224575	0.00087485	0	0	0.001373182	0.000167148	0.0009619	0.000561776	0.00091886	0.000489507	0.00045157	0.00051239	0.000491235	0.000488172	0.00050787	0.001603486	0.000587229	0.000039965	0.000420889	2.07456261443611E-05	0.000320619
C[Ins(T):R3]C	0.000851239	0.00205615	0.000341199	0.000706914	0.00024543	0.00057849	0.00000161	0.00057294	0.000646568	0.000874273	0.00185029	0.00124118	0.000899025	0.000378936	0.000374229	0.000268987	0.000472166	0.00989912	0.001639733	0.003160755	0.00072728	0	0.005529954	0.000214975	0.000109046	0.002637884	0.001264142	0.00368555	0.000433843	0.003433196	0.00022968	0.000365078	0.001235764	0.00004213	0.00072718	0.001102378	0.00008329	0.001118171	7.41853418670435E-05	0.000550408
C[Ins(T):R3]G	0.000481684	0.00214833	0.001244586	0.000600336	0.000574505	0.00056939	0.00004532	0.00190733	0.00745892	0.000633543	0.00122957	0.00220762	0.001852426	0.000326694	0.00073843	0.000554087	0.000269199	0.00713935	0.001116142	0.00079156	0.00010454	0	0.002764977	0.000441753	0.000135695	0.000840209	0.000421968	0.00011505	0.001285374	0.000919429	0.00040597	0.00021429	0.000388683	0.00000634	0.00115849	0.000405249	0.000172845	0.0011105	4.97155704000405E-05	0.000218498
C[Ins(T):R4]A	0.000842581	0.01286681	0.001808654	0.001496618	0.000139068	0.00312547	0.00005256	0.00084033	0.000458079	0.000207833	0.00079232	0.00089389	0.000786766	0.00016685	0.000253965	0.000158861	0.000203155	0.00385321	0.000938396	0.001040475	0.00055937	0	0.000921659	0.00116012	0.000243353	0.000558598	0.000233042	0.00082404	0.000164524	0.000310557	0.000375745	0.00032089	0.00027475	0.00036367	0.000841765	0.000844288	0.000069745	0.004275471	6.95475290717225E-05	0.000363839
C[Ins(T):R4]C	0.001308187	0.01152828	0.002594572	0.001230015	0.001258443	0.00308192	0.00015143	0.0003128	0.00039568	0.000218833	0.00045992	0.00085394	0.000550663	0.000305903	0.000266107	0.000194422	0.000339662	0.00565483	0.00072049	0.00254213	0.00092799	0	0	1.06011884806612E-05	0.000140334	0.000382898	0.000266788	0.00115842	0.000207616	0.003474237	0.000155115	0.00018975	0.000595295	0	0.000894125	0.001248271	0.0001289	0.004236833	0.000179022	0.000494741
C[Ins(T):R4]G	0.000652707	0.00680653	0.002646175	0.00067093	0.00042158	0.00223066	0.00004476	0.00071765	0.001533363	0.00023576	0.00004277	0.00095279	0.001024334	0.000359068	0.000340358	9.49292048614268E-05	0.000337297	0.00419573	0.001147224	0.00070518	0.00020904	0	0	0.00022492	8.68642228667694E-05	0.000628719	0.000357059	0.00030678	0.000215698	0.00080383	0.0001464	0.000227578	0.000377649	0.00000953	0.000991987	0.000963983	0.00012073	0.003515367	7.86081740805576E-05	0.00043662
C[Ins(T):R5]A	0.002726311	0.02650877	0.004240239	0.00260746	0.001349605	0.00797104	0.00024426	0.00059142	0.000967325	0.000480618	0.00101401	0.00059624	0.001341416	0.000143738	0.000234954	0.000285977	6.01741940137971E-05	0.00177059	0.000715547	0.00092399	0.00160533	0	0.000921659	0.000222625	0.00034981	0.00070477	0.000465871	0.00030678	0.000895807	0.00030908	0.00043774	0.00076222	0.000752622	0.00067181	0.002101053	0.00051857	0.00016519	0.009446874	0.000257168	0.0012692
C[Ins(T):R5]C	0.003745905	0.01938662	0.008175961	0.002800636	0.00132775	0.00644759	0.00027867	0.00041381	0.000893095	0.000639585	0.00072767	0.00039395	0.001624073	0.000130987	0.000449264	0.000407084	0.000272253	0.00145807	0.001056972	0.001516305	0.00077234	0	0.001843318	1.10383508922348E-05	0.000665751	0.000397038	0.000219248	0.00141409	0.000432856	0.002530935	0.000093665	0.00124769	0.001460432	0.00105564	0.000443417	0.005096517	0.00014312	0.006982303	9.80088607314198E-05	0.001444628
C[Ins(T):R5]G	0.002318677	0.01021937	0.004696255	0.002190029	0.000417245	0.00463356	0.00031895	0.00213236	0.001704296	0.000245295	0.00090513	0.00052121	0.002417808	0.000234392	0.000476435	0.000259084	0.000205835	0.00177815	0.001688447	0.001058025	0.00047	0	0	2.64483259002062E-05	0.000196369	0.000594045	0.000226168	0.00012165	0.000779533	0.000253286	0.00042173	0.000890095	0.000517153	0.0000026	0.000603836	0.001355172	0.00025733	0.005653757	9.82159761699898E-05	0.001047056
C[Ins(T):R6]A	0.006246824	0.01818833	0.011403622	0.006973295	0.001767198	0.00671593	0.0004768	0.00070907	0.001136431	0.000851058	0.00110549	0.00029597	0.002268496	0.000294336	0.001017723	0.000614572	0.000396097	0.00177324	0.001805455	0.000532445	0.00411888	0	0	0.000215084	0.000998441	0.000733827	0.000335026	0.00020504	0.000901909	0.000847648	0.000411295	0.001180438	0.000758668	0.00133444	0.002901529	0.001338347	0.00031675	0.005854683	0.000556745	0.003671515
C[Ins(T):R6]C	0.011239892	0.01569561	0.024936321	0.01244229	0.00239637	0.00546111	0.001003	0.00090787	0.001413671	0.00184136	0.00078876	0.00053227	0.004175088	0.000867671	0.00131414	0.000561905	0.000640589	0.00293884	0.000759604	0.001629095	0.00499242	0	0	0.000194701	0.000849636	0.000780951	0.000575116	0.00149239	0.000409357	0.002643271	0.000381805	0.00272086	0.002891508	0.00249114	0.00073445	0.005062914	0.000416115	0.002926	0.000260296	0.006522724
C[Ins(T):R6]G	0.009604333	0.00528169	0.017120673	0.011103938	0.00199159	0.00408131	0.00109659	0.00220414	0.00140405	0.00157829	0.002606	0.00031036	0.004357501	0.00072921	0.001786044	0.000452738	0.000276796	0.00210062	0.00091872	0.00044199	0.00241596	0	0	0.000202789	0.000552912	0.000918439	0.000399814	0.00091639	0.001028686	0.000892442	0.00029357	0.001590468	0.001597701	0.00178682	0.002395153	0.002901088	0.00061499	0.002678344	0.000336635	0.005469319
C[Ins(T):R7]A	0.009105105	0.01043794	0.010783073	0.00900291	0.002887328	0.00438437	0.00059057	0.00153994	0.000773875	0.001260465	0.00147361	0.00005722	0.002624922	0.00040034	0.002174895	0.000602322	0.000748181	0.00151143	0.001823467	0.000456115	0.00572968	0	0	0.000433119	0.001865276	0.001011181	0.000414278	0.00044311	0.001306899	0.001695857	0.00033184	0.004174563	0.001464491	0.00111692	0.00292709	0.002200163	0.000698615	0.002304716	0.001167916	0.006158576
C[Ins(T):R7]C	0.009247944	0.00992149	0.012827543	0.009477255	0.002232528	0.00577468	0.00060508	0.00218091	0.001075781	0.001196688	0.00119009	0.00028928	0.003600955	0.000613361	0.001516008	0.000570103	0.000649228	0.00169252	0.001386326	0.00071493	0.0031141	0	0	0.000193171	0.001076052	0.001190618	0.000363243	0.00079125	0.000891333	0.003165796	0.0002169	0.002130535	0.001072592	0.00199793	0.001756111	0.003010285	0.000496715	0.003764582	0.000546483	0.006413337
C[Ins(T):R7]G	0.011150188	0.00416331	0.015600197	0.009729403	0.002388845	0.00473818	0.00085591	0.00279502	0.00182833	0.000947485	0.00113984	0.00014699	0.004520661	0.000412224	0.002925768	0.000314156	0.000759469	0.00149681	0.00247457	0.00084355	0.00383671	0	0	0.000644924	0.000916673	0.001298405	0.000711792	0.00047089	0.000884636	0.000990122	0.00091879	0.0024159	0.00176002	0.0011173	0.000583081	0.00456848	0.00097536	0.001988406	0.000703936	0.008585013
C[Ins(T):R8]A	0.012559046	0.00653515	0.01100535	0.00927331	0.003579468	0.00671095	0.00049733	0.00142242	0.001139988	0.00084182	0.00061297	0.0000579	0.003366204	0.000870789	0.00257434	0.000583157	0.00063327	0.00054631	0.000584899	0.000375015	0.00588322	0	0	0.001087332	0.001669453	0.001281322	0.001067009	0.0013787	0.001959496	0.002185842	0.000557345	0.002835523	0.000697835	0.00257745	0.000830673	0.002719248	0.00082113	0.003850622	0.001204596	0.011304407
C[Ins(T):R8]C	0.013310824	0.00945222	0.011650101	0.008436498	0.003575498	0.01143377	0.0005179	0.00104204	0.001472503	0.000534623	0.00051664	0.00020473	0.003233015	0.000861219	0.002868529	0.000572894	0.001055075	0.00079179	0.001543256	0.000360325	0.00489189	0	0	0.000422572	0.000452332	0.001523498	0.000925801	0.00031724	0.000711769	0.002904217	0.000206305	0.001852893	0.001617249	0.00104002	0.000567817	0.00142444	0.000996065	0.008381857	0.000996339	0.012496954
C[Ins(T):R8]G	0.017956655	0.00259242	0.009380136	0.012085944	0.00238281	0.00790986	0.00107848	0.00085294	0.001238386	0.00071706	0.00122295	0.00014264	0.003308681	0.000876605	0.004469992	0.000582841	0.000479597	0.00147811	0.001873227	0.00046468	0.00762803	0	0	0.000191914	0.001935877	0.002448791	0.000825057	0.0010545	0.001475419	0.001161225	0.000447085	0.002177595	0.002178908	0.00118231	0.001215556	0.001557117	0.001125465	0.003746495	0.000838915	0.016551851
C[Ins(T):R(9,)]A	0.025581563	0.00295559	0.004125501	0.001561224	0.00960471	0.00365955	0.00000048	0.00023012	0.000936098	0.000455933	0.00013867	0.00000316	0.001111544	0.000698884	0.001953569	0.000584898	0.000141514	0.0007475	0.000640885	0.00008246	0.01465292	0	0	0.000804597	0.002674858	0.008697618	0.003727494	0.00481987	0.002406845	0.001912985	0.00044274	0.003242823	0.002414439	0.00338728	0.004985115	0.001597984	0.001060055	0.000702974	0.001853818	0.032995125
C[Ins(T):R(9,)]C	0.029050409	0.00934373	0.003883779	0.004049468	0.00758118	0.00884638	0.00000006	0.00011214	0.000691626	0.000491923	0.00036758	0.00001484	0.001956206	0.001270381	0.002077998	0.000499921	0.00038973	0.00107383	0.002398624	0.00006232	0.01474848	0	0	0.002593575	0.004598277	0.010030442	0.006412433	0.00615165	0.002057116	0.002467251	0.00125474	0.00258705	0.002191221	0.00270382	0.002146173	0.002622471	0.000857395	0.003252742	0.001301492	0.036342181
C[Ins(T):R(9,)]G	0.025606676	0.00121813	0.002431108	0.00383141	0.00917024	0.00426405	0.00025026	0.00020975	0.00051567	0.000567	0.00069549	0.00000001	0.000991405	0.000942728	0.003637342	0.000846588	0.000212884	0.001346	0.001216326	0.00004723	0.01119897	0	0	0.000579404	0.002118722	0.007974587	0.004711123	0.00470026	0.002952291	0.001042247	0.000137925	0.001018645	0.00092793	0.00319269	0.001509967	0.002815792	0.00131075	0.001278213	0.001725332	0.038325268
G[Ins(T):R0]A	0.000180243	0.00009087	0.000410334	0.000324214	0.000317085	0	0.00000302	0.00042982	0.00165748	0.001220248	0.00164935	0.00047889	0.000692989	0.001839444	0.000225994	0.001074831	0.001830471	0.00020026	0.000238056	0.001367265	0.00083502	0	0.04516129	0.001814661	0.000188358	0.002061707	0.000983256	0.00574091	0.000770437	0.00115578	0.00024117	0.000794035	0.065481927	0.00001069	0.007787524	0.001319835	0.000009845	3.16996110552838E-05	2.57662092438748E-05	0.000178485
G[Ins(T):R0]C	0.000151895	0.00003461	0.000169117	0.000178344	0.000289898	0.00003491	0.00002023	0.00128275	0.001579653	0.00009773	0.00004181	0.00031544	0.000785241	0.000412618	0.000015621875	0.000350042	0.000565474	0.00001603	0.000757085	0.000169335	0.00140517	0	0.070046083	0.000234975	0.000152384	0.000526806	0.000626057	0.00063098	0.001561634	0.000544089	0.0000257	0.000193893	0.000383296	0.00052426	0.023207563	0.000793485	0.000017985	1.37058328173116E-05	2.38156537211395E-05	9.92897552999235E-05
G[Ins(T):R0]G	0.000836353	0.00007619	0.000467251	0.000343362	0.000327728	0.0000662	0.00000926	0.00185943	0.004707638	0.000106418	0.00041394	0.00069672	0.001114512	0.000468004	0.000143221	0.00051827	0.000683464	0.00004889	0.00085898	0.00006377	0.00110523	0	0.026728111	0.001355531	0.0002712	0.001732641	0.001262776	0.00055693	0.002845841	0.000419746	0.000820015	0.000695295	0.000684628	0	0.011254083	0.000354212	0.000104455	0.000118566	0.000111656	0.000934053
G[Ins(T):R1]A	0.001431902	0.00002214	0.000832626	0.001447032	0.000336905	0.00000844	0.00000217	0.0055787	0.001629115	0.00564206	0.01459941	0.00298701	0.003856565	0.000768996	0.00007926375	0.000689438	0.003398168	0.01280008	0.002183095	0.000633655	0.00633229	0	0.010138249	0.003105055	0.001381058	0.006675849	0.004710856	0.00183799	0.005230073	0.001843826	0.001529035	0.001150278	0.002046928	0.00248666	0.049383424	0.002074234	0.00000769	2.51507489582748E-05	1.17950931408417E-05	0.000412891
G[Ins(T):R1]C	0.000155204	0.0000668	0.000364479	0.00013448	0.000079145	0.00002229	0.00000153	0.00138885	0.000553365	0.000227073	0.00096829	0.00081597	0.000677292	0.000313554	0.0000147953125	0.000130451	0.000867137	0.02304959	0.000430298	0.00124348	0.00265257	0	0.011981567	0.000434376	8.62627632240852E-05	0.000820441	0.000540154	0.00043266	0.003400977	0.002855846	0.0004089	0.00037605	0.000709881	0.00003408	0.021901385	0.000513931	0.0000118	4.6902326637626E-05	1.31387217771346E-05	7.61227198591518E-05
G[Ins(T):R1]G	0.000706535	0.00007118	0.00025728	0.000207377	0.000711198	0.00005962	0.00001778	0.0036043	0.008379056	0.001204523	0.0023773	0.00204307	0.001341823	0.001162015	0.000125293	0.000628142	0.00143731	0.02007493	0.004480251	0.000399815	0.00745146	0	0.011981567	0.001315914	0.000289702	0.002081572	0.001475046	0.00030752	0.008740473	0.00081994	0.00081596	0.000941073	0.000509039	0.0014214	0.096072256	0.000508119	0.00002288	0.000134033	4.19906888842614E-05	0.000393483
G[Ins(T):R2]A	0.000470388	0.00003248	0.00019311	0.00053169	0.000729265	0.00000838	0.00000174	0.00174376	0.000627363	0.000348783	0.00074023	0.00227927	0.000731216	0.000362116	0.0000931065625	0.000267218	0.000400627	0.0103084	0.000196566	0.00044665	0.00215099	0	0.000921659	0.00568098	0.000124225	0.001051286	0.000590501	0.00077297	0.001813021	0.000724021	0.000624865	0.000618455	0.002155038	0.00012571	0.026730887	0.000508072	0.00000346	3.08108369135469E-05	1.11973422548422E-05	0.000121992
G[Ins(T):R2]C	0.000198769	0.00000478	0.000107025	5.41242465578363E-05	0.000316683	0.00005923	0.00000301	0.00123822	0.000743701	0.000151193	0.00021708	0.00145128	0.000417863	0.000528468	0.000105145	0.000322694	0.000521956	0.01243173	0.001297025	0.000638895	0.00335672	0	0.001843318	0.000229401	7.79280057766862E-05	0.000243868	0.000237959	0.00086927	0.003189445	0.001978711	0.00057565	0.000337793	0.000849134	0.00065016	0.042532741	0.00090915	0.00001395	5.63669916206842E-05	3.13609477996775E-05	0.000116788
G[Ins(T):R2]G	0.000747777	0.00000122	0.000913153	0.000138421	0.00077577	0.00014042	0.00000522	0.00251063	0.013119608	0.00020118	0.00003096	0.00235588	0.000948755	0.000335231	0.000649461	0.000398805	0.000207029	0.01308021	0.002794798	0.00005715	0.00371657	0	0	0.00043902	9.37326223849174E-05	0.000922472	0.000643368	0.00022396	0.005584413	0.000207925	0.000502425	0.000673835	0.001313445	0.0007123	0.063725921	0.000715172	0.000203305	0.00011038	0.00013381	0.000593337
G[Ins(T):R3]A	0.000357506	0.00004395	0.000162142	0.000154326	0.000195278	0.00002479	0.00000001	0.00121102	0.00082501	0.00053215	0.00154941	0.00147047	0.000834825	0.000140758	0.0000575440625	0.000331316	0.000224835	0.00673365	0.000843962	0.000618035	0.00190615	0	0.000921659	0.000705799	0.00011801	0.000749557	0.000524116	0.00013266	0.001220221	0.000317481	0.000574975	0.000445623	0.000244135	0.00004732	0.015637102	0.000347229	0.000011175	0.000115541	1.03387307848209E-05	0.000157466
G[Ins(T):R3]C	0.000192873	0.00007713	5.49779183043439E-05	0.000679497	0.000251808	0.00006721	0.00000117	0.00079254	0.000301578	0.00043651	0.00110249	0.00103604	0.000440707	0.000299256	0.000184263	0.000169514	0.000309916	0.00450582	0.000674865	0.001027565	0.00152042	0	0.000921659	0.000449458	6.95113539169081E-05	0.000364733	0.000213571	0.0003599	0.001311027	0.003215151	0.000284085	0.000392133	0.000520111	0.00002365	0.017247656	0.00053666	0.00002409	0.000135468	2.14298936059659E-05	0.00011412
G[Ins(T):R3]G	0.000429672	0.00012389	0.000651395	0.000245574	0.000632073	0.00013433	0.00000217	0.00228675	0.006768479	0.00020636	0.00160165	0.00143475	0.001287812	0.000292851	0.000312427	0.000137879	0.000511575	0.00872002	0.001286949	0.00015028	0.00152531	0	0.000921659	1.7158624654266E-05	0.000179898	0.000578174	0.000375922	0.00017487	0.001602582	0.000421968	0.000464505	0.000640328	0.000651802	0.00000044	0.024721281	0.000221722	0.000095165	0.000228571	3.3868617635022E-05	0.000387299
G[Ins(T):R4]A	0.000584548	0.00049231	0.000369836	0.00020834	0.000083785	0.00013309	0.00000454	0.0002439	0.000198261	0.0000788025	0.0004958	0.00079534	0.000260054	0.00009479703125	0.000130368	0.000128525	0.000223435	0.00427362	0.000462853	0.000527515	0.00104168	0	0	0.00047607	0.000220191	0.000289532	0.000319954	0.00013384	0.000610509	0.000461273	0.000337955	0.000321225	0.000230673	0.00008532	0.006365423	0.000643796	0.000062615	0.0004021	2.63823121307603E-05	0.000161582
G[Ins(T):R4]C	0.000213021	0.00034969	0.00054864	0.000464328	0.00054967	0.00012057	0.00002094	0.00049578	0.000167106	0.00023204	0.00004743	0.00067806	0.000288877	0.000136978	0.000102237	0.000103276	0.000178916	0.00466589	0.00075238	0.001827615	0.00080965	0	0.000921659	1.10929961936815E-05	0.000122341	0.00024351	0.000145488	0.00035999	0.000801042	0.00221136	0.00011706	0.00025565	0.000121248	0.00000843	0.007737959	0.000829431	0.000030765	0.000187516	2.30579782559909E-06	0.000151167
G[Ins(T):R4]G	0.000910216	0.00064528	0.001424504	0.000370912	0.000230003	0.00032432	0.00002869	0.00145418	0.002386784	0.000264368	0.00004035	0.00084596	0.000696385	0.000284306	0.00047588	9.33942300927113E-05	0.000242063	0.00219733	0.001174171	0.00018034	0.00057297	0	0.000921659	0.00024104	0.00014051	0.000405278	0.000143225	0.00021574	0.001158847	0.000260492	0.0002553	0.00014364	0.00047229	0.00000245	0.009682314	0.000980808	0.0001583	0.000696019	0.000125842	0.000656816
G[Ins(T):R5]A	0.001561418	0.00810445	0.0017884	0.001767904	0.000834435	0.00302883	0.00019021	0.00053967	0.000276143	0.000147418	0.00053908	0.00042641	0.000912495	0.00008913609375	0.000394876	0.000207249	0.000357404	0.0022176	0.000711128	0.000799145	0.00128992	0	0	4.37162411573656E-06	0.000451044	0.000364855	0.000164121	0.00037992	0.000275523	0.000382037	0.000276725	0.000504755	0.000587412	0.00040286	0.005870008	0.000431119	0.00012203	0.003262752	0.000162853	0.00079267
