column_name	original_column	file	file_stem	source	tissue_last	tissue_full	column_index	column_sum	raw_cluster_id	cluster_id	is_retained	is_medoid
ph_esophagus.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Esophagus.txt	CAP9.mSigHdp.PH.Koh89.Esophagus	ph	esophagus	Esophagus	519	1	73	39	TRUE	FALSE
ph_esophagus.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Esophagus.txt	CAP9.mSigHdp.PH.Koh89.Esophagus	ph	esophagus	Esophagus	520	1	57	36	TRUE	FALSE
ph_esophagus.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Esophagus.txt	CAP9.mSigHdp.PH.Koh89.Esophagus	ph	esophagus	Esophagus	521	1	2	2	TRUE	FALSE
ph_esophagus.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Esophagus.txt	CAP9.mSigHdp.PH.Koh89.Esophagus	ph	esophagus	Esophagus	522	1	17	15	TRUE	FALSE
ph_esophagus.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Esophagus.txt	CAP9.mSigHdp.PH.Koh89.Esophagus	ph	esophagus	Esophagus	523	1	10	10	TRUE	FALSE
ph_esophagus.6	hdp.6	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Esophagus.txt	CAP9.mSigHdp.PH.Koh89.Esophagus	ph	esophagus	Esophagus	524	1	4	4	TRUE	FALSE
ph_esophagus.7	hdp.7	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Esophagus.txt	CAP9.mSigHdp.PH.Koh89.Esophagus	ph	esophagus	Esophagus	525	0.999999999999999	75	41	TRUE	FALSE
ph_esophagus.8	hdp.8	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Esophagus.txt	CAP9.mSigHdp.PH.Koh89.Esophagus	ph	esophagus	Esophagus	526	1	133	63	TRUE	TRUE
ph_esophagus.9	hdp.9	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Esophagus.txt	CAP9.mSigHdp.PH.Koh89.Esophagus	ph	esophagus	Esophagus	527	1	144	NA	FALSE	FALSE
ph_esophagus.10	hdp.10	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Esophagus.txt	CAP9.mSigHdp.PH.Koh89.Esophagus	ph	esophagus	Esophagus	528	1	187	NA	FALSE	FALSE
ph_esophagus.11	hdp.11	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Esophagus.txt	CAP9.mSigHdp.PH.Koh89.Esophagus	ph	esophagus	Esophagus	529	1	188	NA	FALSE	FALSE
ph_head.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Head.txt	CAP9.mSigHdp.PH.Koh89.Head	ph	head	Head	530	1	24	20	TRUE	FALSE
ph_head.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Head.txt	CAP9.mSigHdp.PH.Koh89.Head	ph	head	Head	531	1	2	2	TRUE	FALSE
ph_head.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Head.txt	CAP9.mSigHdp.PH.Koh89.Head	ph	head	Head	532	1	22	19	TRUE	FALSE
ph_head.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Head.txt	CAP9.mSigHdp.PH.Koh89.Head	ph	head	Head	533	1	11	11	TRUE	FALSE
ph_head.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Head.txt	CAP9.mSigHdp.PH.Koh89.Head	ph	head	Head	534	1	20	17	TRUE	FALSE
ph_head.6	hdp.6	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Head.txt	CAP9.mSigHdp.PH.Koh89.Head	ph	head	Head	535	1	17	15	TRUE	FALSE
ph_head.7	hdp.7	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Head.txt	CAP9.mSigHdp.PH.Koh89.Head	ph	head	Head	536	1	21	18	TRUE	FALSE
ph_head.8	hdp.8	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Head.txt	CAP9.mSigHdp.PH.Koh89.Head	ph	head	Head	537	1	63	37	TRUE	FALSE
ph_head.9	hdp.9	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Head.txt	CAP9.mSigHdp.PH.Koh89.Head	ph	head	Head	538	1	35	25	TRUE	FALSE
ph_head.10	hdp.10	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Head.txt	CAP9.mSigHdp.PH.Koh89.Head	ph	head	Head	539	1	145	67	TRUE	FALSE
ph_kidney.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Kidney.txt	CAP9.mSigHdp.PH.Koh89.Kidney	ph	kidney	Kidney	540	0.999999999999999	24	20	TRUE	FALSE
ph_kidney.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Kidney.txt	CAP9.mSigHdp.PH.Koh89.Kidney	ph	kidney	Kidney	541	1	3	3	TRUE	FALSE
ph_kidney.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Kidney.txt	CAP9.mSigHdp.PH.Koh89.Kidney	ph	kidney	Kidney	542	1	12	12	TRUE	FALSE
ph_kidney.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Kidney.txt	CAP9.mSigHdp.PH.Koh89.Kidney	ph	kidney	Kidney	543	1	147	NA	FALSE	FALSE
ph_kidney.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Kidney.txt	CAP9.mSigHdp.PH.Koh89.Kidney	ph	kidney	Kidney	544	1	148	NA	FALSE	FALSE
ph_kidney.6	hdp.6	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Kidney.txt	CAP9.mSigHdp.PH.Koh89.Kidney	ph	kidney	Kidney	545	1	35	25	TRUE	FALSE
ph_kidney.7	hdp.7	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Kidney.txt	CAP9.mSigHdp.PH.Koh89.Kidney	ph	kidney	Kidney	546	0.999999999999999	11	11	TRUE	FALSE
ph_kidney.8	hdp.8	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Kidney.txt	CAP9.mSigHdp.PH.Koh89.Kidney	ph	kidney	Kidney	547	1	189	NA	FALSE	FALSE
ph_liver.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Liver.txt	CAP9.mSigHdp.PH.Koh89.Liver	ph	liver	Liver	548	1	17	15	TRUE	FALSE
ph_liver.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Liver.txt	CAP9.mSigHdp.PH.Koh89.Liver	ph	liver	Liver	549	1	107	46	TRUE	FALSE
ph_liver.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Liver.txt	CAP9.mSigHdp.PH.Koh89.Liver	ph	liver	Liver	550	1	129	61	TRUE	FALSE
ph_liver.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Liver.txt	CAP9.mSigHdp.PH.Koh89.Liver	ph	liver	Liver	551	1	125	58	TRUE	TRUE
ph_liver.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Liver.txt	CAP9.mSigHdp.PH.Koh89.Liver	ph	liver	Liver	552	1	75	41	TRUE	FALSE
ph_liver.6	hdp.6	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Liver.txt	CAP9.mSigHdp.PH.Koh89.Liver	ph	liver	Liver	553	1	22	19	TRUE	FALSE
ph_liver.7	hdp.7	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Liver.txt	CAP9.mSigHdp.PH.Koh89.Liver	ph	liver	Liver	554	1	121	55	TRUE	FALSE
ph_liver.8	hdp.8	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Liver.txt	CAP9.mSigHdp.PH.Koh89.Liver	ph	liver	Liver	555	1	160	71	TRUE	FALSE
ph_liver.9	hdp.9	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Liver.txt	CAP9.mSigHdp.PH.Koh89.Liver	ph	liver	Liver	556	1	131	62	TRUE	FALSE
ph_liver.10	hdp.10	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Liver.txt	CAP9.mSigHdp.PH.Koh89.Liver	ph	liver	Liver	557	1	190	NA	FALSE	FALSE
ph_lung.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Lung.txt	CAP9.mSigHdp.PH.Koh89.Lung	ph	lung	Lung	558	1	2	2	TRUE	FALSE
ph_lung.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Lung.txt	CAP9.mSigHdp.PH.Koh89.Lung	ph	lung	Lung	559	1	29	23	TRUE	FALSE
ph_lung.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Lung.txt	CAP9.mSigHdp.PH.Koh89.Lung	ph	lung	Lung	560	1	5	5	TRUE	TRUE
ph_lung.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Lung.txt	CAP9.mSigHdp.PH.Koh89.Lung	ph	lung	Lung	561	1	3	3	TRUE	FALSE
ph_lung.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Lung.txt	CAP9.mSigHdp.PH.Koh89.Lung	ph	lung	Lung	562	1	43	29	TRUE	TRUE
ph_lung.6	hdp.6	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Lung.txt	CAP9.mSigHdp.PH.Koh89.Lung	ph	lung	Lung	563	1	24	20	TRUE	FALSE
ph_lung.7	hdp.7	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Lung.txt	CAP9.mSigHdp.PH.Koh89.Lung	ph	lung	Lung	564	1	4	4	TRUE	FALSE
ph_lung.8	hdp.8	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Lung.txt	CAP9.mSigHdp.PH.Koh89.Lung	ph	lung	Lung	565	1	80	42	TRUE	FALSE
ph_lung.9	hdp.9	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Lung.txt	CAP9.mSigHdp.PH.Koh89.Lung	ph	lung	Lung	566	0.999999999999999	17	15	TRUE	FALSE
ph_lung.10	hdp.10	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Lung.txt	CAP9.mSigHdp.PH.Koh89.Lung	ph	lung	Lung	567	1	46	30	TRUE	FALSE
ph_lung.11	hdp.11	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Lung.txt	CAP9.mSigHdp.PH.Koh89.Lung	ph	lung	Lung	568	1	48	31	TRUE	FALSE
ph_lung.12	hdp.12	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Lung.txt	CAP9.mSigHdp.PH.Koh89.Lung	ph	lung	Lung	569	1	118	NA	FALSE	FALSE
ph_lung.13	hdp.13	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Lung.txt	CAP9.mSigHdp.PH.Koh89.Lung	ph	lung	Lung	570	1	14	13	TRUE	FALSE
ph_lung.14	hdp.14	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Lung.txt	CAP9.mSigHdp.PH.Koh89.Lung	ph	lung	Lung	571	1	7	7	TRUE	FALSE
ph_lung.15	hdp.15	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Lung.txt	CAP9.mSigHdp.PH.Koh89.Lung	ph	lung	Lung	572	1	82	NA	FALSE	FALSE
ph_lung.16	hdp.16	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Lung.txt	CAP9.mSigHdp.PH.Koh89.Lung	ph	lung	Lung	573	1	191	NA	FALSE	FALSE
ph_lymphoid.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Lymphoid.txt	CAP9.mSigHdp.PH.Koh89.Lymphoid	ph	lymphoid	Lymphoid	574	1	151	68	TRUE	TRUE
ph_lymphoid.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Lymphoid.txt	CAP9.mSigHdp.PH.Koh89.Lymphoid	ph	lymphoid	Lymphoid	575	1	74	40	TRUE	FALSE
ph_lymphoid.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Lymphoid.txt	CAP9.mSigHdp.PH.Koh89.Lymphoid	ph	lymphoid	Lymphoid	576	1	152	69	TRUE	TRUE
ph_lymphoid.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Lymphoid.txt	CAP9.mSigHdp.PH.Koh89.Lymphoid	ph	lymphoid	Lymphoid	577	1	83	NA	FALSE	FALSE
ph_lymphoid.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Lymphoid.txt	CAP9.mSigHdp.PH.Koh89.Lymphoid	ph	lymphoid	Lymphoid	578	1	75	41	TRUE	TRUE
ph_lymphoid.6	hdp.6	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Lymphoid.txt	CAP9.mSigHdp.PH.Koh89.Lymphoid	ph	lymphoid	Lymphoid	579	1	84	NA	FALSE	FALSE
ph_msi.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.MSI.txt	CAP9.mSigHdp.PH.Koh89.MSI	ph	msi	MSI	580	1	3	3	TRUE	TRUE
ph_msi.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.MSI.txt	CAP9.mSigHdp.PH.Koh89.MSI	ph	msi	MSI	581	0.999999999999999	86	43	TRUE	FALSE
ph_msi.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.MSI.txt	CAP9.mSigHdp.PH.Koh89.MSI	ph	msi	MSI	582	1	27	21	TRUE	FALSE
ph_msi.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.MSI.txt	CAP9.mSigHdp.PH.Koh89.MSI	ph	msi	MSI	583	1	120	54	TRUE	TRUE
ph_msi.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.MSI.txt	CAP9.mSigHdp.PH.Koh89.MSI	ph	msi	MSI	584	1	10	10	TRUE	FALSE
ph_msi.6	hdp.6	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.MSI.txt	CAP9.mSigHdp.PH.Koh89.MSI	ph	msi	MSI	585	1	40	28	TRUE	TRUE
ph_msi.7	hdp.7	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.MSI.txt	CAP9.mSigHdp.PH.Koh89.MSI	ph	msi	MSI	586	1	80	42	TRUE	FALSE
ph_msi.8	hdp.8	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.MSI.txt	CAP9.mSigHdp.PH.Koh89.MSI	ph	msi	MSI	587	1	111	49	TRUE	FALSE
ph_msi.9	hdp.9	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.MSI.txt	CAP9.mSigHdp.PH.Koh89.MSI	ph	msi	MSI	588	0.999999999999999	6	6	TRUE	FALSE
ph_msi.10	hdp.10	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.MSI.txt	CAP9.mSigHdp.PH.Koh89.MSI	ph	msi	MSI	589	1	108	47	TRUE	FALSE
ph_msi.11	hdp.11	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.MSI.txt	CAP9.mSigHdp.PH.Koh89.MSI	ph	msi	MSI	590	1	64	38	TRUE	TRUE
ph_msi.12	hdp.12	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.MSI.txt	CAP9.mSigHdp.PH.Koh89.MSI	ph	msi	MSI	591	1	2	2	TRUE	FALSE
ph_msi.13	hdp.13	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.MSI.txt	CAP9.mSigHdp.PH.Koh89.MSI	ph	msi	MSI	592	1	28	22	TRUE	FALSE
ph_msi.14	hdp.14	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.MSI.txt	CAP9.mSigHdp.PH.Koh89.MSI	ph	msi	MSI	593	1	109	48	TRUE	FALSE
ph_msi.15	hdp.15	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.MSI.txt	CAP9.mSigHdp.PH.Koh89.MSI	ph	msi	MSI	594	1	48	31	TRUE	FALSE
ph_msi.16	hdp.16	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.MSI.txt	CAP9.mSigHdp.PH.Koh89.MSI	ph	msi	MSI	595	1	87	NA	FALSE	FALSE
ph_msi.17	hdp.17	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.MSI.txt	CAP9.mSigHdp.PH.Koh89.MSI	ph	msi	MSI	596	1	138	65	TRUE	FALSE
ph_msi.18	hdp.18	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.MSI.txt	CAP9.mSigHdp.PH.Koh89.MSI	ph	msi	MSI	597	1	186	NA	FALSE	FALSE
ph_msi.19	hdp.19	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.MSI.txt	CAP9.mSigHdp.PH.Koh89.MSI	ph	msi	MSI	598	1	151	68	TRUE	FALSE
ph_msi.20	hdp.20	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.MSI.txt	CAP9.mSigHdp.PH.Koh89.MSI	ph	msi	MSI	599	1	88	NA	FALSE	FALSE
ph_msi.21	hdp.21	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.MSI.txt	CAP9.mSigHdp.PH.Koh89.MSI	ph	msi	MSI	600	1	192	NA	FALSE	FALSE
ph_msi.22	hdp.22	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.MSI.txt	CAP9.mSigHdp.PH.Koh89.MSI	ph	msi	MSI	601	1	90	NA	FALSE	FALSE
ph_myeloid.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Myeloid.txt	CAP9.mSigHdp.PH.Koh89.Myeloid	ph	myeloid	Myeloid	602	1	154	NA	FALSE	FALSE
ph_myeloid.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Myeloid.txt	CAP9.mSigHdp.PH.Koh89.Myeloid	ph	myeloid	Myeloid	603	1	155	NA	FALSE	FALSE
ph_other.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Other.txt	CAP9.mSigHdp.PH.Koh89.Other	ph	other	Other	604	1	38	27	TRUE	TRUE
ph_other.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Other.txt	CAP9.mSigHdp.PH.Koh89.Other	ph	other	Other	605	1	11	11	TRUE	FALSE
ph_other.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Other.txt	CAP9.mSigHdp.PH.Koh89.Other	ph	other	Other	606	1	8	8	TRUE	TRUE
ph_other.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Other.txt	CAP9.mSigHdp.PH.Koh89.Other	ph	other	Other	607	1	29	23	TRUE	TRUE
ph_other.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Other.txt	CAP9.mSigHdp.PH.Koh89.Other	ph	other	Other	608	0.999999999999999	24	20	TRUE	FALSE
ph_other.6	hdp.6	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Other.txt	CAP9.mSigHdp.PH.Koh89.Other	ph	other	Other	609	1	17	15	TRUE	FALSE
ph_other.7	hdp.7	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Other.txt	CAP9.mSigHdp.PH.Koh89.Other	ph	other	Other	610	1	74	40	TRUE	FALSE
ph_other.8	hdp.8	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Other.txt	CAP9.mSigHdp.PH.Koh89.Other	ph	other	Other	611	1	2	2	TRUE	FALSE
ph_other.9	hdp.9	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Other.txt	CAP9.mSigHdp.PH.Koh89.Other	ph	other	Other	612	1	46	30	TRUE	FALSE
ph_other.10	hdp.10	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Other.txt	CAP9.mSigHdp.PH.Koh89.Other	ph	other	Other	613	1	3	3	TRUE	FALSE
ph_other.11	hdp.11	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Other.txt	CAP9.mSigHdp.PH.Koh89.Other	ph	other	Other	614	1	10	10	TRUE	FALSE
ph_other.12	hdp.12	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Other.txt	CAP9.mSigHdp.PH.Koh89.Other	ph	other	Other	615	1	7	7	TRUE	FALSE
ph_other.13	hdp.13	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Other.txt	CAP9.mSigHdp.PH.Koh89.Other	ph	other	Other	616	1	145	67	TRUE	FALSE
ph_ovary.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Ovary.txt	CAP9.mSigHdp.PH.Koh89.Ovary	ph	ovary	Ovary	617	1	126	59	TRUE	FALSE
ph_ovary.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Ovary.txt	CAP9.mSigHdp.PH.Koh89.Ovary	ph	ovary	Ovary	618	1	24	20	TRUE	FALSE
ph_ovary.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Ovary.txt	CAP9.mSigHdp.PH.Koh89.Ovary	ph	ovary	Ovary	619	1	27	21	TRUE	FALSE
ph_ovary.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Ovary.txt	CAP9.mSigHdp.PH.Koh89.Ovary	ph	ovary	Ovary	620	1	156	70	TRUE	FALSE
ph_ovary.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Ovary.txt	CAP9.mSigHdp.PH.Koh89.Ovary	ph	ovary	Ovary	621	1	178	72	TRUE	FALSE
ph_ovary.6	hdp.6	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Ovary.txt	CAP9.mSigHdp.PH.Koh89.Ovary	ph	ovary	Ovary	622	1	56	35	TRUE	FALSE
ph_ovary.7	hdp.7	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Ovary.txt	CAP9.mSigHdp.PH.Koh89.Ovary	ph	ovary	Ovary	623	1	35	25	TRUE	FALSE
ph_ovary.8	hdp.8	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Ovary.txt	CAP9.mSigHdp.PH.Koh89.Ovary	ph	ovary	Ovary	624	1	54	34	TRUE	TRUE
ph_pancreas.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Pancreas.txt	CAP9.mSigHdp.PH.Koh89.Pancreas	ph	pancreas	Pancreas	625	1	143	66	TRUE	FALSE
ph_pancreas.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Pancreas.txt	CAP9.mSigHdp.PH.Koh89.Pancreas	ph	pancreas	Pancreas	626	1	3	3	TRUE	FALSE
ph_pancreas.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Pancreas.txt	CAP9.mSigHdp.PH.Koh89.Pancreas	ph	pancreas	Pancreas	627	1	152	69	TRUE	FALSE
ph_pancreas.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.Pancreas.txt	CAP9.mSigHdp.PH.Koh89.Pancreas	ph	pancreas	Pancreas	628	1	111	49	TRUE	FALSE
