C.H.Colon.3	C.H.All.2	C.PH.MSI.1	C.H.All.4	C.PH.Lung.3	C.H.All.6	C.H.All.7	C.PH.Other.3	C.H.All.9	C.P.All.12	C.H.Bladder.6	C.P.Kidney.2	C.H.Breast.13	C.H.Colon.7	C.H.Ovary.1	C.H.All.19	C.H.All.20	C.PH.CNS.6	C.PH.CNS.3	C.H.All.24	C.P.MSI.9	C.H.All.28	C.PH.Other.4	C.H.All.31	C.P.All.1	C.H.Bladder.1	C.PH.Other.1	C.PH.MSI.6	C.PH.Lung.5	C.H.Bone.SoftTissue.1	C.H.Lung.11	C.PH.Breast.2	C.H.Prostate.7	C.PH.Ovary.8	C.P.All.5	C.P.All.2	C.PH.CNS.1	C.PH.MSI.11	C.H.Stomach.1	C.PH.All.6	C.PH.Lymphoid.5	C.H.Lung.7	C.H.Prostate.4	C.PH.Skin.4	C.PH.Skin.9	C.P.All.6	C.P.MSI.3	C.PH.Uterus.2	C.P.MSI.5	C.PH.Skin.2	C.P.All.20	C.P.All.21	C.P.Breast.6	C.PH.MSI.4	C.P.All.29	C.P.Prostate.4	C.P.Liver.1	C.PH.Liver.4	C.P.Breast.1	C.PH.Biliary.5	C.P.Liver.4	C.P.Breast.4	C.PH.Esophagus.8	C.PH.Colon.20	C.P.Colon.3	C.P.Pancreas.1	C.P.Head.3	C.PH.Lymphoid.1	C.PH.Lymphoid.3	C.P.Ovary.1	C.P.Prostate.2	C.PH.Bone.SoftTissue.4
Del(2,4):R1	0.00268152553656093	0.00763298207149831	0.00227008773146728	0.000484701392996216	0.0126159492766299	0.0149122271115203	0.00902459093922243	0.0680043302148911	0.00172694102932048	0.0055482979670259	0.0712927865254825	0.0450964033486026	0.0156762877683221	0.105595745375495	0.0167906113121503	0.017301729979703	0.0157740182441151	0.0389613053982083	0.0639903376678942	0.021669928518211	0.000613493396103649	0.000953776820348813	0.0326923143144265	0.0147548204081286	0.00860621112825291	0.0422965057380425	0.00479858711479906	0.0122077908885871	0.0102247775279955	0.0587810425590366	0.0803771337877845	0.0365583610562005	0.0227388813088034	0.0098601808003017	0.0257236263060788	0.00441591510046055	0.00185548136523319	0.000306240079126268	0.0036341169778993	0.00353194130783236	0.0265693374244093	0.0311411439665984	0.0040853940517243	0.0794632188913191	0.0441888189020955	0.0188829446854383	0.000765774863265148	0.000356821353496055	0.000196555870068164	0.022234753485908	0.0115036865212568	0.0198230069779876	0.00636583471860117	0.000611496319954613	0.0014193655754232	0.0163444970310123	0.00838254107333401	0.000388563859177709	0.0158119304588963	0.0278807831023663	0.0159971982122575	0.0155140343498624	0.0300215975815926	0.00115043251341446	0.000991823821543822	0.00768067676550038	0.0211413662632931	0.00522763527250872	0.0359326592703274	0.032932019517979	0.0319289325578026	0.030361482513972
Del(5,):R1	0.000817033493810293	0.00679054968519518	0.000181769061028091	0.0012372791836068	0.0156779531116309	0.039841445386449	0.00447942571817075	0.0522558484138561	0.000151512162883717	0.00471677986853292	0.00970231090742942	0.0529222432631204	0.00381665828677299	0.00623465043760002	0.0751855042764526	0.222053859122968	0.0137318220036524	0.00404890829217197	0.112190233238221	0.16983967662757	0.000741789982270153	0.000215519480447498	0.04028496781693	0.0248944710524378	0.00940985209714683	0.182435576411145	0.00949046413884677	0.054605522009702	0.00971175423351333	0.133016199116894	0.0193432884380866	0.0242730405989933	0.0263357037803518	0.0013972196544305	0.016060805350915	0.00153794215174033	0.000847658083184132	0.000188520522822236	0.000537120125938331	0.00105930072178534	0.101453728184503	0.00256992201752716	0.000401239885011648	0.00699051750922316	0.147363234922718	0.0480864956140334	0.000402682489996949	4.41614928759551e-05	0.00117434890333792	0.0422519073440673	0.0217727152113474	0.0269722937156208	0.00820236031923657	0.000328597050147183	0.000626823845153292	0.00272428641692209	0.00956150344114633	0.000550839354291581	0.0951198334540642	0.0505711589480258	0.190895993046822	0.0194242822159932	0.030656692815434	0.000117876376541219	0.000414310192142401	0.0100736611952285	0.0209476485591861	0.00560263570666668	0.0270243677556657	0.0352418208679839	0.0360585157985985	0.0361808020756494
Del(2,8):U(1,2):R(2,4)	0.00614470701784813	0.0312073909519213	0.00471095996100008	0.00193739165957529	0.0172605155704813	0.00760150859450551	0.014279438490417	0.0175526812144501	0.00246783885607966	0.00622612887960517	0.252283264362266	0.0309224463655153	0.0185574223645888	0.0320444721572876	0.00854677231738156	0.00965810828020305	0.0210052825361438	0.207112640544998	0.0348708941970449	0.0191124932584948	0.00195957339445291	0.00051095647158725	0.0360609415972722	0.0210297815625315	0.0138293516805535	0.0218437914672926	0.0184120760098619	0.0097871169384412	0.0205388667701904	0.0327793640092331	0.205461376664809	0.11606407974901	0.0276915293874486	0.0251382699861744	0.0236889626917826	0.0168793860025961	0.0131386423794391	0.000570448756817905	0.00687295331611986	0.014258012862232	0.0113528739371937	0.176610969018596	0.00570117196570473	0.4324411429882	0.0230453004736597	0.0192419533062306	0.000780789832434659	0.00247881434802854	0.00174212420716371	0.00997749150481407	0.0138441349482898	0.0231171764249027	0.00271817599348063	0.00937561991162168	0.0018466163186394	0.00783288328930611	0.0123970610789948	0.00613813822959136	0.0107055302361312	0.0357818491800439	0.00796261504730722	0.025575283097072	0.055805431027557	0.00480676833493971	0.00153773639438246	0.0122182963159497	0.0390740378568078	0.0153755780042918	0.0405052897533273	0.039471301747594	0.0309074456178037	0.036020984756812
Del(2,):U(1,2):R(5,)	0.00302730687404467	0.00854735014303194	0.0257875636589615	0.000630683485356974	0.00773464233039674	0.0041053250930361	0.00158765359040623	0.00239948469943034	0.0135885054161008	0.00384587476832382	0.0430925530289069	0.00646823949751608	0.00585823375701636	0.00562117882235087	0.00460795017806603	0.000995221898787981	0.0113815216904335	0.0377254547030601	0.0132984403889427	0.0100076871866014	0.00225264964637787	0.00544470266393679	0.0227201380451795	0.0135032115661471	0.00317611917387515	0.00448321548748985	0.00614537471934031	0.00446879135957719	0.0116201074371586	0.00697055950191743	0.0386119059710437	0.0212803262254983	0.0133981860536376	0.0121056125023596	0.00852791901987032	0.00358394972320691	0.0167844462361999	0.000841711434524535	0.0289395090846971	0.00398408655524142	0.0128948767588079	0.0340750706738992	0.0208934390062708	0.0281581974028666	0.010908323944084	0.00449121573240492	0.000265111980393584	0.0076371486589189	0.000184208799225516	0.00500078128032988	0.146007843559637	0.00412147330338518	0.00746184485197072	0.00237946343156032	0.000445690586195387	0.0390084753767829	0.00306871686213028	0.0112498163256783	0.00430624807795435	0.00705925001319746	0.00291739354398701	0.00614695591836765	0.0125595835270192	0.00379366159675018	0.000654980754597601	0.0024947280722529	0.00823807421628845	0.000595840247648927	0.0089263422562618	0.0130796248163715	0.00788892499661131	0.0281325060964915
Del(3,):U(3,):R2	0.00319566895169233	0.00125355994082926	0.00193405754929527	0.00325006423128058	0.0167383583959794	0.00257521549783954	0.00813579076164497	0.0150749382509357	0.00066180836865572	0.00309200391006713	0.0353493482643979	0.0123248466355772	0.0110937443505049	0.0087727901498537	0.0116358951928244	0.00575836794088669	0.0043999131504184	0.192957792686794	0.0119635547609123	0.0162586902792615	0.00128111784253778	0.000230368669530962	0.0464865332801169	0.011377688750597	0.0141957871758198	0.0103340106677834	0.0107481925596742	0.0172594954273699	0.0206909034836493	0.00799571282001173	0.0064680814263362	0.144337861958385	0.0244018616118452	0.0237683125167513	0.0270426748473278	0.0148559046983913	0.00243425349394873	0.000228756791966057	0.00289201424362603	0.0142386470698786	0.00814845458143124	0.135632483496998	0.00256353748292493	0.0387540775345124	0.0139386271045488	0.0132190421352254	0.000701220787894326	0.000904010102453582	0.00135936501104161	0.00443641101138754	0.0194562196526251	0.0229851936598888	0.0255690424379139	0.00442318090296642	0.00157794613198601	0.00604627907506995	0.0156489078981312	0.00280974536919831	0.0134523517259114	0.0263240250764579	0.0073584194583197	0.0240506448090691	0.0513792853037688	0.00116624314235041	0.000950225291470225	0.0114327490326452	0.0316432797866992	0.0160418694837897	0.0487724316364214	0.0414848303515194	0.0287806388065238	0.027784007428928
Del(3,):U(3,):R(3,)	0.00197745304246361	0.000482974937544877	0.00251481185362104	0.000712238738647779	0.0103899232746109	0.000499983362228027	0.002959284970787	0.00157822725609262	0.00113104963226441	0.00123518101343037	0.00673434457782769	0.00311752105029251	0.00289929146860894	0.00410193366801271	0.00204581645974463	0.00219079727000221	0.00299109564218323	0.0837236612389955	0.00414609065396922	0.00753417783362056	0.00104667642265744	0.000770533702284122	0.0232977401590137	0.00979673184236409	0.00407620952531171	0.00186330625861736	0.00622037823411355	0.00629541573964367	0.0104008458909468	0.00277415996421443	0.00204802101147837	0.0677414421548608	0.0128284157640764	0.010112467099143	0.0129385710261736	0.00709127689380427	0.00325771204561862	0.000241781386164145	0.00353194317809921	0.00729047523829202	0.0126129913629901	0.0686263803198893	0.00485154496326139	0.0104099989974562	0.00519911916378031	0.00437449953835116	0.00024703226504172	0.000880201933276556	0.000387698024459167	0.00138422530770771	0.225929180893287	0.00155476990859329	0.0136215871478639	0.000889723283156256	0.00148158696386405	0.00749046438680551	0.00590468189438225	0.0024730651655878	0.00227771182159775	0.00757296834492335	0.00209625174736065	0.0126316564526799	0.0207004794017809	0.00156533364289615	0.00034722608132381	0.00434924301038315	0.0112728788834749	0.00464104959189339	0.0253537392343428	0.0164526955562911	0.0110932586420788	0.0131434760835297
Ins(2,4):R0	0.00574901313504023	0.0092176797437058	0.000532958526172253	0.00310041425811661	0.0207728403536506	0.0444451091528124	0.0091035308083642	0.040554307032726	0.00236942698086492	0.0335668721280691	0.00865139418252107	0.00596190831802326	0.120081809529595	0.00480210475175835	0.0137164493577685	0.00683923051716155	0.00372012242511801	0.000873688236269988	0.0056224587158654	0.0277547377692761	0.00326986790983444	0.00854792538395917	0.0494063075922225	0.0547188498465189	0.00486192039633749	0.00663347642529166	0.0159502681100304	0.0032642206119964	0.0133581876120826	0.00187710544568571	0.00390165003651636	0.00288108991848484	0.0242275891688675	0.00905755384438368	0.00385396702052606	0.00250799738674698	0.00937380298928392	0.00450735575621743	0.00160913784724336	0.0045270944892898	0.0476600234409961	0.00538160923413634	0.0101654795120572	0.00109344887678875	0.00531930270010484	0.00402867076703136	0.00708290288229887	0.00028954470742133	0.000391117213307901	0.00616497359327748	0.0094253331121578	9.60692787742325e-05	0.01507958769705	0.000191475619108247	0.000643892734993848	0.131975410984114	0.00348867876569199	0.000429016385585599	0.00433650623533188	0.00221341169479228	0.00540293831078085	0.00449067070386513	0.00269444010894058	0.000363603776408248	0.00193920408730751	0.00319798564949438	0.00518340650409047	0.000662205726336179	0.00421537978668668	0.0049237310497004	0.00529181626596641	0.0631941895769615
Ins(5,):R0	0.00646545736800989	0.00619104023326764	0.00030703481312058	0.00337994561427374	0.0278465490954077	0.0537989130504878	0.0132761476957711	0.00696288422933556	0.00235096939774532	0.00242119869741535	0.00490074574189969	0.00354820979152831	0.0219376878117835	0.00907396336766244	0.0188500918546518	0.00977371426293244	0.0074008656004644	0.000223260384462925	0.00208192650475823	0.336735333520188	0.000734324474537485	0.00919994915183933	0.0760240247366669	0.0806949110687551	0.00227082471401413	0.00837674561321481	0.0183807689047834	0.00559515109426456	0.0186892965827634	0.00473469982731941	0.00373078319493183	0.000999958259808926	0.0358245659795975	0.0141068346219399	0.00302629943114455	0.000873289676419137	0.011200308958253	0.00226273657431631	0.0018630116562617	0.00254712034902444	0.249040226805611	0.00513128518318105	0.00991661079566604	0.000423545412851728	0.00165926014505325	0.0020168728884621	0.00140201845784557	5.94224649878313e-05	0.000781047208265547	0.000434525300472862	0.00811743014257483	0.000812595357407106	0.00707209986919922	2.55244645438315e-05	0.000433791550175331	5.6187643929943e-05	0.00241905241407387	8.19376357296609e-05	0.00610525394170058	0.000432881609918299	0.00513017273350018	0.00184635938016398	0.00129642428205935	5.49477482836501e-05	0.000313949916167462	0.00132152382194618	0.00277495928119952	0.00037688271897835	0.00242918741121971	0.00381904799283951	0.00288650149465961	0.124806288142049
Ins(2,4):R1	0.00117769471292623	0.00421496763445499	0.000169887339013781	0.00128638645627617	0.0114095321894854	0.0165251675320458	0.0111078668663525	0.253063941658634	0.000300035064733149	0.00309936101093459	0.00505556016411322	0.0170190357698719	0.0338596890277183	0.0093163011541289	0.00220327424384162	0.00564956392671205	0.00348344250947583	0.00178320623357639	0.00810813410607637	0.0104566491809362	0.0012239761120397	0.00183985577518864	0.0188005189585694	0.0269274280995214	0.00656476588110933	0.00738365868704066	0.00927639339045037	0.00262979580052758	0.00328003947002362	0.00553529229553049	0.0073571795122847	0.00498675762963696	0.0101831040985497	0.00235450658032822	0.00593382267862084	0.0043758222309957	0.000313353956212242	0.00070430077952394	0.000287541569664564	0.00478364001780866	0.0109197813507796	0.00214435025565469	0.000933153401618214	0.00304026741491988	0.0101550578090112	0.00764717811437196	0.0012381917645307	5.71986732095056e-05	0.000589335189066422	0.0109832402589678	0.00513017389239837	0.0028191102381756	0.0125834482392089	0.000138858330588782	0.000650564358092164	0.00313103610015407	0.00650898359287556	0.000162479103012384	0.00285152796413908	0.011280340087227	0.0097640219118074	0.0114509572404256	0.0155923436698723	0.000447498926199629	0.000562583891698433	0.00464463289487039	0.0160672771937589	0.00396884236010282	0.0077725491190071	0.0101053529038821	0.00947443456245278	0.025531476196999
Ins(5,):R1	0.000550457261852025	0.00210918441133077	0.00011910671977968	0.000969439879373547	0.0102047155023446	0.0179710863897608	0.00366153815998185	0.00479016676393105	2.77837658946846e-05	0.0202167166620886	0.0026909561388389	0.00980293930034636	0.00355257259596339	0.005840076197924	0.00570236688255377	0.00969473356004394	0.000366669139779516	0.00263498397526288	0.00452907623796035	0.00979148450597002	0.000551248195565364	0.000264140262758979	0.0169689384871518	0.0185502408408435	0.0118575982474146	0.0167970105181195	0.00971340884794259	0.0148284073209049	0.00472420043612532	0.00392233117989857	0.00116235169158173	0.00567781251632251	0.010878226954555	0.00177395011704966	0.00915377700666284	0.00538859707334578	0.000140203310538151	0.000182249421912046	0.000173599984755318	0.00549421612592191	0.00141408481610687	0.00195735276202649	0.000188264022111909	0.00411132637780941	0.0189934372544365	0.0136028765698081	0.00105649119702548	3.89799556883244e-05	0.00136501617038882	0.0188869684237023	0.00652428307427429	0.00212193300725838	0.014289468322886	0.00010925144985232	0.000253181555774157	0.00999977199216956	0.0118248571213816	4.12887731339203e-05	0.00959042563421242	0.0135079802026238	0.0349850403688647	0.00612057572677281	0.020366573068612	0.000112052019852314	0.000804902973721907	0.00639666965969412	0.0160646441032725	0.00493209414755447	0.0134399075841138	0.0131086875628112	0.0111834588055104	0.0143653682857051
Ins(2,):R(2,4)	0.00398809326499471	0.00524536569969407	0.00265552381212972	0.00228688549644293	0.013685352365443	0.0128037854671512	0.00771015764825968	0.0849458246092595	0.00168077499617934	0.00612597951554452	0.0010532348018185	0.0196142510864194	0.0155108875565826	0.00693652846408763	0.00426817178800946	0.00100284834837966	0.00915243680853945	0.00136545388592066	0.0046951015430069	0.0115111266392886	0.0134312928701427	0.029984457075364	0.0191556251543912	0.0317948817268979	0.00821849592554179	0.00539902497222705	0.0120872133085807	0.00864433219210955	0.00817834759690708	0.00505429607031528	0.00195049166600314	0.00401057364813348	0.0121409721910153	0.00515297117825073	0.00544201389054348	0.00616947333530955	0.00527981045553431	0.00547013976947465	0.00274281514028743	0.0066547945696477	0.00896366231578686	0.00337624340062569	0.00394614076414969	0.00185781086808491	0.00435061108402901	0.00526263710977533	0.0020325328067642	0.000988071186145124	0.00116817536791659	0.00511454817658197	0.00320285215966154	0.00344505108644202	0.0039565020978319	0.00250048928132602	0.004099610357327	4.47872524079256e-05	0.00637003741071944	0.00413680347801267	0.00421198404594213	0.00886244910717022	0.00835695705494922	0.00993436979607975	0.0111214558858763	0.00092253276021896	0.00901136632971104	0.00772031360457849	0.0158227708852364	0.00555531715770959	0.00816502137069706	0.00916262073211478	0.00591963498239581	0.0245654087063848
Ins(2,):R(5,)	0.0214940281089362	0.00127144269176362	0.0140173653416922	0.0202967050024833	0.0418890317095512	0.0135374054516691	0.00689078006462639	0.00483446389454466	0.00936963483968932	0.00272391688603614	0.00972565725345306	0.00277510773298329	0.011467817780978	0.00719779287976002	0.00384673986535387	0.00191555801717093	0.00715819482941745	0.00190287124245552	0.00313472321683753	0.00703560470362969	0.0763173766509343	0.207695143673252	0.015732973504996	0.0912474424740232	0.0217130607270472	0.0046663669781026	0.0444235266263448	0.00677453682399079	0.023888937323225	0.00244451454809907	0.0059346225747671	0.0019510916368741	0.0197058138731968	0.0190015077059977	0.00435515132279063	0.0187932232410209	0.0222521437075281	0.0469537016244666	0.0167232211072968	0.0226571349455233	0.0171072002914771	0.0046811104498959	0.0246822804876519	0.00140525171472586	0.00136765685787747	0.00202607439269286	0.00294405464799234	0.0064006970372254	0.00153645050016559	0.00431290113725219	0.0190588873832386	0.0042067994719452	0.0118884030199331	0.00812260840402078	0.012607933910933	0.00486715286622129	0.0165654774068909	0.0167882056750713	0.00377000373802704	0.00229248795099963	0.00303921040235828	0.0224783463082514	0.00746274635949619	0.00677352919633463	0.00864617936180064	0.0209366369263315	0.0183057045269205	0.0102450746040227	0.00722941366999404	0.00911028986699418	0.00730126935036059	0.026460346065921
Del(2,5):M1	0.00322618531910753	0.008437577625659	0.00149503183345893	0.000765846311231859	0.0159135240889482	0.00729977112100664	0.00564142520891783	0.0588204560060208	0.00110998715877348	0.00195616032839447	0.182376522252131	0.0375696663097082	0.0157578628806605	0.0392012082558137	0.0161070221754352	0.01916117748186	0.0114796922065743	0.0631133830608571	0.063143714050797	0.0232255132850857	0.00144330293839569	0.000566898729071827	0.0318825713256581	0.0188875108029309	0.00828770060018223	0.0473432346555421	0.006832470373469	0.0138461916245767	0.0125678096930127	0.0602632517932831	0.219503888030216	0.064317145670963	0.0236733362759627	0.0113196617439821	0.0251064246260516	0.00677315365260076	0.00565690619576885	0.00056550621196435	0.00262722566299258	0.00552873824675325	0.0229467478119379	0.0627738553020224	0.00600182256376366	0.201090371557344	0.0317280598504275	0.0166857598933361	0.000380131447192474	0.000445103401595242	0.000581926946560833	0.0124845741460362	0.0149842271768802	0.0221778854876133	0.0233102931059427	0.00192295379515735	0.000727384827665801	0.01463606693007	0.00892557312260113	0.000687787481172723	0.0170385829091485	0.0362607440552393	0.0206055620215107	0.0109224349870437	0.0349026665618248	0.000860301659708566	0.000327284312352767	0.00778486327933716	0.0227120842612989	0.00734048504463088	0.0350437488503651	0.0323688952028427	0.0293650283239721	0.0268978982681472
Del(3,5):M2	0.00180700084584939	0.00103454960038069	0.00128341307352864	0.000841809191828646	0.0130116511412192	0.00226043401111403	0.00220490187731244	0.0263471382122723	0.000549431891719564	0.00267992341125437	0.0189062352791768	0.0167003058198926	0.00815766820968686	0.00622042391129629	0.0172084836838356	0.00930446088075892	0.00805186046357321	0.118803699781706	0.0268494630959001	0.014155300061833	0.00120307269038822	0.000376179456781087	0.027554586023753	0.0100938895489483	0.0073715950156984	0.0242652831125564	0.00593908794675998	0.0230687075244539	0.00976675212046594	0.0252825932603312	0.00350429414850595	0.0781356366707924	0.0159260479068613	0.0127895457074448	0.019612874913424	0.00866840941282388	0.000935599398720672	0.000348184491771477	0.00186592621219744	0.00745793532571421	0.00919042997356074	0.0844257823036642	0.00198937969391213	0.026236977194648	0.014121579835923	0.00976482310208388	0.000562255132640785	0.000428490024884449	0.000775728470056406	0.00386457736234142	0.015384714312311	0.0125534367786103	0.0105195713986235	0.00185779899452336	0.00067991426707919	0.00144377815489549	0.0115312060008257	0.000848834057184864	0.019729715745962	0.0182090503703694	0.00880539536482847	0.0175309465539077	0.0403209204995178	0.00126810544436275	0.000271540420822376	0.00668678984228511	0.0204904804324531	0.00786504495878375	0.028928763768747	0.0307134984897826	0.0220316133901352	0.0229514844776091
Del(4,5):M(3,4)	0.00125809020898228	0.000491929846768129	0.000440418147903714	0.00103092106759023	0.00922435787940977	0.000244385912733983	0.00115912437122763	0.00707129861695272	0.000216501970113908	0.0010916678363739	0.0221959175685228	0.00694787525688715	0.00386186732914658	0.00223507924084996	0.0116857018889436	0.0012665402862436	0.00212068741350617	0.0653013522640006	0.00999216039377861	0.00834687157438941	0.000530479397823824	0.000230678027636867	0.0190513193580061	0.00245859734160273	0.00343937097094946	0.0066310309366386	0.00381567184602374	0.0129975893208442	0.00582970584555179	0.00844524749949541	0.0186570590102067	0.0598046946282105	0.0100268109291318	0.00454687765384825	0.0136462121174456	0.00359643960429622	0.000485087512203067	0.000165982518290026	0.000744062541160626	0.00314978350592315	0.00580168103063097	0.03667805013847	0.000834320711711915	0.0145387819183057	0.00624514832708713	0.00574385970144727	0.00025445398247585	0.000119317175041014	0.000782186937881792	0.00124368177238681	0.00600379046103143	0.00286776359071641	0.00757935886950334	0.000540447296859017	0.000861141713657306	0.00156388942271675	0.00457637861448262	0.000664343486001226	0.0120873697111817	0.0109774676560869	0.0086835384351222	0.00476008085313774	0.0177651646000208	0.000403752310989351	0.000235791476313619	0.00322241436261425	0.00952282798442207	0.00586658133642148	0.024373401869282	0.016320135979005	0.0130337310861661	0.0157960307598944
Del(6,):M1	0.000597682601433968	0.00602783511572938	0.000299689444143524	0.000710182237959479	0.0120108083982385	0.0301048313768259	0.00571616782328668	0.046328324425824	0.000313688014565674	0.00462388818505773	0.0069206186152504	0.0361724961514064	0.00524906284114448	0.00352948277182691	0.0984411112007641	0.245287363727427	0.0118453537310856	0.00337436146091623	0.0872368326563389	0.0530985756108625	0.000467695701645805	0.000170275857458819	0.0255953753503221	0.0172717440281411	0.00813680391763036	0.157400786473313	0.0101732512139864	0.0713858497569471	0.0083474896273527	0.105854861006545	0.0125857620108722	0.0316757538022702	0.0197188379961701	0.00290753947619279	0.0142402147478122	0.00173174835064507	0.00262714120122101	0.000198595406251723	0.000864043416888763	0.00151811453862692	0.0336586516217381	0.00365609101727621	0.00172068742350195	0.00344214739490764	0.120078773048941	0.0375339366670346	0.000220215735946135	6.24796304108944e-05	0.00039092725837186	0.0327841908926891	0.019298054361959	0.0109396360104892	0.0174481742514387	9.53609351234965e-05	0.000320897222060679	0.00443678808626513	0.00904911238913479	0.00013494840644933	0.128902138021854	0.0465266701012627	0.155843753049178	0.0105489696375915	0.0268915640600131	9.13238202987864e-05	0.000101264302834959	0.00802636253234161	0.0193637651087483	0.00326140951238777	0.0231219000799671	0.0295641758907284	0.0261761451867551	0.0232484473304304
Del(6,):M2	0.000295991109830612	0.00453261243289329	9.05641165669971e-05	0.000447624376607955	0.00850665158249489	0.0170169357041686	0.0105454662061914	0.0492703353928849	5.67673915616018e-05	0.00396077147421339	0.00985894667578664	0.0215877814913589	0.00495734940221768	0.00254836333762024	0.189781174881739	0.15112434181278	0.00844838106249205	0.00174920719025716	0.0518931191538228	0.0223151608034445	0.000448885069866933	0.000152848684159475	0.0192950278773532	0.00965042393254503	0.00605705154705052	0.0937510542917837	0.00573146580002939	0.161455884142767	0.00528009847180958	0.0680360306532068	0.00917299686725075	0.0182093016723258	0.0128742088907244	0.0110337616676532	0.0140979960904327	0.0025171956515642	0.00039845427945108	7.53797400705381e-05	0.000199644286665146	0.00263333262130585	0.0108893328976818	0.000657734346657657	0.0001606238208541	0.00661237290791439	0.0768045674669123	0.0242024529811896	0.000272705232128965	2.88084110454501e-05	0.00058377900718723	0.0194332458244101	0.00760624136995939	0.0131693094764666	0.0097341762060688	0.000117514597306441	0.000362057212093117	0.00309602061190787	0.00836095534259212	0.000205549445258282	0.185869977057324	0.0232390623297187	0.110295107350105	0.00915554837666951	0.0249927938214915	0.000142894371739868	0.00023104533529851	0.00734313761278386	0.015023371682264	0.00584887889584874	0.0129240376764073	0.0218498237985123	0.0161860404568567	0.0152351082853674
Del(6,):M3	0.000372951623042067	0.00259271134863154	9.075217862235e-05	0.000261757080712155	0.00309235216099483	0.00670078656679188	0.00700621506401873	0.0271296072707266	8.05204596932886e-05	0.00084036650359034	0.00715987726776222	0.0101371843388979	0.00441484089373463	0.00265346653384889	0.145036673574087	0.0685519063785659	0.00431400538063811	0.00167740237312741	0.0226982302805532	0.00786906716551417	0.000266518626056279	0.00014336170224504	0.0112171636988501	0.00809578039352159	0.00372528106583083	0.04501687772205	0.00387660827840209	0.131661262488367	0.00349432649368455	0.030769854763293	0.00844828906478882	0.0110882347078093	0.00660449175923552	0.00513059684424656	0.00925964065092535	0.0017164947760926	0.000172912193083157	8.22360382913896e-05	0.000284457081813894	0.00221800082400417	0.00508722058584549	0.00133373453572776	0.000239144547300049	0.0028559387400916	0.0373717034664675	0.0125006111601892	4.63828750582916e-05	3.36639090703151e-05	0.000394109003550543	0.00838886226287981	0.0060143602670142	0.0127754985541377	0.00584912735507835	0.000102406848391741	0.000137744161913794	0.0015048516809063	0.00484755514377995	0.000137035387409075	0.126773421224065	0.0102319707643095	0.0555692443688254	0.00714152822325834	0.014349265935329	8.97195064802856e-05	6.76424803497797e-05	0.00439399652411131	0.0085067908198873	0.00329136921244568	0.00566878834781978	0.0103494441309172	0.00768885226026668	0.00623565697788199
Del(6,):M(4,)	0.000595573567363641	0.00328976190854998	0.000158466433439899	0.0010676904271116	0.0106448492129592	0.0205806752665461	0.00847664982175413	0.0215093236373351	0.000142972901128088	0.0013152143404345	0.0102727234042483	0.00781444145279688	0.00557871210845189	0.00610116631310513	0.15734744477127	0.0543850685824626	0.00529556659700824	0.00433051917149388	0.0185803809608377	0.0117151190916004	0.000374070891555778	0.000366692474866652	0.0179603439243497	0.0212222265937004	0.00558407432085652	0.0383665118155501	0.00822847279284738	0.136933038885295	0.0080573101427558	0.0245058159558143	0.00640788753342571	0.0241412004359973	0.0119886848813151	0.00755416065639605	0.0106316744938318	0.00447769494527138	0.000519397433572916	0.000119530504738374	0.000398378543206897	0.00515789405118958	0.0118700663586514	0.0030460715242674	0.000691833021699811	0.00457251030539774	0.0479023885182084	0.0110763707904342	0.000173169594923006	2.82557527336768e-05	0.000977603078333712	0.0159041435120552	0.00828865698055809	0.0090255343762231	0.00602333155192318	0.000192931618461353	0.000301892253360219	0.00685611402997326	0.00859361458283328	0.000175313672329286	0.128904473140871	0.0113854133559966	0.0413589471978015	0.0140039931012086	0.0217631112929355	6.75206859264657e-05	0.000144976660419487	0.00567200217955316	0.0135862167573872	0.00268295052179064	0.0100173672087784	0.0195276565933933	0.00952082046750763	0.0174540733548138
Complex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
